#scalar perturbations for mode k = 9.845588963938e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       2.991051429232e+03       4.142533871073e-02      -6.666436351963e-02      -5.309305859616e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.069131192198e+02      -2.513409075166e-03       5.045959710461e-02       5.045960171790e-02      -6.665372852518e-02      -5.309305780129e-01       0.000000000000e+00      -8.759004226208e+02      -1.232548345695e-06      -1.482212903165e+00      -5.289323869571e-01       5.484460178599e-03       1.552976458998e-06      -5.250658141670e-01 
       3.008265042651e+03       4.186649758199e-02      -6.666334883623e-02      -5.337110557210e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.160332475091e+02      -2.486941948552e-03       5.045584667832e-02       5.045585118823e-02      -6.665289421971e-02      -5.337110479507e-01       0.000000000000e+00      -8.850635656284e+02      -1.292923715848e-06      -1.516445058938e+00      -5.317450957970e-01       5.423587739509e-03       1.603357315052e-06      -5.278776700158e-01 
       3.026931184503e+03       4.234750760222e-02      -6.666221979158e-02      -5.367261078320e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.259775560145e+02      -2.458711962449e-03       5.045182782085e-02       5.045183221695e-02      -6.665195621631e-02      -5.367261002495e-01       0.000000000000e+00      -8.950540067516e+02      -1.361347615933e-06      -1.552811934286e+00      -5.348048000187e-01       5.352604126337e-03       1.659517678634e-06      -5.309263794762e-01 
       3.045597326356e+03       4.283124899636e-02      -6.666106119493e-02      -5.397411160928e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.359786659695e+02      -2.430960723418e-03       5.044785783326e-02       5.044786211405e-02      -6.665098405769e-02      -5.397411086924e-01       0.000000000000e+00      -9.051007255578e+02      -1.432967135621e-06      -1.588289254417e+00      -5.378660520730e-01       5.276696795159e-03       1.717303991225e-06      -5.339746589444e-01 
       3.064263468208e+03       4.331772182856e-02      -6.665987258256e-02      -5.427560811448e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.460365677219e+02      -2.403677446210e-03       5.044393552249e-02       5.044393968722e-02      -6.664997741752e-02      -5.427560739212e-01       0.000000000000e+00      -9.152037211693e+02      -1.507911929360e-06      -1.622928814206e+00      -5.409205854568e-01       5.196682403092e-03       1.776753646315e-06      -5.370225137649e-01 
       3.082929610061e+03       4.380692616445e-02      -6.665865613674e-02      -5.457709981863e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.561512517833e+02      -2.376851648098e-03       5.044006007698e-02       5.044006412589e-02      -6.664893861067e-02      -5.457709911342e-01       0.000000000000e+00      -9.253629926710e+02      -1.586316128174e-06      -1.656928103011e+00      -5.439613943360e-01       5.113778157086e-03       1.837904679271e-06      -5.400699484597e-01 
       3.101595751914e+03       4.429886207118e-02      -6.665741133632e-02      -5.487858684794e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.663227088306e+02      -2.350473138737e-03       5.043623039225e-02       5.043623432673e-02      -6.664786724381e-02      -5.487858615937e-01       0.000000000000e+00      -9.355785391178e+02      -1.668318467564e-06      -1.690600033289e+00      -5.469833157165e-01       5.029419858998e-03       1.900795759885e-06      -5.431169675104e-01 
       3.120261893766e+03       4.479352961748e-02      -6.665613945842e-02      -5.518006894871e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.765509297044e+02      -2.324532010407e-03       5.043244562717e-02       5.043244944972e-02      -6.664676471743e-02      -5.518006827630e-01       0.000000000000e+00      -9.458503595381e+02      -1.754062418241e-06      -1.724334464592e+00      -5.499833547489e-01       4.945084646254e-03       1.965466189278e-06      -5.461635753524e-01 
       3.138928035619e+03       4.529092887368e-02      -6.665484168349e-02      -5.548154588651e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.868359053934e+02      -2.299018628637e-03       5.042870496044e-02       5.042870867453e-02      -6.664563233106e-02      -5.548154522979e-01       0.000000000000e+00      -9.561784529231e+02      -1.843696319744e-06      -1.758556048389e+00      -5.529607649211e-01       4.862142633362e-03       2.031955926926e-06      -5.492097759067e-01 
       3.161860059675e+03       4.590574127447e-02      -6.665321176065e-02      -5.585191408943e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.995490461890e+02      -2.268246292470e-03       5.042416838319e-02       5.042417196992e-02      -6.664420033794e-02      -5.585191345136e-01       0.000000000000e+00      -9.689439172487e+02      -1.959366143157e-06      -1.801878325253e+00      -5.565897729588e-01       4.763828375600e-03       2.116191305770e-06      -5.529515914068e-01 
       3.184792083732e+03       4.652467689155e-02      -6.665154417069e-02      -5.622227421364e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.123478175805e+02      -2.238088579790e-03       5.041969541120e-02       5.041969887782e-02      -6.664272507450e-02      -5.622227359358e-01       0.000000000000e+00      -9.817943108517e+02      -2.081433846404e-06      -1.847242468671e+00      -5.601929112090e-01       4.670850358686e-03       2.203310538834e-06      -5.566928068477e-01 
       3.207724107788e+03       4.714773586590e-02      -6.664983977585e-02      -5.659262601537e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.252322037854e+02      -2.208529201130e-03       5.041528447938e-02       5.041528783344e-02      -6.664120759929e-02      -5.659262541267e-01       0.000000000000e+00      -9.947296317065e+02      -2.210206553720e-06      -1.895146846197e+00      -5.637791464215e-01       4.583953756130e-03       2.293391821173e-06      -5.604334304660e-01 
       3.230656131845e+03       4.777491834263e-02      -6.664809915798e-02      -5.696296925220e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.382021893299e+02      -2.179552403939e-03       5.041093401557e-02       5.041093726433e-02      -6.663964868236e-02      -5.696296866628e-01       0.000000000000e+00      -1.007749877721e+03      -2.346003924055e-06      -1.945861705239e+00      -5.673587389017e-01       4.503151153397e-03       2.386514952564e-06      -5.641734705222e-01 
       3.253588155902e+03       4.840622447111e-02      -6.664632261548e-02      -5.733330368429e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.512577590366e+02      -2.151142951474e-03       5.040664243778e-02       5.040664558781e-02      -6.663804880243e-02      -5.733330311456e-01       0.000000000000e+00      -1.020855046737e+03      -2.489158574204e-06      -1.999417132144e+00      -5.709417870440e-01       4.427847734275e-03       2.482761380314e-06      -5.679129357793e-01 
       3.276520179958e+03       4.904165440507e-02      -6.664451017873e-02      -5.770362907814e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.643988980175e+02      -2.123286102605e-03       5.040240815765e-02       5.040241121455e-02      -6.663640816267e-02      -5.770362852404e-01       0.000000000000e+00      -1.034045136534e+03      -2.640016512829e-06      -2.055623092329e+00      -5.745369892807e-01       4.357019672550e-03       2.582214222001e-06      -5.716518339713e-01 
       3.299452204015e+03       4.968120830278e-02      -6.664266162794e-02      -5.807394521455e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.776255916669e+02      -2.095967592541e-03       5.039822958686e-02       5.039823255515e-02      -6.663472670937e-02      -5.807394467555e-01       0.000000000000e+00      -1.047320144835e+03      -2.798937585970e-06      -2.114113569134e+00      -5.781507631245e-01       4.289411561873e-03       2.684958276542e-06      -5.753901732743e-01 
       3.324656502457e+03       5.038889127865e-02      -6.664058752455e-02      -5.848094414350e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.922615575413e+02      -2.066546718490e-03       5.039369933016e-02       5.039370220503e-02      -6.663283102977e-02      -5.848094362053e-01       0.000000000000e+00      -1.062008493176e+03      -2.983353158974e-06      -2.180458797493e+00      -5.821483170025e-01       4.217278464557e-03       2.801782612288e-06      -5.794982985875e-01 
       3.349860800898e+03       5.110155639409e-02      -6.663846886046e-02      -5.888793133074e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.007000836905e+03      -2.037741766056e-03       5.038923244995e-02       5.038923523441e-02      -6.663088550639e-02      -5.888793082321e-01       0.000000000000e+00      -1.076799416490e+03      -3.178478562013e-06      -2.248273068479e+00      -5.861734954286e-01       4.145916358167e-03       2.922804385009e-06      -5.836057663428e-01 
       3.375065099340e+03       5.181920387930e-02      -6.663630516622e-02      -5.929490647040e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.021843411455e+03      -2.009535632420e-03       5.038482699542e-02       5.038482969155e-02      -6.662888986133e-02      -5.929490597768e-01       0.000000000000e+00      -1.091692911506e+03      -3.384853463180e-06      -2.316878625302e+00      -5.902232861913e-01       4.074107159265e-03       3.048143295782e-06      -5.877125848318e-01 
       3.400269397781e+03       5.254183397190e-02      -6.663409604491e-02      -5.970186925537e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.036789263232e+03      -1.981911805090e-03       5.038048110373e-02       5.038048371305e-02      -6.662684388905e-02      -5.970186877698e-01       0.000000000000e+00      -1.106688974856e+03      -3.603040644907e-06      -2.385716629153e+00      -5.942916753211e-01       4.001075015777e-03       3.177921581193e-06      -5.918187617153e-01 
       3.425473696223e+03       5.326944691720e-02      -6.663184122610e-02      -6.010881937805e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.051838374606e+03      -1.954854337591e-03       5.037619300889e-02       5.037619553267e-02      -6.662474750089e-02      -6.010881891363e-01       0.000000000000e+00      -1.121787603080e+03      -3.833626821999e-06      -2.454409709303e+00      -5.983707664134e-01       3.926508452252e-03       3.312264013655e-06      -5.959243041548e-01 
       3.450677994665e+03       5.400204296842e-02      -6.662954060444e-02      -6.051575653217e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.066990728267e+03      -1.928347826295e-03       5.037196104280e-02       5.037196348234e-02      -6.662260073622e-02      -6.051575608103e-01       0.000000000000e+00      -1.136988792627e+03      -4.077223482223e-06      -2.522793455636e+00      -6.024519784840e-01       3.850513606304e-03       3.451297915979e-06      -6.000292189761e-01 
       3.475882293106e+03       5.473962238692e-02      -6.662719417855e-02      -6.092268041460e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.082246307212e+03      -1.902377388379e-03       5.036778362946e-02       5.036778598632e-02      -6.662040374364e-02      -6.092267997582e-01       0.000000000000e+00      -1.152292539856e+03      -4.334467750498e-06      -2.590918422213e+00      -6.065271543304e-01       3.773522860146e-03       3.595153202390e-06      -6.041335127956e-01 
       3.503509770576e+03       5.555383917726e-02      -6.662456940180e-02      -6.136871099559e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.099087149278e+03      -1.874508933354e-03       5.036326548128e-02       5.036326774971e-02      -6.661793797369e-02      -6.136871057050e-01       0.000000000000e+00      -1.169185429588e+03      -4.632910338706e-06      -2.665586443634e+00      -6.109791266156e-01       3.688755476933e-03       3.758535163644e-06      -6.086316944262e-01 
       3.531137248045e+03       5.637404430544e-02      -6.662188975503e-02      -6.181472486360e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.116051977534e+03      -1.847249030198e-03       5.035880922311e-02       5.035881140589e-02      -6.661541253819e-02      -6.181472445302e-01       0.000000000000e+00      -1.186201535530e+03      -4.949460827136e-06      -2.740759894769e+00      -6.154093792301e-01       3.604554886901e-03       3.928047811119e-06      -6.131291471965e-01 
       3.558764725515e+03       5.720023815158e-02      -6.661915589439e-02      -6.226072160923e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.133140770739e+03      -1.820580059202e-03       5.035441307602e-02       5.035441517644e-02      -6.661282787362e-02      -6.226072121081e-01       0.000000000000e+00      -1.203340852495e+03      -5.285072307616e-06      -2.817091839771e+00      -6.198149398496e-01       3.521889201124e-03       4.103873539733e-06      -6.176258803736e-01 
       3.586392202984e+03       5.803242110911e-02      -6.661636795598e-02      -6.270670083566e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.150353508017e+03      -1.794485034881e-03       5.035007531178e-02       5.035007733349e-02      -6.661018427536e-02      -6.270670044564e-01       0.000000000000e+00      -1.220603375156e+03      -5.640740502029e-06      -2.895270050380e+00      -6.241961235249e-01       3.441580077775e-03       4.286198883145e-06      -6.221219025912e-01 
       3.614019680454e+03       5.887059358518e-02      -6.661352446643e-02      -6.315266214497e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.167690168841e+03      -1.768947577491e-03       5.034579423720e-02       5.034579618403e-02      -6.660748186385e-02      -6.315266176573e-01       0.000000000000e+00      -1.237989098048e+03      -6.017505337710e-06      -2.975930257326e+00      -6.285560851512e-01       3.364220594043e-03       4.475214551247e-06      -6.266172221759e-01 
       3.641647157923e+03       5.971475600108e-02      -6.661062506666e-02      -6.359860514210e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.185150733025e+03      -1.743951886777e-03       5.034156818182e-02       5.034157005766e-02      -6.660472055732e-02      -6.359860478081e-01       0.000000000000e+00      -1.255498015570e+03      -6.416452567940e-06      -3.059587723484e+00      -6.329000870992e-01       3.290141229151e-03       4.671115445915e-06      -6.311118466072e-01 
       3.669274635393e+03       6.056490879265e-02      -6.660767400318e-02      -6.404452943823e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.202735180701e+03      -1.719482722023e-03       5.033739548984e-02       5.033739729848e-02      -6.660190005679e-02      -6.404452909894e-01       0.000000000000e+00      -1.273130121983e+03      -6.838715439629e-06      -3.146591536840e+00      -6.372346244547e-01       3.219416058777e-03       4.874100681832e-06      -6.356057826310e-01 
       3.699749211017e+03       6.150962121062e-02      -6.660436195580e-02      -6.453638542675e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.222275428545e+03      -1.693085021805e-03       5.033285273241e-02       5.033285447102e-02      -6.659871977874e-02      -6.453638511080e-01       0.000000000000e+00      -1.292722150690e+03      -7.332957787925e-06      -3.246630034393e+00      -6.420129624647e-01       3.145115920784e-03       5.106465444699e-06      -6.405620428257e-01 
       3.730223786641e+03       6.246162345170e-02      -6.660098279399e-02      -6.502821762737e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.241966359023e+03      -1.667291069818e-03       5.032837072457e-02       5.032837239706e-02      -6.659546596709e-02      -6.502821732865e-01       0.000000000000e+00      -1.312464051280e+03      -7.858667944106e-06      -3.350893133109e+00      -6.467965102284e-01       3.074292824893e-03       5.347976656234e-06      -6.455174812665e-01 
       3.760698362264e+03       6.342091616655e-02      -6.659753711245e-02      -6.552002557841e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.261807946693e+03      -1.642082572057e-03       5.032394725296e-02       5.032394886277e-02      -6.659213701315e-02      -6.552002530553e-01       0.000000000000e+00      -1.332355815448e+03      -8.417583290898e-06      -3.459103795114e+00      -6.515921318152e-01       3.006371888877e-03       5.598919749809e-06      -6.504721050173e-01 
       3.791172937888e+03       6.438750003027e-02      -6.659403270790e-02      -6.601180866916e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.281800166508e+03      -1.617441929981e-03       5.031958019758e-02       5.031958174768e-02      -6.658873158662e-02      -6.601180846103e-01       0.000000000000e+00      -1.352397434677e+03      -9.011522776332e-06      -3.570806891637e+00      -6.564042888823e-01       2.940728160303e-03       5.859586608663e-06      -6.554259210773e-01 
       3.821647513512e+03       6.536137574320e-02      -6.659049292639e-02      -6.650356620300e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.301942993766e+03      -1.593352232219e-03       5.031526750730e-02       5.031526900024e-02      -6.658524840360e-02      -6.650356615482e-01       0.000000000000e+00      -1.372588900215e+03      -9.642390073977e-06      -3.685449451510e+00      -6.612347643711e-01       2.876772118016e-03       6.130275940816e-06      -6.603789376500e-01 
       3.852122089136e+03       6.634254403168e-02      -6.658697643888e-02      -6.699529745712e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.322236404077e+03      -1.569797266015e-03       5.031100716387e-02       5.031100860186e-02      -6.658168590357e-02      -6.699529778762e-01       0.000000000000e+00      -1.392930203057e+03      -1.031217677859e-05      -3.802464164941e+00      -6.660828004148e-01       2.814012553867e-03       6.411293604793e-06      -6.653311624906e-01 
       3.885649132782e+03       6.743041621053e-02      -6.658331297006e-02      -6.753625114947e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.344736426223e+03      -1.544482288778e-03       5.030637825277e-02       5.030637963251e-02      -6.657767319857e-02      -6.753625255191e-01       0.000000000000e+00      -1.415482071029e+03      -1.109650398925e-05      -3.933339206959e+00      -6.714332695453e-01       2.745925067821e-03       6.732765312489e-06      -6.707785181375e-01 
       3.919176176428e+03       6.852711699774e-02      -6.658035209670e-02      -6.807717023282e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.367418647482e+03      -1.519776724708e-03       5.030180774595e-02       5.030180906958e-02      -6.657355968069e-02      -6.807717441717e-01       0.000000000000e+00      -1.438215272478e+03      -1.193336702075e-05      -4.065956674860e+00      -6.767955890437e-01       2.678583152030e-03       7.067544229124e-06      -6.762249314854e-01 
       3.952703220074e+03       6.963264747699e-02      -6.657933863911e-02      -6.861805130191e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.390283036525e+03      -1.495663758806e-03       5.029729327665e-02       5.029729454615e-02      -6.656934344541e-02      -6.861806249571e-01       0.000000000000e+00      -1.461129794407e+03      -1.282581646772e-05      -4.200021209689e+00      -6.821626776283e-01       2.611918357072e-03       7.416067544695e-06      -6.816704079784e-01 
       3.986230263720e+03       7.074700877530e-02      -6.658329629865e-02      -6.915888742951e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.413329562216e+03      -1.472131028557e-03       5.029283264283e-02       5.029283386018e-02      -6.656502309927e-02      -6.915891574902e-01       0.000000000000e+00      -1.484225623411e+03      -1.377705345266e-05      -4.335483515517e+00      -6.875273510892e-01       2.546024326882e-03       7.778783064179e-06      -6.871149525241e-01 
       4.019757307367e+03       7.187020206449e-02      -6.659932749896e-02      -6.969966456804e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.436558193380e+03      -1.449175510146e-03       5.028842359420e-02       5.028842476139e-02      -6.656059610856e-02      -6.969973343750e-01       0.000000000000e+00      -1.507502745668e+03      -1.479043570307e-05      -4.472526372774e+00      -6.928832421585e-01       2.481103648765e-03       8.156149389695e-06      -6.925585698884e-01 
       4.053284351013e+03       7.300222856266e-02      -6.664355953159e-02      -7.024035308230e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.459968898374e+03      -1.426814313000e-03       5.028406394195e-02       5.028406506100e-02      -6.655605974697e-02      -7.024051485379e-01       0.000000000000e+00      -1.530961146980e+03      -1.586948381417e-05      -4.611523249802e+00      -6.982254763041e-01       2.417414341831e-03       8.548635871820e-06      -6.980012648445e-01 
       4.090303156913e+03       7.426241551620e-02      -6.676852478803e-02      -7.083717545353e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.486029237954e+03      -1.402890807931e-03       5.027930525330e-02       5.027930632161e-02      -6.655092196314e-02      -7.083757395509e-01       0.000000000000e+00      -1.557073249577e+03      -1.714163373377e-05      -4.767872875373e+00      -7.041047102605e-01       2.348839337292e-03       9.000141332863e-06      -7.040097382634e-01 
       4.127321962812e+03       7.553337472426e-02      -6.707461136211e-02      -7.143365502857e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.512311460515e+03      -1.379980888755e-03       5.027460169925e-02       5.027460271937e-02      -6.654564583527e-02      -7.143458625568e-01       0.000000000000e+00      -1.583406318968e+03      -1.850355942686e-05      -4.927991524631e+00      -7.099624161063e-01       2.282400370597e-03       9.471330528819e-06      -7.100170987901e-01 
       4.157388166383e+03       7.657356040357e-02      -6.759420111480e-02      -7.191768034729e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.533820792954e+03      -1.362430501074e-03       5.027082019004e-02       5.027082117290e-02      -6.654125581555e-02      -7.191943689833e-01       0.000000000000e+00      -1.604956302136e+03      -1.967954323854e-05      -5.061350050598e+00      -7.147050236267e-01       2.230172474272e-03       9.868979249018e-06      -7.148953835907e-01 
       4.187454369954e+03       7.762085422918e-02      -6.854062709677e-02      -7.240118176650e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.555476403922e+03      -1.346330095327e-03       5.026707176275e-02       5.026707271000e-02      -6.653676948872e-02      -7.240425526305e-01       0.000000000000e+00      -1.626652020306e+03      -2.092144278410e-05      -5.198072080681e+00      -7.194361187215e-01       2.179573567263e-03       1.028043457779e-05      -7.197729392456e-01 
       4.217520573524e+03       7.867525726547e-02      -7.010597684633e-02      -7.288424426732e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.577278229677e+03      -1.332412476188e-03       5.026335487789e-02       5.026335579113e-02      -6.653218405572e-02      -7.288904067453e-01       0.000000000000e+00      -1.648493461647e+03      -2.223246597096e-05      -5.338456456836e+00      -7.241581644672e-01       2.130624932117e-03       1.070607786069e-05      -7.246497681222e-01 
       4.247586777095e+03       7.973677061299e-02      -7.235609773314e-02      -7.336744445163e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.599226181743e+03      -1.321577578130e-03       5.025966791289e-02       5.025966879365e-02      -6.652749625345e-02      -7.337379241546e-01       0.000000000000e+00      -1.670480614016e+03      -2.361595311493e-05      -5.482723781136e+00      -7.288740003322e-01       2.083306128106e-03       1.114629856954e-05      -7.295258713483e-01 
       4.269875176307e+03       8.052827169424e-02      -7.433055234044e-02      -7.372628688561e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.615590681582e+03      -1.316002950125e-03       5.025695302386e-02       5.025695388150e-02      -6.652395284081e-02      -7.373312190591e-01       0.000000000000e+00      -1.686873964288e+03      -2.469035922265e-05      -5.592260888668e+00      -7.323676338773e-01       2.049247845146e-03       1.148227986772e-05      -7.331400988672e-01 
       4.286518065715e+03       8.112183944893e-02      -7.583362224935e-02      -7.399476459367e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.627862452864e+03      -1.313309906544e-03       5.025493549585e-02       5.025493633672e-02      -6.652126811199e-02      -7.400142292798e-01       0.000000000000e+00      -1.699167195104e+03      -2.552071385955e-05      -5.675507114303e+00      -7.349758920661e-01       2.024359799997e-03       1.173862308855e-05      -7.358386103587e-01 
       4.303160955123e+03       8.171758667743e-02      -7.724793579159e-02      -7.426366142476e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.640178910784e+03      -1.311810536057e-03       5.025292592226e-02       5.025292674677e-02      -6.651854936853e-02      -7.426971303598e-01       0.000000000000e+00      -1.711505064026e+03      -2.637578152430e-05      -5.759996445077e+00      -7.375842545503e-01       1.999918972955e-03       1.199971642906e-05      -7.385369080350e-01 
       4.319803844531e+03       8.231551358631e-02      -7.849177035593e-02      -7.453284207421e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.652540034842e+03      -1.311371022567e-03       5.025092402000e-02       5.025092482855e-02      -6.651579597519e-02      -7.453799207833e-01       0.000000000000e+00      -1.723887568813e+03      -2.725620166479e-05      -5.845722342767e+00      -7.401931319936e-01       1.975908302454e-03       1.226563133699e-05      -7.412349870263e-01 
       4.336446733939e+03       8.291562038591e-02      -7.951858802235e-02      -7.480213581051e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.664945807098e+03      -1.311812147332e-03       5.024892951940e-02       5.024893031237e-02      -6.651300732705e-02      -7.480625990626e-01       0.000000000000e+00      -1.736314707184e+03      -2.816262812586e-05      -5.932671616288e+00      -7.428028958373e-01       1.952309447674e-03       1.253643942746e-05      -7.439328428883e-01 
       4.353089623346e+03       8.351790729039e-02      -8.031788877650e-02      -7.507139613485e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.677396212635e+03      -1.312937343752e-03       5.024694216579e-02       5.024694294355e-02      -6.651018285367e-02      -7.507451637521e-01       0.000000000000e+00      -1.748786476823e+03      -2.909572980152e-05      -6.020824859423e+00      -7.454138700827e-01       1.929103318690e-03       1.281221244434e-05      -7.466304732070e-01 
       4.376144447232e+03       8.435583686980e-02      -8.108236165298e-02      -7.544417491278e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.694717051040e+03      -1.315282716534e-03       5.024420057331e-02       5.024420133058e-02      -6.650621046500e-02      -7.544610370629e-01       0.000000000000e+00      -1.766136923053e+03      -3.043367557019e-05      -6.144881966126e+00      -7.490332426338e-01       1.897569353924e-03       1.320257068326e-05      -7.503670441347e-01 
       4.399199271117e+03       8.519795099670e-02      -8.152613247917e-02      -7.581663193966e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.712123494621e+03      -1.318164900743e-03       5.024147154653e-02       5.024147228395e-02      -6.650216622612e-02      -7.581766883120e-01       0.000000000000e+00      -1.783573004069e+03      -3.182599088287e-05      -6.271124496930e+00      -7.526559791208e-01       1.866701702195e-03       1.360279163378e-05      -7.541031774951e-01 
       4.422254095002e+03       8.604425027805e-02      -8.173907913364e-02      -7.618879152577e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.729615529248e+03      -1.321269745016e-03       5.023875469132e-02       5.023875540950e-02      -6.649805022580e-02      -7.618921097771e-01       0.000000000000e+00      -1.801094713378e+03      -3.327459607440e-05      -6.399465477221e+00      -7.562824058986e-01       1.836452630528e-03       1.401307107766e-05      -7.578388660615e-01 
       4.445308918888e+03       8.689473533587e-02      -8.179638889797e-02      -7.656071405684e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.747193147174e+03      -1.324386258635e-03       5.023604942194e-02       5.023605012144e-02      -6.649386084692e-02      -7.656072990658e-01       0.000000000000e+00      -1.818702044346e+03      -3.478147080126e-05      -6.529812182840e+00      -7.599126362079e-01       1.806777966285e-03       1.443360683037e-05      -7.615741098031e-01 
       4.468363742773e+03       8.774940680760e-02      -8.175401271287e-02      -7.693247529119e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.764856344581e+03      -1.327383366082e-03       5.023335518946e-02       5.023335587084e-02      -6.648959664051e-02      -7.693222533118e-01       0.000000000000e+00      -1.836394990216e+03      -3.634865438562e-05      -6.662071415099e+00      -7.635465861308e-01       1.777638063260e-03       1.486459999666e-05      -7.653089121907e-01 
