#scalar perturbations for mode k = 1.000000000000e-04 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf          
       3.760853006867e+02       1.367479429908e-03      -3.336505049418e-04      -9.599571826260e-11       2.054340212947e-05       5.743598236549e-06       8.508688313005e-09       1.148731666039e-06      -2.502405709658e-04      -2.851373001500e-11       5.876483699880e-01       6.369636503549e-01      -3.336383222952e-04      -1.772310209372e-10       5.105108235747e-05      -2.502459013886e-04      -4.378883002400e-29       8.608031780616e-16      -1.271032429219e-11 
       3.825320711951e+02       1.400615674786e-03      -3.439131987063e-04      -1.026647272185e-10       2.217958898324e-05       5.788634467150e-06       9.231210134952e-09       1.157740841919e-06      -2.579380492698e-04      -2.801991949491e-11       5.873403274058e-01       6.367051400672e-01      -3.439003086002e-04      -1.860359493768e-10       5.273166518210e-05      -2.579435619197e-04      -5.912436480590e-29       9.978740247173e-16      -1.328112687292e-11 
       3.889788417035e+02       1.434078704498e-03      -3.543066554089e-04      -1.096165046239e-10       2.384415947014e-05       5.830352339779e-06       9.960932508151e-09       1.166086507151e-06      -2.657336468454e-04      -2.753222730604e-11       5.870805753170e-01       6.364517839084e-01      -3.542930395153e-04      -1.951164672572e-10       5.443706042545e-05      -2.657393385580e-04      -7.684646547964e-29       1.151654609754e-15      -1.386692254255e-11 
       3.954256122119e+02       1.467868519043e-03      -3.648303299151e-04      -1.168531466415e-10       2.553640455470e-05       5.869338897386e-06       1.069718483059e-08       1.173886071687e-06      -2.736269566265e-04      -2.705243444317e-11       5.868645275162e-01       6.362025886785e-01      -3.648159699609e-04      -2.044762750915e-10       5.616721055967e-05      -2.736328242825e-04      -9.142982047518e-29       1.323719659336e-15      -1.446784656351e-11 
       4.018723827203e+02       1.501985118423e-03      -3.754836952760e-04      -1.243771667477e-10       2.725578831413e-05       5.906031394539e-06       1.143943396034e-08       1.181226987718e-06      -2.816175851913e-04      -2.658167786531e-11       5.866879190644e-01       6.359567211759e-01      -3.754685730309e-04      -2.141190612205e-10       5.792206338320e-05      -2.816236257261e-04      -1.075310158425e-28       1.515755263226e-15      -1.508404796151e-11 
       4.083191532287e+02       1.536428502638e-03      -3.862662420064e-04      -1.321913676882e-10       2.900190017583e-05       5.940760190180e-06       1.218724850130e-08       1.188175328226e-06      -2.897051522269e-04      -2.612065150514e-11       5.865468237060e-01       6.357134894765e-01      -3.862503392741e-04      -2.240485024121e-10       5.970157141463e-05      -2.897113626364e-04      -1.322178683742e-28       1.729564095212e-15      -1.571565940964e-11 
       4.147659237371e+02       1.571198671689e-03      -3.971774773749e-04      -1.402987449452e-10       3.077441647278e-05       5.973782311706e-06       1.294027001452e-08       1.194782499826e-06      -2.978892900005e-04      -2.566976155030e-11       5.864376511075e-01       6.354723202220e-01      -3.971607759862e-04      -2.342682644309e-10       6.150569137085e-05      -2.978956673450e-04      -1.665403101024e-28       1.967071341782e-15      -1.636280144710e-11 
       4.212126942454e+02       1.606295625576e-03      -4.082169247491e-04      -1.487024290360e-10       3.257307421493e-05       6.005303390084e-06       1.369819340753e-08       1.201089629788e-06      -3.061696428715e-04      -2.522922031287e-11       5.863571368892e-01       6.352327450016e-01      -4.081994065568e-04      -2.447820025666e-10       6.333438373229e-05      -3.061761842775e-04      -2.066760477895e-28       2.230330921816e-15      -1.702561783977e-11 
       4.304040815250e+02       1.656899671649e-03      -4.241770531909e-04      -1.612026531984e-10       3.518227265300e-05       6.047966179816e-06       1.478675886635e-08       1.209626633521e-06      -3.181409338894e-04      -2.461911044711e-11       5.862861098485e-01       6.348931972094e-01      -4.241583391078e-04      -2.602873562999e-10       6.598403526252e-05      -3.181477043674e-04      -2.744837825026e-28       2.654553306721e-15      -1.799799122883e-11 
       4.395954688045e+02       1.708167980028e-03      -4.403955814454e-04      -1.743214044855e-10       3.784367025707e-05       6.088289100124e-06       1.588411240092e-08       1.217696007720e-06      -3.303061480073e-04      -2.402999344268e-11       5.862597518007e-01       6.345552970444e-01      -4.403756346622e-04      -2.764082208481e-10       6.868346813043e-05      -3.303131420463e-04      -3.584780965035e-28       3.142442681773e-15      -1.900288667552e-11 
       4.487868560840e+02       1.760100550717e-03      -4.568712829830e-04      -1.880685016648e-10       4.055686308810e-05       6.126568067979e-06       1.698970652897e-08       1.225356938440e-06      -3.426643708672e-04      -2.346146505799e-11       5.862714625667e-01       6.342184527207e-01      -4.568500667234e-04      -2.931550904701e-10       7.143259815187e-05      -3.426715831471e-04      -4.659654756289e-28       3.701465824042e-15      -2.004069458215e-11 
       4.579782433635e+02       1.812697383720e-03      -4.736029862776e-04      -2.024539033242e-10       4.332152753907e-05       6.163033983129e-06       1.810307419294e-08       1.232655608145e-06      -3.552147294591e-04      -2.291294605860e-11       5.863155278722e-01       6.338822686760e-01      -4.735804637908e-04      -3.105384245508e-10       7.423134995385e-05      -3.552221548466e-04      -6.004381050825e-28       4.339752336886e-15      -2.111179261428e-11 
       4.671696306430e+02       1.865958479038e-03      -4.905895718546e-04      -2.174876565926e-10       4.613739771800e-05       6.197872298616e-06       1.922380885472e-08       1.239629109831e-06      -3.679563899088e-04      -2.238376066600e-11       5.863870061828e-01       6.335465040062e-01      -4.905657064096e-04      -3.285686495684e-10       7.707965562008e-05      -3.679640234516e-04      -7.652880945267e-28       5.066137529081e-15      -2.221656969568e-11 
       4.763610179225e+02       1.919883836676e-03      -5.078299694945e-04      -2.331798561669e-10       4.900424794352e-05       6.231237746153e-06       2.035154932728e-08       1.246308392115e-06      -3.808885553827e-04      -2.187319788478e-11       5.864816260888e-01       6.332110361707e-01      -5.078047243764e-04      -3.472561608984e-10       7.997745348224e-05      -3.808963923030e-04      -9.669953089415e-28       5.890206540271e-15      -2.335541049905e-11 
       4.855524052021e+02       1.974473456638e-03      -5.253231556319e-04      -2.495406249617e-10       5.192188331260e-05       6.263261539840e-06       2.148597130045e-08       1.252719699988e-06      -3.940104641376e-04      -2.138053672343e-11       5.865956964168e-01       6.328758343117e-01      -5.252964941385e-04      -3.666113244505e-10       8.292468710393e-05      -3.940184998255e-04      -1.214834667221e-27       6.822340067349e-15      -2.452871605230e-11 
       4.994929498523e+02       2.058537106715e-03      -5.523352856077e-04      -2.756536398261e-10       5.644360658421e-05       6.309512897039e-06       2.321865252282e-08       1.261980589220e-06      -4.142729275015e-04      -2.066584981371e-11       5.867988124909e-01       6.323680407493e-01      -5.523064058772e-04      -3.972645891923e-10       8.748898050645e-05      -4.142812562199e-04      -1.701204194193e-27       8.467725812962e-15      -2.637486012559e-11 
       5.134334945026e+02       2.144128804733e-03      -5.799234447031e-04      -3.033633968616e-10       6.108127116180e-05       6.353249012322e-06       2.496513148296e-08       1.270739261450e-06      -4.349677975255e-04      -1.998817151446e-11       5.870301304360e-01       6.318612949929e-01      -5.798922623555e-04      -4.295134273361e-10       9.216670981042e-05      -4.349764095722e-04      -2.358066515053e-27       1.043089764277e-14      -2.830248457939e-11 
       5.273740391528e+02       2.231248550709e-03      -6.080846025365e-04      -3.327053406559e-10       6.583445434522e-05       6.394731662681e-06       2.672460995714e-08       1.279048078542e-06      -4.560928234310e-04      -1.934511556900e-11       5.872821881164e-01       6.313560994077e-01      -6.080510332100e-04      -4.633936609622e-10       9.695772407027e-05      -4.561017096027e-04      -3.237319888761e-27       1.276014254903e-14      -3.031291833840e-11 
       5.413145838031e+02       2.319896344664e-03      -6.368159181785e-04      -3.637148926297e-10       7.070279367452e-05       6.434177410545e-06       2.849637861757e-08       1.286950359086e-06      -4.776458970548e-04      -1.873442600148e-11       5.875490007605e-01       6.308530417163e-01      -6.367798775234e-04      -4.989409896583e-10       1.018618838456e-04      -4.776550486149e-04      -4.406358096216e-27       1.550934326709e-14      -3.240751133873e-11 
       5.552551284534e+02       2.410072186618e-03      -6.661147259089e-04      -3.964274314049e-10       7.568597209712e-05       6.471768518403e-06       3.027980096630e-08       1.294482561358e-06      -4.996250421643e-04      -1.815398893285e-11       5.878257799383e-01       6.303527514360e-01      -6.660761295829e-04      -5.361909982134e-10       1.068790583980e-04      -4.996344508128e-04      -5.951566022103e-27       1.873845768936e-14      -3.458759582258e-11 
       5.691956731036e+02       2.501776076594e-03      -6.959785221695e-04      -4.308782780341e-10       8.078370671795e-05       6.507661238829e-06       3.207430057121e-08       1.301675941357e-06      -5.220284046698e-04      -1.760183806997e-11       5.881086916557e-01       6.298558511896e-01      -6.959372858345e-04      -5.751791635918e-10       1.120091234448e-04      -5.220380625144e-04      -7.982194747106e-27       2.251401747535e-14      -3.685451791973e-11 
       5.831362177539e+02       2.595008014618e-03      -7.264049535832e-04      -4.671026884003e-10       8.599574118920e-05       6.541991217247e-06       3.387935170734e-08       1.308557633381e-06      -5.448542436359e-04      -1.707615147891e-11       5.883946830281e-01       6.293629463375e-01      -7.263609929028e-04      -6.159408612017e-10       1.172519594357e-04      -5.448641431658e-04      -1.063508198007e-26       2.690965189617e-14      -3.920961855572e-11 
       6.061244911246e+02       2.752087073543e-03      -7.778018810967e-04      -5.308047515158e-10       9.483953777533e-05       6.595495599164e-06       3.687770679786e-08       1.319286285788e-06      -5.834130167038e-04      -1.626264757042e-11       5.888667833598e-01       6.285603365310e-01      -7.777532437041e-04      -6.871251671242e-10       1.261435163078e-04      -5.834232993120e-04      -1.684266680318e-26       3.573219479692e-14      -4.328943638936e-11 
       6.291127644953e+02       2.913321316427e-03      -8.307136219430e-04      -5.995826861369e-10       1.039925610743e-04       6.645516895402e-06       3.990151849018e-08       1.329320695192e-06      -6.231094402063e-04      -1.550971588520e-11       5.893327882703e-01       6.277723359726e-01      -8.306600784937e-04      -7.633857620097e-10       1.353409075131e-04      -6.231200879001e-04      -2.626058199858e-26       4.688013960661e-14      -4.761876280470e-11 
       6.521010378660e+02       3.078710743430e-03      -8.851318464417e-04      -6.735933820258e-10       1.134539448253e-04       6.692429535709e-06       4.294907155761e-08       1.338735767046e-06      -6.639373840511e-04      -1.481133459363e-11       5.897873298550e-01       6.270007899180e-01      -8.850731675760e-04      -8.448796963288e-10       1.448436367640e-04      -6.639483801596e-04      -4.035720015914e-26       6.083671092531e-14      -5.220363440367e-11 
       6.750893112366e+02       3.248255354740e-03      -9.410489789969e-04      -7.529932383994e-10       1.232228906666e-04       6.736547622926e-06       4.601884055021e-08       1.347594340110e-06      -7.058912874400e-04      -1.416219965615e-11       5.902269436320e-01       6.262471533020e-01      -9.409849353359e-04      -9.317634505014e-10       1.546512137559e-04      -7.059026164841e-04      -6.119430279637e-26       7.816212362878e-14      -5.705010413815e-11 
       6.980775846073e+02       3.421955150569e-03      -9.984581159115e-04      -8.379381809621e-10       1.332986523064e-04       6.778137442030e-06       4.910945947131e-08       1.355949688402e-06      -7.489660972035e-04      -1.355763354273e-11       5.906495173701e-01       6.255125246651e-01      -9.983884780558e-04      -1.024192976382e-09       1.647631515063e-04      -7.489777447816e-04      -9.163721525217e-26       9.950280624556e-14      -6.216425301377e-11 
       7.210658579780e+02       3.599810131159e-03      -1.057352952329e-03      -9.285836808099e-10       1.436805229739e-04       6.817427751968e-06       5.221969604338e-08       1.363847579684e-06      -7.931572129833e-04      -1.299350463211e-11       5.910538933550e-01       6.247976840997e-01      -1.057277490858e-03      -1.122323734596e-09       1.751789646300e-04      -7.931691656697e-04      -1.356289474100e-25       1.256011611014e-13      -6.755218799479e-11 
       7.440541313487e+02       3.781820296785e-03      -1.117727717899e-03      -1.025084775567e-09       1.543678264840e-04       6.854617523087e-06       5.534843144672e-08       1.371327823052e-06      -8.384604389579e-04      -1.246615480102e-11       5.914395853798e-01       6.241031371930e-01      -1.117646203372e-03      -1.226310727753e-09       1.858981685148e-04      -8.384726842137e-04      -1.985464861648e-25       1.573060226370e-13      -7.322001886721e-11 
       7.670424047194e+02       3.967985647758e-03      -1.179577120793e-03      -1.127596091466e-09       1.653599118258e-04       6.889881175862e-06       5.849464529794e-08       1.378425316770e-06      -8.848719418375e-04      -1.197233586775e-11       5.918065735633e-01       6.234291558116e-01      -1.179489323750e-03      -1.336308529724e-09       1.969202793444e-04      -8.848844679309e-04      -2.876606879078e-25       1.955839957199e-13      -7.917387618732e-11 
       7.908985605457e+02       4.165572803876e-03      -1.245315535925e-03      -1.240497535959e-09       1.770885697111e-04       6.924603854310e-06       6.177712079694e-08       1.385418935779e-06      -9.342037067980e-04      -1.149223436867e-11       5.921679655879e-01       6.227515575052e-01      -1.245220976544e-03      -1.456979651463e-09       2.086782706810e-04      -9.342165127158e-04      -4.183146986856e-25       2.434327871428e-13      -8.566151841128e-11 
       8.147547163719e+02       4.367634812240e-03      -1.312631806155e-03      -1.360209629041e-09       1.891440980099e-04       6.957569265831e-06       6.507645731180e-08       1.392063794290e-06      -9.847216484624e-04      -1.104225218137e-11       5.925101215610e-01       6.220961004676e-01      -1.312530237290e-03      -1.584461902950e-09       2.207614153398e-04      -9.847347231159e-04      -6.023104960554e-25       3.009314216154e-13      -9.247068340709e-11 
       8.386108721982e+02       4.574171673344e-03      -1.381521337739e-03      -1.486903913974e-09       2.015258348693e-04       6.988912051266e-06       6.839177526335e-08       1.398386833841e-06      -1.036422485358e-03      -1.061982419924e-11       5.928337795717e-01       6.214625455269e-01      -1.381412512229e-03      -1.718926739725e-09       2.331691789980e-04      -1.036435818345e-03      -8.591452911201e-25       3.696517882928e-13      -9.960826149145e-11 
       8.624670280245e+02       4.785183387748e-03      -1.451979897387e-03      -1.620751547697e-09       2.142331359798e-04       7.018752450120e-06       7.172226337691e-08       1.404412114997e-06      -1.089303210497e-03      -1.022265827716e-11       5.931397730363e-01       6.208505389761e-01      -1.451863568059e-03      -1.860545227249e-09       2.459010308571e-04      -1.089316792047e-03      -1.214661081364e-24       4.513671021861e-13      -1.070811569115e-10 
       8.863231838507e+02       5.000669956073e-03      -1.524003576456e-03      -1.761923320109e-09       2.272653733905e-04       7.047198257442e-06       7.506717144653e-08       1.410161208786e-06      -1.143361064509e-03      -9.848701271257e-12       5.934289836361e-01       6.202596373310e-01      -1.523879496129e-03      -2.009488062238e-09       2.589564444464e-04      -1.143374885428e-03      -1.702889770860e-24       5.480712005730e-13      -1.148962905610e-10 
       9.101793396770e+02       5.220631379016e-03      -1.597588758901e-03      -1.910589671851e-09       2.406219346401e-04       7.074346374933e-06       7.842580409149e-08       1.415653506962e-06      -1.198593511590e-03      -9.496110200505e-12       5.937023103141e-01       6.196893303545e-01      -1.597456680390e-03      -2.165925592151e-09       2.723348983096e-04      -1.198607563215e-03      -2.368354674128e-24       6.619992420428e-13      -1.230605942420e-10 
       9.340354955032e+02       5.445067657353e-03      -1.672732092519e-03      -2.066920711609e-09       2.543022218505e-04       7.100284302404e-06       8.179751497481e-08       1.420906520345e-06      -1.254998217919e-03      -9.163226244605e-12       5.939606447595e-01       6.191390565335e-01      -1.672591768636e-03      -2.330027833032e-09       2.860358765443e-04      -1.255012492076e-03      -3.268928390590e-24       7.956500510413e-13      -1.315810100253e-10 
       9.661212887505e+02       5.753984173902e-03      -1.776249251464e-03      -2.289566506150e-09       2.732112624719e-04       7.133400059491e-06       8.635193320066e-08       1.427622030047e-06      -1.332705652157e-03      -8.743974877384e-12       5.942859833298e-01       6.184294966507e-01      -1.776097448007e-03      -2.563125527584e-09       3.049709804707e-04      -1.332720213513e-03      -4.985801135319e-24       1.011457615159e-12      -1.436145735829e-10 
       9.982070819977e+02       6.070995448126e-03      -1.882572440412e-03      -2.526796634613e-09       2.927034663600e-04       7.164642604716e-06       9.092757141588e-08       1.433967920211e-06      -1.412524998507e-03      -8.354437327943e-12       5.945878068181e-01       6.177535888703e-01      -1.882408710246e-03      -2.810807210403e-09       3.244873689054e-04      -1.412539834095e-03      -7.511500564283e-24       1.275708839999e-12      -1.563219045389e-10 
       1.030292875245e+03       6.396101482730e-03      -1.991695308828e-03      -2.779022418611e-09       3.127774917508e-04       7.194165247962e-06       9.552319132606e-08       1.439974875164e-06      -1.494451967709e-03      -7.991767050382e-12       5.948680217787e-01       6.171097916298e-01      -1.991519204834e-03      -3.073483988474e-09       3.445838426704e-04      -1.494467065469e-03      -1.118615189748e-23       1.597227714967e-12      -1.697199309590e-10 
       1.062378668492e+03       6.729302280799e-03      -2.103612051757e-03      -3.046654304131e-09       3.334320368353e-04       7.222104140048e-06       1.001376567229e-07       1.445670146095e-06      -1.578482692962e-03      -7.653460184889e-12       5.951283999341e-01       6.164965615899e-01      -2.103423126846e-03      -3.351566100599e-09       3.652592263310e-04      -1.578498041654e-03      -1.647727026344e-23       1.986109463277e-12      -1.838256352737e-10 
       1.094464461739e+03       7.070597845837e-03      -2.218317345055e-03      -3.330101910519e-09       3.546658380232e-04       7.248580742974e-06       1.047699219155e-07       1.451078045211e-06      -1.664613681303e-03      -7.337306366894e-12       5.953705755108e-01       6.159123759149e-01      -2.218115152176e-03      -3.645462966011e-09       3.865123688169e-04      -1.664629270433e-03      -2.402206518169e-23       2.453861743791e-12      -1.986560474921e-10 
       1.126550254987e+03       7.419988181810e-03      -2.335806287992e-03      -3.629774075584e-09       3.764776681753e-04       7.273703947341e-06       1.094190215905e-07       1.456220369319e-06      -1.752841770526e-03      -7.041346089301e-12       5.955960497079e-01       6.153557499086e-01      -2.335590380139e-03      -3.955583228714e-09       4.083421436730e-04      -1.752857590280e-03      -3.468181389020e-23       3.013554384750e-12      -2.142282385599e-10 
       1.158636048234e+03       7.777473293196e-03      -2.456074353133e-03      -3.946078896422e-09       3.988663349677e-04       7.297571771731e-06       1.140840621681e-07       1.461116739790e-06      -1.843164091563e-03      -6.763834969073e-12       5.958061938520e-01       6.148252448006e-01      -2.455844283353e-03      -4.282334797545e-09       4.307474490470e-04      -1.843180132744e-03      -4.961100692065e-23       3.679981488053e-12      -2.305592843606e-10 
       1.197004806700e+03       8.215587933416e-03      -2.603535889983e-03      -4.346728510193e-09       4.263948080478e-04       7.324588205930e-06       1.196823741055e-07       1.466673628145e-06      -1.953919004036e-03      -6.454043596871e-12       5.960391060389e-01       6.142232233559e-01      -2.603288298405e-03      -4.695474793335e-09       4.582942174723e-04      -1.953935298721e-03      -7.525586137675e-23       4.640531527791e-12      -2.511085362656e-10 
       1.235373565167e+03       8.665277956758e-03      -2.754958902369e-03      -4.772440390119e-09       4.547445690408e-04       7.350071095054e-06       1.253009906028e-07       1.471931183056e-06      -2.067660885634e-03      -6.166070150301e-12       5.962538177165e-01       6.136543312282e-01      -2.754693150067e-03      -5.133674571208e-09       4.866606471124e-04      -2.067677422362e-03      -1.128204288040e-22       5.810178988350e-12      -2.727967044459e-10 
       1.273742323633e+03       9.126543374409e-03      -2.910337281658e-03      -5.223908613097e-09       4.839137582733e-04       7.374141347180e-06       1.309387085378e-07       1.476913611346e-06      -2.184386129011e-03      -5.897847757255e-12       5.964520566692e-01       6.131164436913e-01      -2.910052729841e-03      -5.597627922588e-09       5.158449894562e-04      -2.184402897117e-03      -1.672628431180e-22       7.226158462325e-12      -2.956530191569e-10 
       1.312111082100e+03       9.599384199116e-03      -3.069665373115e-03      -5.701826020405e-09       5.139005745699e-04       7.396907137570e-06       1.365944189338e-07       1.481642571729e-06      -2.304091493930e-03      -5.647553129985e-12       5.966353688382e-01       6.126075672842e-01      -3.069361383142e-03      -6.088027413122e-09       5.458455426508e-04      -2.304108483472e-03      -2.453816804926e-22       8.930995533186e-12      -3.197067791779e-10 
       1.350479840566e+03       1.008380044535e-02      -3.232937917822e-03      -6.206884275598e-09       5.447032720194e-04       7.418465561015e-06       1.422670970599e-07       1.486137505404e-06      -2.426774063640e-03      -5.413573988772e-12       5.968051337063e-01       6.121258331215e-01      -3.232613851214e-03      -6.605564440858e-09       5.766606498383e-04      -2.426791265333e-03      -3.564227566517e-22       1.097308494525e-11      -3.449873449913e-10 
       1.388848599032e+03       1.057979212949e-02      -3.400150001659e-03      -6.739773917570e-09       5.763201567814e-04       7.438904044370e-06       1.479557936845e-07       1.490415918657e-06      -2.552431206564e-03      -5.194480367670e-12       5.969625859402e-01       6.116694966495e-01      -3.399805220112e-03      -7.150929288898e-09       6.082886972961e-04      -2.552448611720e-03      -5.128587428168e-22       1.340730822948e-11      -3.715241042997e-10 
       1.427217357499e+03       1.108735927002e-02      -3.571297010998e-03      -7.301184409206e-09       6.087495839383e-04       7.458301558798e-06       1.536596274101e-07       1.494493625416e-06      -2.681060543023e-03      -4.988999011243e-12       5.971088303922e-01       6.112369308901e-01      -3.570930876399e-03      -7.724811172657e-09       6.407281124186e-04      -2.681078143501e-03      -7.313878864560e-22       1.629570011991e-11      -3.993464521068e-10 
       1.469362382923e+03       1.165822178570e-02      -3.763818096881e-03      -7.951538052353e-09       6.453052587452e-04       7.478493435857e-06       1.599413050428e-07       1.498758362953e-06      -2.825772439494e-03      -4.777631497510e-12       5.972577275995e-01       6.107873873541e-01      -3.763427772484e-03      -8.388858965509e-09       6.772934820818e-04      -2.825790245729e-03      -1.069621759996e-21       2.007526789852e-11      -4.314237614164e-10 
       1.511507408348e+03       1.224305046158e-02      -3.961076083315e-03      -8.638044446814e-09       6.828373002658e-04       7.497601243329e-06       1.662392472926e-07       1.502815365668e-06      -2.974065187796e-03      -4.579973895713e-12       5.973954648808e-01       6.103628349942e-01      -3.960660799744e-03      -9.089054309180e-09       7.148339583305e-04      -2.974083191173e-03      -1.549157950431e-21       2.459207411399e-11      -4.651266859467e-10 
       1.553652433772e+03       1.284184533284e-02      -4.163065809580e-03      -9.361613179562e-09       7.213437074730e-04       7.515702308136e-06       1.725525163806e-07       1.506680120620e-06      -3.125936459668e-03      -4.394832812726e-12       5.975230826558e-01       6.099615539021e-01      -4.162624797760e-03      -9.826306491000e-09       7.533476107992e-04      -3.125954652125e-03      -2.223087525753e-21       2.996474325961e-11      -5.004942006816e-10 
       1.595797459197e+03       1.345460643916e-02      -4.369782364176e-03      -1.012315249529e-08       7.608225336087e-04       7.532866567390e-06       1.788802399521e-07       1.510366635568e-06      -3.281384152117e-03      -4.221145177056e-12       5.976415081787e-01       6.095819574892e-01      -4.369314855350e-03      -1.060152346445e-08       7.928325566096e-04      -3.281402526095e-03      -3.162372030678e-21       3.632724493450e-11      -5.375653248648e-10 
       1.637942484621e+03       1.408133382515e-02      -4.581221050415e-03      -1.092356934148e-08       8.012718822583e-04       7.549157456787e-06       1.852216047677e-07       1.513887616738e-06      -3.440406361551e-03      -4.057960528682e-12       5.977515665150e-01       6.092225793315e-01      -4.580726276158e-03      -1.141561189297e-08       8.332869572649e-04      -3.440424909955e-03      -4.461196364677e-21       4.383043282771e-11      -5.763791202108e-10 
       1.680087510046e+03       1.472202754085e-02      -4.797377356275e-03      -1.176376940840e-08       8.426899036360e-04       7.564632656966e-06       1.915758511330e-07       1.517254618177e-06      -3.603001361114e-03      -3.904426487170e-12       5.978539969136e-01       6.088820680683e-01      -4.796854548511e-03      -1.226947718911e-08       8.747090156249e-04      -3.603020077273e-03      -6.243726812402e-21       5.264368259055e-11      -6.169746623348e-10 
       1.722232535470e+03       1.537668764222e-02      -5.018246928611e-03      -1.264465716439e-08       8.850747911732e-04       7.579344732572e-06       1.979422680050e-07       1.520478169637e-06      -3.769167581286e-03      -3.759777091557e-12       5.979494587575e-01       6.085591735798e-01      -5.017695319632e-03      -1.316402354957e-08       9.170969730855e-04      -3.769186458920e-03      -8.672612788290e-21       6.295664681253e-11      -6.593910293794e-10 
       1.774400448465e+03       1.620638199251e-02      -5.298165096889e-03      -1.379273962908e-08       9.388760893676e-04       7.596570050505e-06       2.058386030958e-07       1.524283960004e-06      -3.979795326936e-03      -3.592007772729e-12       5.980588541168e-01       6.081821741954e-01      -5.297576774501e-03      -1.432900332160e-08       9.709007970169e-04      -3.979814396281e-03      -1.289665705720e-20       7.811826249039e-11      -7.144753085034e-10 
       1.826568361460e+03       1.705747581084e-02      -5.585290703095e-03      -1.500625820255e-08       9.941528382911e-04       7.612781873257e-06       2.137513875162e-07       1.527901161194e-06      -4.195890251950e-03      -3.435631039967e-12       5.981594744009e-01       6.078284035259e-01      -5.584664492351e-03      -1.555940815016e-08       1.026178732060e-03      -4.195909504556e-03      -1.897831922286e-20       9.635768155500e-11      -7.724836364951e-10 
       1.878736274455e+03       1.792996924919e-02      -5.879616213752e-03      -1.628692090974e-08       1.050901842885e-03       7.628054359620e-06       2.216795267824e-07       1.531344630778e-06      -4.417450163881e-03      -3.289613621119e-12       5.982521953755e-01       6.074960431501e-01      -5.878950940490e-03      -1.685694557605e-08       1.082927650816e-03      -4.417469591865e-03      -2.765168553265e-20       1.181914217887e-10      -8.334900143284e-10 
       1.930904187450e+03       1.882386247987e-02      -6.181134275809e-03      -1.763643318133e-08       1.109119978550e-03       7.642454321348e-06       2.296220029327e-07       1.534627754950e-06      -4.644473094691e-03      -3.153039166955e-12       5.983377884228e-01       6.071834414295e-01      -6.180428766684e-03      -1.822332055503e-08       1.141144489651e-03      -4.644492690686e-03      -3.991070292665e-20       1.442058562873e-10      -8.975685430924e-10 
       1.983072100445e+03       1.973915569773e-02      -6.489837679775e-03      -1.905649790725e-08       1.168804183954e-03       7.656042121929e-06       2.375778669513e-07       1.537762628414e-06      -4.876957272958e-03      -3.025092540077e-12       5.984169335607e-01       6.068890953792e-01      -6.489090762297e-03      -1.966023551025e-08       1.200826242331e-03      -4.876977030067e-03      -5.709107766325e-20       1.750645994951e-10      -9.647934362221e-10 
       2.035240013440e+03       2.067584912235e-02      -6.805719328250e-03      -2.054881548322e-08       1.229951454505e-03       7.668872458436e-06       2.455462320477e-07       1.540760210866e-06      -5.114901100138e-03      -2.905045972543e-12       5.984902310724e-01       6.066116350858e-01      -6.804929830810e-03      -2.116939037767e-08       1.261969954208e-03      -5.114921011895e-03      -8.097460277770e-20       2.115163381742e-10      -1.035238932490e-09 
       2.087407926435e+03       2.163394300057e-02      -7.128772208075e-03      -2.211508385001e-08       1.292558836196e-03       7.680994996503e-06       2.535262677558e-07       1.543630454101e-06      -5.358303129549e-03      -2.792247696849e-12       5.985582158224e-01       6.063498143525e-01      -7.127938959982e-03      -2.275248264451e-08       1.324572716646e-03      -5.358323189883e-03      -1.139217217581e-19       2.544032316213e-10      -1.108979246238e-09 
       2.144422314335e+03       2.270552052274e-02      -7.490030477776e-03      -2.391343503276e-08       1.362648987371e-03       7.693487438294e-06       2.622600901342e-07       1.546632371233e-06      -5.630558385331e-03      -2.676572011812e-12       5.986269966169e-01       6.060802150959e-01      -7.489148076766e-03      -2.456920484893e-08       1.394656655106e-03      -5.630578601530e-03      -1.639855135311e-19       3.097512266048e-10      -1.193425946401e-09 
       2.201436702235e+03       2.380266020252e-02      -7.859836981347e-03      -2.580435071659e-08       1.434475926908e-03       7.705241991238e-06       2.710059684082e-07       1.549503736879e-06      -5.909329983053e-03      -2.568173089366e-12       5.986905433084e-01       6.058265823233e-01      -7.858904031515e-03      -2.647847444732e-08       1.466476213472e-03      -5.909350348732e-03      -2.339852652530e-19       3.753036331515e-10      -1.281993669516e-09 
       2.258451090136e+03       2.492536249721e-02      -8.238182726506e-03      -2.779003757370e-08       1.508035960611e-03       7.716307243767e-06       2.797630086733e-07       1.552254287227e-06      -6.194616518538e-03      -2.466440767439e-12       5.987493394263e-01       6.055876866404e-01      -8.237197833271e-03      -2.848249754147e-08       1.540027742047e-03      -6.194637027709e-03      -3.310818636937e-19       4.526240079485e-10      -1.374779195981e-09 
