#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf          
       3.824088665138e+03       6.574876286957e-02      -6.510384498212e-02      -6.682008422276e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.306611323051e+03      -1.604409461918e-03       4.903868548764e-02       4.903868548764e-02      -6.509875384405e-02      -6.682008431342e-01       0.000000000000e+00      -1.377899619113e+03      -5.463920420381e-08       7.749040591068e-06      -6.676301876782e-01 
       3.833644180184e+03       6.605717998383e-02      -6.510348233848e-02      -6.697559660803e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.312988461142e+03      -1.596921429388e-03       4.903791006084e-02       4.903791006084e-02      -6.509837212563e-02      -6.697559682476e-01       0.000000000000e+00      -1.384292051812e+03      -5.632736404772e-08       7.854497646032e-06      -6.691879933887e-01 
       3.843199695230e+03       6.636631711178e-02      -6.510312650937e-02      -6.713110819786e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.319380530518e+03      -1.589485762303e-03       4.903713831075e-02       4.903713831075e-02      -6.509797827315e-02      -6.713110858537e-01       0.000000000000e+00      -1.390699344480e+03      -5.806372462124e-08       7.962675980785e-06      -6.707478945091e-01 
       3.856112282956e+03       6.678520517484e-02      -6.510266895893e-02      -6.734125284584e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.328042001467e+03      -1.579520128259e-03       4.903610136064e-02       4.903610136064e-02      -6.509742820963e-02      -6.734125355326e-01       0.000000000000e+00      -1.399381274594e+03      -6.048872960391e-08       8.114613085100e-06      -6.728569678218e-01 
       3.866995342248e+03       6.713927590628e-02      -6.510231798951e-02      -6.751836653768e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.335363283047e+03      -1.571193538161e-03       4.903523257098e-02       4.903523257098e-02      -6.509694841117e-02      -6.751836762579e-01       0.000000000000e+00      -1.406719700192e+03      -6.260479852630e-08       8.247828512160e-06      -6.746333489195e-01 
       3.875192869952e+03       6.740659202811e-02      -6.510208528739e-02      -6.765177424915e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.340890733642e+03      -1.564965144791e-03       4.903458122126e-02       4.903458122126e-02      -6.509657699128e-02      -6.765177571408e-01       0.000000000000e+00      -1.412260004645e+03      -6.424338890070e-08       8.350602432526e-06      -6.759696230392e-01 
       3.883390397655e+03       6.767443815096e-02      -6.510189003745e-02      -6.778518118974e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.346429171263e+03      -1.558773809634e-03       4.903393241663e-02       4.903393241663e-02      -6.509619660204e-02      -6.778518313109e-01       0.000000000000e+00      -1.417811245220e+03      -6.592132672466e-08       8.454432094084e-06      -6.773040709494e-01 
       3.891587925359e+03       6.794281429429e-02      -6.510174546650e-02      -6.791858702879e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.351978595548e+03      -1.552619271244e-03       4.903328625395e-02       4.903328625395e-02      -6.509580824823e-02      -6.791858957144e-01       0.000000000000e+00      -1.423373421847e+03      -6.763947096473e-08       8.558403285687e-06      -6.786369048916e-01 
       3.899785453062e+03       6.821172047770e-02      -6.510166531913e-02      -6.805199214476e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.357539006144e+03      -1.546501272391e-03       4.903264250989e-02       4.903264250989e-02      -6.509541037455e-02      -6.805199544496e-01       0.000000000000e+00      -1.428946534469e+03      -6.939874771256e-08       8.661819975005e-06      -6.799687059611e-01 
       3.909709395625e+03       6.853796807678e-02      -6.510168411187e-02      -6.821349104801e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.364285149810e+03      -1.539143372509e-03       4.903186662513e-02       4.903186662513e-02      -6.509491785031e-02      -6.821349553069e-01       0.000000000000e+00      -1.435707988301e+03      -7.158487545358e-08       8.785825703684e-06      -6.815806125003e-01 
       3.919633338187e+03       6.886499254446e-02      -6.510187005349e-02      -6.837498838767e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.371047393381e+03      -1.531838255119e-03       4.903109431802e-02       4.903109431802e-02      -6.509441236488e-02      -6.837499442671e-01       0.000000000000e+00      -1.442485469235e+03      -7.383443140969e-08       8.908673824030e-06      -6.831935333223e-01 
       3.929557280750e+03       6.919279391674e-02      -6.510227935570e-02      -6.853648411306e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.377825736200e+03      -1.524585514567e-03       4.903032548672e-02       4.903032548672e-02      -6.509389351915e-02      -6.853649219499e-01       0.000000000000e+00      -1.449278977149e+03      -7.614928742591e-08       9.031446026958e-06      -6.848087072860e-01 
       3.939481223313e+03       6.952137223004e-02      -6.510298658427e-02      -6.869797774478e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.384620177606e+03      -1.517384791188e-03       4.902956020655e-02       4.902956020655e-02      -6.509336232021e-02      -6.869798850092e-01       0.000000000000e+00      -1.456088511912e+03      -7.853126052182e-08       9.155890741381e-06      -6.864265751742e-01 
       3.949405165876e+03       6.985072752124e-02      -6.510408644004e-02      -6.885946921885e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.391430716949e+03      -1.510235779680e-03       4.902879835240e-02       4.902879835240e-02      -6.509281816111e-02      -6.885948346607e-01       0.000000000000e+00      -1.462914073386e+03      -8.098208176049e-08       9.283797710857e-06      -6.880465853367e-01 
       3.962425907677e+03       7.028403778320e-02      -6.510633514820e-02      -6.907135104149e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.400390923484e+03      -1.500933948667e-03       4.902780380561e-02       4.902780380561e-02      -6.509208398369e-02      -6.907137151333e-01       0.000000000000e+00      -1.471893882582e+03      -8.430488517178e-08       9.458467230191e-06      -6.901730197503e-01 
       3.973608863276e+03       7.065725716113e-02      -6.510925920063e-02      -6.925332333441e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.408108579054e+03      -1.493015470677e-03       4.902695414567e-02       4.902695414567e-02      -6.509143529160e-02      -6.925335114058e-01       0.000000000000e+00      -1.479628277783e+03      -8.725862275090e-08       9.614469749264e-06      -6.919977814836e-01 
       3.981593845820e+03       7.092435140411e-02      -6.511209134644e-02      -6.938325453711e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.413631735521e+03      -1.487401236101e-03       4.902635004974e-02       4.902635004974e-02      -6.509096242149e-02      -6.938328904651e-01       0.000000000000e+00      -1.485163332835e+03      -8.942551726151e-08       9.728388572714e-06      -6.932988961650e-01 
       3.989578828365e+03       7.119194877485e-02      -6.511570644591e-02      -6.951318345881e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.419165312160e+03      -1.481820219149e-03       4.902574792931e-02       4.902574792931e-02      -6.509048027448e-02      -6.951322619709e-01       0.000000000000e+00      -1.490708763358e+03      -9.164178273736e-08       9.843227470255e-06      -6.945982718548e-01 
       3.997563810910e+03       7.146004929377e-02      -6.512028511450e-02      -6.964310939556e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.424709308635e+03      -1.476272541162e-03       4.902514791378e-02       4.902514791378e-02      -6.508999007238e-02      -6.964316221715e-01       0.000000000000e+00      -1.496264569272e+03      -9.390845100576e-08       9.958016079417e-06      -6.958961734320e-01 
       4.005548793454e+03       7.172865298145e-02      -6.512604421336e-02      -6.977303220125e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.430263724607e+03      -1.470758401065e-03       4.902454985953e-02       4.902454985953e-02      -6.508949085391e-02      -6.977309735557e-01       0.000000000000e+00      -1.501830750502e+03      -9.622663244411e-08       1.007205008962e-05      -6.971931841586e-01 
       4.015084385304e+03       7.205007625686e-02      -6.513484050183e-02      -6.992817986085e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.436910407038e+03      -1.464217793752e-03       4.902383827083e-02       4.902383827083e-02      -6.508888338287e-02      -6.992826335615e-01       0.000000000000e+00      -1.508491425358e+03      -9.906399209172e-08       1.020683615267e-05      -6.987418289974e-01 
       4.024619977155e+03       7.237221716235e-02      -6.514625468928e-02      -7.008332106057e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.443571947553e+03      -1.457726115508e-03       4.902312951701e-02       4.902312951701e-02      -6.508826392803e-02      -7.008342776552e-01       0.000000000000e+00      -1.515166896113e+03      -1.019784421768e-07       1.034033515649e-05      -7.002914937873e-01 
       4.034155569005e+03       7.269507573407e-02      -6.516097863324e-02      -7.023845492167e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.450248345529e+03      -1.451284382508e-03       4.902242339311e-02       4.902242339311e-02      -6.508763117543e-02      -7.023859091292e-01       0.000000000000e+00      -1.521857162629e+03      -1.049721211703e-07       1.047371062464e-05      -7.018432646765e-01 
       4.043691160855e+03       7.301865200863e-02      -6.517987709018e-02      -7.039357955584e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.456939600328e+03      -1.444893971817e-03       4.902172001471e-02       4.902172001471e-02      -6.508698636713e-02      -7.039375238961e-01       0.000000000000e+00      -1.528562224758e+03      -1.080470973954e-07       1.060877842620e-05      -7.033975276184e-01 
       4.053226752705e+03       7.334294602300e-02      -6.520402112180e-02      -7.054869324647e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.463645711300e+03      -1.438556694712e-03       4.902101928466e-02       4.902101928466e-02      -6.508632903710e-02      -7.054891228034e-01       0.000000000000e+00      -1.535282082348e+03      -1.112053349199e-07       1.074739715199e-05      -7.049538112262e-01 
       4.066385681753e+03       7.379164409416e-02      -6.524845427976e-02      -7.076272515217e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.472924407452e+03      -1.429903283169e-03       4.902005647088e-02       4.902005647088e-02      -6.508540057741e-02      -7.076302741216e-01       0.000000000000e+00      -1.544579649828e+03      -1.157038244404e-07       1.094638479169e-05      -7.071024881273e-01 
       4.077855652249e+03       7.418386649616e-02      -6.530087651459e-02      -7.094925991182e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.481035250840e+03      -1.422453869092e-03       4.901922114807e-02       4.901922114807e-02      -6.508457135589e-02      -7.094965819203e-01       0.000000000000e+00      -1.552706850093e+03      -1.197612852558e-07       1.112698590400e-05      -7.089739281195e-01 
