# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf            
       6.841337749495e+01       2.930526914061e-02       1.664149299734e+03       7.307090295868e-02       1.267795695670e+04       1.826442886693e+02       8.800198121003e+05       5.444305982370e+02       6.387806892295e-05       7.516010611272e-04       4.465492561293e-03       2.886366684613e-05       2.949018918282e-05       5.339356859196e-03       3.131182449617e-08      -3.131182257860e-08       1.000746962450e-04       2.384425312095e-10       9.393547061216e-08      -1.146012741468e-07       1.398135544591e-07 
       6.793003892506e+01       2.961881318151e-02       1.670798918431e+03       7.230422450923e-02       1.267130733801e+04       1.838285243358e+02       8.734337080401e+05       5.456535125267e+02       6.211738532080e-05       7.360095097318e-04       4.372858369597e-03       2.820696002722e-05       2.867734537909e-05       5.227900881880e-03       3.131182445555e-08      -3.131182249702e-08       1.000762958040e-04       2.426652421150e-10       9.393547042885e-08      -1.146012739232e-07       1.398135541863e-07 
       6.745006581952e+01       2.993568188945e-02       1.677472252883e+03       7.154562422631e-02       1.266463400355e+04       1.850200412801e+02       8.668950311233e+05       5.468769402471e+02       6.040523137917e-05       7.207413929036e-04       4.282145801923e-03       2.756570194093e-05       2.788690596068e-05       5.118776345932e-03       3.131182441405e-08      -3.131182241370e-08       1.000779294958e-04       2.469625863208e-10       9.393547024162e-08      -1.146012736948e-07       1.398135539076e-07 
       6.697343474633e+01       3.025591036547e-02       1.684169384482e+03       7.079501640607e-02       1.265793687195e+04       1.862188797608e+02       8.604034459889e+05       5.481008783207e+02       5.874026949056e-05       7.057900013441e-04       4.193314996270e-03       2.693951560336e-05       2.711825340268e-05       5.011934347935e-03       3.131182437168e-08      -3.131182232860e-08       1.000795980469e-04       2.513358812945e-10       9.393547005041e-08      -1.146012734615e-07       1.398135536230e-07 
       6.650012243662e+01       3.057953408062e-02       1.690890394905e+03       7.005231626399e-02       1.265121586153e+04       1.874250802050e+02       8.539586196254e+05       5.493253236846e+02       5.712119891502e-05       6.911487649294e-04       4.106326917515e-03       2.632803356611e-05       2.637078720061e-05       4.907327013950e-03       3.131182432839e-08      -3.131182224168e-08       1.000813021994e-04       2.557864677438e-10       9.393546985511e-08      -1.146012732232e-07       1.398135533323e-07 
       6.603010578350e+01       3.090658887993e-02       1.697635366125e+03       6.931743992487e-02       1.264447089031e+04       1.886386832083e+02       8.475602213540e+05       5.505502732913e+02       5.554675476404e-05       6.768112498227e-04       4.021143340259e-03       2.573089766746e-05       2.564392340130e-05       4.804907477738e-03       3.131182428418e-08      -3.131182215291e-08       1.000830427110e-04       2.603157100256e-10       9.393546965564e-08      -1.146012729799e-07       1.398135530355e-07 
       6.556336184096e+01       3.123711098625e-02       1.704404380402e+03       6.859030441291e-02       1.263770187603e+04       1.898597295345e+02       8.412079228127e+05       5.517757241082e+02       5.401570701244e-05       6.627711556481e-04       3.937726832034e-03       2.514775879023e-05       2.493709414669e-05       4.704629859456e-03       3.131182423903e-08      -3.131182206225e-08       1.000848203557e-04       2.649249965634e-10       9.393546945192e-08      -1.146012727313e-07       1.398135527322e-07 
       6.509986782271e+01       3.157113700433e-02       1.711197520290e+03       6.787082764189e-02       1.263090873615e+04       1.910882601161e+02       8.349013979399e+05       5.530016731178e+02       5.252685953740e-05       6.490223127214e-04       3.856040736856e-03       2.457827662608e-05       2.424974723024e-05       4.606449244795e-03       3.131182419291e-08      -3.131182196966e-08       1.000866359236e-04       2.696157402717e-10       9.393546924386e-08      -1.146012724775e-07       1.398135524226e-07 
       6.463960110110e+01       3.190870392475e-02       1.718014868639e+03       6.715892840548e-02       1.262409138780e+04       1.923243160536e+02       8.286403229588e+05       5.542281173174e+02       5.107904918411e-05       6.355586793399e-04       3.776049159112e-03       2.402211944610e-05       2.358134566552e-05       4.510321664572e-03       3.131182414581e-08      -3.131182187509e-08       1.000884902219e-04       2.743893789876e-10       9.393546903135e-08      -1.146012722182e-07       1.398135521063e-07 
       6.418253920600e+01       3.224984912807e-02       1.724856508591e+03       6.645452636765e-02       1.261724974784e+04       1.935679386157e+02       8.224243763608e+05       5.554550537194e+02       4.967114485708e-05       6.223743391270e-04       3.697716947796e-03       2.347896387754e-05       2.293136726674e-05       4.416204074749e-03       3.131182409771e-08      -3.131182177850e-08       1.000903840749e-04       2.792473759103e-10       9.393546881431e-08      -1.146012719535e-07       1.398135517832e-07 
       6.372865982371e+01       3.259461038889e-02       1.731722523585e+03       6.575754205319e-02       1.261038373285e+04       1.948191692396e+02       8.162532388902e+05       5.566824793511e+02       4.830204663653e-05       6.094634984334e-04       3.621009681056e-03       2.294849468650e-05       2.229930424081e-05       4.324054336878e-03       3.131182404857e-08      -3.131182167986e-08       1.000923183244e-04       2.841912200483e-10       9.393546859265e-08      -1.146012716830e-07       1.398135514533e-07 
       6.327794079588e+01       3.294302588002e-02       1.738612997356e+03       6.506789683835e-02       1.260349325908e+04       1.960780495303e+02       8.101265935284e+05       5.579103912545e+02       4.697068491910e-05       5.968204837902e-04       3.545893651076e-03       2.243040456636e-05       2.168466279063e-05       4.233831198966e-03       3.131182399839e-08      -3.131182157911e-08       1.000942938299e-04       2.892224266746e-10       9.393546836625e-08      -1.146012714068e-07       1.398135511163e-07 
       6.283036011840e+01       3.329513417666e-02       1.745528013938e+03       6.438551294151e-02       1.259657824250e+04       1.973446212607e+02       8.040441254783e+05       5.591387864865e+02       4.567601958233e-05       5.844397394172e-04       3.472335849257e-03       2.192439393191e-05       2.108696272935e-05       4.145494276742e-03       3.131182394714e-08      -3.131182147622e-08       1.000963114694e-04       2.943425377895e-10       9.393546813503e-08      -1.146012711247e-07       1.398135507722e-07 
       6.238589594036e+01       3.365097426066e-02       1.752467657662e+03       6.371031341410e-02       1.258963859877e+04       1.986189263716e+02       7.980055221487e+05       5.603676621189e+02       4.441703917203e-05       5.723158247808e-04       3.400303951722e-03       2.143017071893e-05       2.050573710523e-05       4.059004035323e-03       3.131182389479e-08      -3.131182137113e-08       1.000983721395e-04       2.995531225920e-10       9.393546789887e-08      -1.146012708366e-07       1.398135504207e-07 
       6.194452656297e+01       3.401058552480e-02       1.759432013161e+03       6.304222213145e-02       1.258267424327e+04       1.999010069714e+02       7.920104731390e+05       5.615970152380e+02       4.319276011218e-05       5.604434122039e-04       3.329766305105e-03       2.094745018909e-05       1.994053183688e-05       3.974321771271e-03       3.131182384132e-08      -3.131182126380e-08       1.001004767557e-04       3.048557779594e-10       9.393546765768e-08      -1.146012705424e-07       1.398135500617e-07 
       6.150623043849e+01       3.437400777710e-02       1.766421165368e+03       6.238116378387e-02       1.257568509107e+04       2.011909053361e+02       7.860586702241e+05       5.628268429451e+02       4.200222593653e-05       5.488172845247e-04       3.260691912647e-03       2.047595474010e-05       1.939090535849e-05       3.891409595030e-03       3.131182378672e-08      -3.131182115418e-08       1.001026262532e-04       3.102521289351e-10       9.393546741134e-08      -1.146012702418e-07       1.398135496950e-07 
       6.107098616919e+01       3.474128124523e-02       1.773435199518e+03       6.172706386779e-02       1.256867105692e+04       2.024886639091e+02       7.801498073390e+05       5.640571423560e+02       4.084450654141e-05       5.374323328042e-04       3.193050420573e-03       2.001541372085e-05       1.885642827491e-05       3.810230413738e-03       3.131182373094e-08      -3.131182104223e-08       1.001048215869e-04       3.157438292256e-10       9.393546715976e-08      -1.146012699349e-07       1.398135493206e-07 
       6.063877250631e+01       3.511244658090e-02       1.780474201148e+03       6.107984867697e-02       1.256163205529e+04       2.037943253007e+02       7.742835805639e+05       5.652879106013e+02       3.971869745911e-05       5.262835540816e-04       3.126812104759e-03       1.956556325147e-05       1.833668302618e-05       3.730747914401e-03       3.131182367398e-08      -3.131182092789e-08       1.001070637321e-04       3.213325617054e-10       9.393546690280e-08      -1.146012696214e-07       1.398135489381e-07 
       6.020956834902e+01       3.548754486434e-02       1.787538256100e+03       6.043944529382e-02       1.255456800034e+04       2.051079322884e+02       7.684596881090e+05       5.665191448258e+02       3.862391915129e-05       5.153660491757e-04       3.061947857665e-03       1.912614604821e-05       1.783126356132e-05       3.652926547425e-03       3.131182361580e-08      -3.131182081111e-08       1.001093536845e-04       3.270200389315e-10       9.393546664037e-08      -1.146012693013e-07       1.398135485475e-07 
       5.978335274339e+01       3.586661760883e-02       1.794627450522e+03       5.980578158089e-02       1.254747880591e+04       2.064295278164e+02       7.626778303000e+05       5.677508421894e+02       3.755931632192e-05       5.046750205324e-04       2.998429175549e-03       1.869691125292e-05       1.733977502117e-05       3.576731510501e-03       3.131182355639e-08      -3.131182069185e-08       1.001116924614e-04       3.328080036668e-10       9.393546637235e-08      -1.146012689743e-07       1.398135481486e-07 
       5.936010488135e+01       3.624970676524e-02       1.801741870867e+03       5.917878617232e-02       1.254036438557e+04       2.077591549952e+02       7.569377095633e+05       5.689829998662e+02       3.652405724904e-05       4.942057701164e-04       2.936228145944e-03       1.827761426713e-05       1.686183342984e-05       3.502128732829e-03       3.131182349570e-08      -3.131182057004e-08       1.001140811015e-04       3.386982294123e-10       9.393546609860e-08      -1.146012686403e-07       1.398135477412e-07 
       5.893980409971e+01       3.663685472665e-02       1.808881603895e+03       5.855838846550e-02       1.253322465254e+04       2.090968571017e+02       7.512390304110e+05       5.702156150448e+02       3.551733313510e-05       4.839536973470e-04       2.875317435386e-03       1.786801659040e-05       1.639706539480e-05       3.429084859676e-03       3.131182343372e-08      -3.131182044564e-08       1.001165206654e-04       3.446925209495e-10       9.393546581903e-08      -1.146012682992e-07       1.398135473250e-07 
       5.852242987912e+01       3.702810433302e-02       1.816046736674e+03       5.794451861276e-02       1.252605951976e+04       2.104426775789e+02       7.455814994267e+05       5.714486849282e+02       3.453835747501e-05       4.739142970767e-04       2.815670277411e-03       1.746788566313e-05       1.594510781518e-05       3.357567237265e-03       3.131182337041e-08      -3.131182031858e-08       1.001190122366e-04       3.507927148916e-10       9.393546553349e-08      -1.146012679509e-07       1.398135469000e-07 
       5.810796184309e+01       3.742349887587e-02       1.823237356583e+03       5.733710751319e-02       1.251886889985e+04       2.117966600352e+02       7.399648252512e+05       5.726822067340e+02       3.358636544180e-05       4.640831576114e-04       2.757260460791e-03       1.707699471337e-05       1.550560759807e-05       3.287543897979e-03       3.131182330576e-08      -3.131182018882e-08       1.001215569213e-04       3.570006802449e-10       9.393546524187e-08      -1.146012675951e-07       1.398135464660e-07 
       5.769637975698e+01       3.782308210307e-02       1.830453551310e+03       5.673608680453e-02       1.251165270513e+04       2.131588482446e+02       7.343887185675e+05       5.739161776939e+02       3.266061328908e-05       4.544559587718e-04       2.700062318016e-03       1.669512260781e-05       1.507822138273e-05       3.218983545891e-03       3.131182323972e-08      -3.131182005629e-08       1.001241558493e-04       3.633183189797e-10       9.393546494403e-08      -1.146012672317e-07       1.398135460227e-07 
       5.728766352702e+01       3.822689822364e-02       1.837695408855e+03       5.614138885513e-02       1.250441084758e+04       2.145292861462e+02       7.288528920875e+05       5.751505950541e+02       3.176037777001e-05       4.450284699954e-04       2.644050714015e-03       1.632205370667e-05       1.466261527231e-05       3.151855542583e-03       3.131182317228e-08      -3.131181992094e-08       1.001268101745e-04       3.697475666115e-10       9.393546463984e-08      -1.146012668606e-07       1.398135455699e-07 
       5.688179319934e+01       3.863499191259e-02       1.844963017530e+03       5.555294675606e-02       1.249714323891e+04       2.159080178437e+02       7.233570605369e+05       5.763854560751e+02       3.088495557233e-05       4.357965484773e-04       2.589201035113e-03       1.595757772237e-05       1.425846457302e-05       3.086129893281e-03       3.131182310340e-08      -3.131181978271e-08       1.001295210752e-04       3.762903927925e-10       9.393546432916e-08      -1.146012664816e-07       1.398135451075e-07 
       5.647874895897e+01       3.904740831584e-02       1.852256465962e+03       5.497069431324e-02       1.248984979047e+04       2.172950876052e+02       7.179009406419e+05       5.776207580315e+02       3.003366276884e-05       4.267561373501e-04       2.535489178215e-03       1.560148958208e-05       1.386545354047e-05       3.021777233279e-03       3.131182303305e-08      -3.131181964153e-08       1.001322897546e-04       3.829488019136e-10       9.393546401187e-08      -1.146012660945e-07       1.398135446353e-07 
       5.607851112889e+01       3.946419305520e-02       1.859575843091e+03       5.439456603970e-02       1.248253041335e+04       2.186905398629e+02       7.124842511148e+05       5.788564982120e+02       2.920583428321e-05       4.179032639007e-04       2.482891540214e-03       1.525358929374e-05       1.348327513302e-05       2.958768814648e-03       3.131182296120e-08      -3.131181949734e-08       1.001351174418e-04       3.897248337165e-10       9.393546368781e-08      -1.146012656991e-07       1.398135441529e-07 
       5.568106016908e+01       3.988539223336e-02       1.866921238173e+03       5.382449714793e-02       1.247518501826e+04       2.200944192125e+02       7.071067126405e+05       5.800926739197e+02       2.840082337032e-05       4.092340378254e-04       2.431385007622e-03       1.491368181576e-05       1.311163077188e-05       2.897076493228e-03       3.131182288781e-08      -3.131181935009e-08       1.001380053917e-04       3.966205639170e-10       9.393546335685e-08      -1.146012652954e-07       1.398135436603e-07 
       5.528637667555e+01       4.031105243897e-02       1.874292740783e+03       5.326042354226e-02       1.246781351565e+04       2.215067704131e+02       7.017680478625e+05       5.813292824716e+02       2.761800111103e-05       4.007446495199e-04       2.380946946410e-03       1.458157693005e-05       1.275023010790e-05       2.836672715901e-03       3.131182281287e-08      -3.131181919969e-08       1.001409548859e-04       4.036381048395e-10       9.393546301884e-08      -1.146012648830e-07       1.398135431572e-07 
       5.489444137939e+01       4.074122075175e-02       1.881690440811e+03       5.270228181140e-02       1.246041581563e+04       2.229276383862e+02       6.964679813693e+05       5.825663211988e+02       2.685675592090e-05       3.924313684056e-04       2.331555192066e-03       1.425708911847e-05       1.239879079469e-05       2.777530508128e-03       3.131182273632e-08      -3.131181904609e-08       1.001439672334e-04       4.107796060622e-10       9.393546267362e-08      -1.146012644618e-07       1.398135426434e-07 
       5.450523514585e+01       4.117594474768e-02       1.889114428468e+03       5.215000922099e-02       1.245299182797e+04       2.243570682161e+02       6.912062396807e+05       5.838037874465e+02       2.611649307236e-05       3.842905412902e-04       2.283188039853e-03       1.394003744253e-05       1.205703826809e-05       2.719623461749e-03       3.131182265814e-08      -3.131181888922e-08       1.001470437708e-04       4.180472550737e-10       9.393546232104e-08      -1.146012640317e-07       1.398135421186e-07 
       5.411873897338e+01       4.161527250421e-02       1.896564794284e+03       5.160354370631e-02       1.244554146215e+04       2.257951051486e+02       6.859825512347e+05       5.850416785738e+02       2.539663423010e-05       3.763185907626e-04       2.235824235275e-03       1.363024542624e-05       1.172470553166e-05       2.662925723049e-03       3.131182257829e-08      -3.131181872901e-08       1.001501858632e-04       4.254432779417e-10       9.393546196095e-08      -1.146012635924e-07       1.398135415827e-07 
       5.373493399273e+01       4.205925260555e-02       1.904041629112e+03       5.106282386498e-02       1.243806462732e+04       2.272417945909e+02       6.807966463740e+05       5.862799919537e+02       2.469661699929e-05       3.685120136209e-04       2.189442964733e-03       1.332754094203e-05       1.140153294808e-05       2.607411981066e-03       3.131182249674e-08      -3.131181856538e-08       1.001533949046e-04       4.329699399931e-10       9.393546159319e-08      -1.146012631437e-07       1.398135410353e-07 
       5.335380146602e+01       4.250793414802e-02       1.911545024125e+03       5.052778894985e-02       1.243056123231e+04       2.286971821112e+02       6.756482573322e+05       5.875187249731e+02       2.401589448620e-05       3.608673793327e-04       2.144023846383e-03       1.303175609973e-05       1.108726803634e-05       2.553057456160e-03       3.131182241346e-08      -3.131181839828e-08       1.001566723188e-04       4.406295465056e-10       9.393546121760e-08      -1.146012626855e-07       1.398135404763e-07 
       5.297532278580e+01       4.296136674542e-02       1.919075070821e+03       4.999837886184e-02       1.242303118561e+04       2.301613134379e+02       6.705371182216e+05       5.887578750327e+02       2.335393487095e-05       3.533813285284e-04       2.099546921178e-03       1.274272713842e-05       1.078166527448e-05       2.499837888812e-03       3.131182232839e-08      -3.131181822761e-08       1.001600195595e-04       4.484244434127e-10       9.393546083400e-08      -1.146012622175e-07       1.398135399053e-07 
       5.259947947418e+01       4.341960053451e-02       1.926631861023e+03       4.947453414298e-02       1.241547439541e+04       2.316342344592e+02       6.654629650191e+05       5.899974395471e+02       2.271022099207e-05       3.460505715244e-04       2.055992644097e-03       1.246029432118e-05       1.048448590779e-05       2.447729528665e-03       3.131182224152e-08      -3.131181805330e-08       1.001634381116e-04       4.563570180201e-10       9.393546044223e-08      -1.146012617395e-07       1.398135393222e-07 
       5.222625318190e+01       4.388268618052e-02       1.934215486879e+03       4.895619596945e-02       1.240789076956e+04       2.331159912225e+02       6.604255355538e+05       5.912374159444e+02       2.208424994243e-05       3.388718868778e-04       2.013341875562e-03       1.218430183250e-05       1.019549776229e-05       2.396709123799e-03       3.131182215279e-08      -3.131181787529e-08       1.001669294914e-04       4.644296997351e-10       9.393546004211e-08      -1.146012612514e-07       1.398135387267e-07 
       5.185562568747e+01       4.435067488268e-02       1.941826040863e+03       4.844330614472e-02       1.240028021557e+04       2.346066299337e+02       6.554245694941e+05       5.924778016666e+02       2.147553267643e-05       3.318421199711e-04       1.971575873020e-03       1.191459767852e-05       9.914475063320e-06       2.346753910231e-03       3.131182206217e-08      -3.131181769348e-08       1.001704952473e-04       4.726449608085e-10       9.393545963347e-08      -1.146012607528e-07       1.398135381185e-07 
       5.148757889623e+01       4.482361837988e-02       1.949463615778e+03       4.793580709278e-02       1.239264264066e+04       2.361061969568e+02       6.504598083343e+05       5.937185941694e+02       2.088359362784e-05       3.249581816254e-04       1.930676282712e-03       1.165103358980e-05       9.641198259219e-06       2.297841601636e-03       3.131182196961e-08      -3.131181750781e-08       1.001741369607e-04       4.810053170907e-10       9.393545921613e-08      -1.146012602437e-07       1.398135374973e-07 
       5.112209483951e+01       4.530156895636e-02       1.957128304756e+03       4.743364185142e-02       1.238497795168e+04       2.376147388131e+02       6.455309953827e+05       5.949597909218e+02       2.030797033839e-05       3.182170467437e-04       1.890625131608e-03       1.139346492667e-05       9.375453849751e-06       2.249950379289e-03       3.131182187509e-08      -3.131181731817e-08       1.001778562466e-04       4.895133287993e-10       9.393545878989e-08      -1.146012597237e-07       1.398135368629e-07 
       5.075915567374e+01       4.578457944742e-02       1.964820201259e+03       4.693675406560e-02       1.237728605518e+04       2.391323021805e+02       6.406378757483e+05       5.962013894066e+02       1.974821309641e-05       3.116157529811e-04       1.851404819509e-03       1.114175058703e-05       9.117034219336e-06       2.203058882214e-03       3.131182177855e-08      -3.131181712451e-08       1.001816547542e-04       4.981716013021e-10       9.393545835458e-08      -1.146012591926e-07       1.398135362150e-07 
       5.039874367956e+01       4.627270324527e-02       1.972539399080e+03       4.644508798088e-02       1.236956685736e+04       2.406589338929e+02       6.357801963284e+05       5.974433871200e+02       1.920388458550e-05       3.051513994433e-04       1.812998111310e-03       1.089575291663e-05       8.865737474853e-06       2.157146197552e-03       3.131182167995e-08      -3.131181692671e-08       1.001855341678e-04       5.069827859124e-10       9.393545790999e-08      -1.146012586502e-07       1.398135355532e-07 
       5.004084126099e+01       4.676599430486e-02       1.980285992345e+03       4.595858843696e-02       1.236182026409e+04       2.421946809396e+02       6.309577057963e+05       5.986857815718e+02       1.867455954294e-05       2.988211454119e-04       1.775388129432e-03       1.065533762163e-05       8.621367287910e-06       2.112191851118e-03       3.131182157925e-08      -3.131181672471e-08       1.001894962075e-04       5.159495806994e-10       9.393545745594e-08      -1.146012580962e-07       1.398135348774e-07 
       4.968543094454e+01       4.726450714982e-02       1.988060075514e+03       4.547720086123e-02       1.235404618092e+04       2.437395904642e+02       6.261701545887e+05       5.999285702850e+02       1.815982442742e-05       2.926222090961e-04       1.738558346402e-03       1.042037368350e-05       8.383732741473e-06       2.068175798172e-03       3.131182147640e-08      -3.131181651840e-08       1.001935426297e-04       5.250747313123e-10       9.393545699221e-08      -1.146012575305e-07       1.398135341872e-07 
       4.933249537838e+01       4.776829687847e-02       1.995861743380e+03       4.500087126243e-02       1.234624451306e+04       2.452937097643e+02       6.214172948937e+05       6.011717507960e+02       1.765927709597e-05       2.865518664104e-04       1.702492577593e-03       1.019073327611e-05       8.152648180711e-06       2.025078414378e-03       3.131182137137e-08      -3.131181630771e-08       1.001976752284e-04       5.343610318189e-10       9.393545651861e-08      -1.146012569527e-07       1.398135334823e-07 
       4.898201733148e+01       4.827741916985e-02       2.003691091074e+03       4.452954622439e-02       1.233841516536e+04       2.468570862903e+02       6.166988806381e+05       6.024153206547e+02       1.717252648981e-05       2.806074497775e-04       1.667174974109e-03       9.966291685019e-06       7.927933067959e-06       1.982880486950e-03       3.131182126409e-08      -3.131181609253e-08       1.002018958354e-04       5.438113255592e-10       9.393545603493e-08      -1.146012563626e-07       1.398135327624e-07 
       4.863397969277e+01       4.879193028983e-02       2.011548214063e+03       4.406317289981e-02       1.233055804237e+04       2.484297676450e+02       6.120146674756e+05       6.036592774240e+02       1.669919232885e-05       2.747863469561e-04       1.632590015822e-03       9.746927228828e-06       7.709411841675e-06       1.941563205999e-03       3.131182115453e-08      -3.131181587276e-08       1.002062063217e-04       5.534285060142e-10       9.393545554094e-08      -1.146012557599e-07       1.398135320271e-07 
       4.828836547032e+01       4.931188709734e-02       2.019433208152e+03       4.360169900413e-02       1.232267304828e+04       2.500118015824e+02       6.073644127751e+05       6.049036186802e+02       1.623890481455e-05       2.690859998934e-04       1.598722504556e-03       9.532521182636e-06       7.496913779289e-06       1.901108156046e-03       3.131182104263e-08      -3.131181564832e-08       1.002106085976e-04       5.632155176896e-10       9.393545503643e-08      -1.146012551444e-07       1.398135312762e-07 
       4.794515779048e+01       4.983734705055e-02       2.027346169485e+03       4.314507280943e-02       1.231476008695e+04       2.516032360068e+02       6.027478756077e+05       6.061483420126e+02       1.579130434110e-05       2.635039036002e-04       1.565557557401e-03       9.322957703460e-06       7.290272863823e-06       1.861497307731e-03       3.131182092835e-08      -3.131181541910e-08       1.002151046144e-04       5.731753570154e-10       9.393545452118e-08      -1.146012545158e-07       1.398135305093e-07 
       4.760433989710e+01       5.036836821324e-02       2.035287194549e+03       4.269324313847e-02       1.230681906189e+04       2.532041189726e+02       5.981648167360e+05       6.073934450237e+02       1.535604121442e-05       2.580376050513e-04       1.533080600182e-03       9.118123757608e-06       7.089327654199e-06       1.822713009680e-03       3.131182081164e-08      -3.131181518500e-08       1.002196963646e-04       5.833110732607e-10       9.393545399496e-08      -1.146012538739e-07       1.398135297261e-07 
       4.726589515066e+01       5.090500926116e-02       2.043256380168e+03       4.224615935872e-02       1.229884987627e+04       2.548144986823e+02       5.936149986016e+05       6.086389253292e+02       1.493277537899e-05       2.526847021066e-04       1.501277361047e-03       8.917909049941e-06       6.893921159111e-06       1.784737980563e-03       3.131182069243e-08      -3.131181494592e-08       1.002243858831e-04       5.936257694660e-10       9.393545345754e-08      -1.146012532182e-07       1.398135289262e-07 
       4.692980702750e+01       5.144732948845e-02       2.051253823514e+03       4.180377137650e-02       1.229085243292e+04       2.564344234866e+02       5.890981853134e+05       6.098847805575e+02       1.452117615222e-05       2.474428424560e-04       1.470133864201e-03       8.722205954984e-06       6.703900714383e-06       1.747555301299e-03       3.131182057069e-08      -3.131181470175e-08       1.002291752478e-04       6.041226033904e-10       9.393545290867e-08      -1.146012525486e-07       1.398135281093e-07 
       4.659605911900e+01       5.199538881421e-02       2.059279622100e+03       4.136602963117e-02       1.228282663434e+04       2.580639418828e+02       5.846141426363e+05       6.111310083503e+02       1.412092196603e-05       2.423097225858e-04       1.439636423761e-03       8.530909449820e-06       6.519117863698e-06       1.711148407447e-03       3.131182044636e-08      -3.131181445239e-08       1.002340665809e-04       6.148047884764e-10       9.393545234812e-08      -1.146012518647e-07       1.398135272749e-07 
       4.626463513078e+01       5.254924778902e-02       2.067333873784e+03       4.093288508936e-02       1.227477238265e+04       2.597031025139e+02       5.801626379794e+05       6.123776063619e+02       1.373170011571e-05       2.372830867664e-04       1.409771637745e-03       8.343917048735e-06       6.339428242620e-06       1.675501081739e-03       3.131182031937e-08      -3.131181419771e-08       1.002390620496e-04       6.256755948314e-10       9.393545177563e-08      -1.146012511663e-07       1.398135264228e-07 
       4.593551888190e+01       5.310896760164e-02       2.075416676773e+03       4.050428923934e-02       1.226668957966e+04       2.613519541678e+02       5.757434403847e+05       6.136245722597e+02       1.335320651558e-05       2.323607260610e-04       1.380526382182e-03       8.161128739553e-06       6.164691465812e-06       1.640597446784e-03       3.131182018968e-08      -3.131181393762e-08       1.002441638671e-04       6.367383502267e-10       9.393545119096e-08      -1.146012504530e-07       1.398135255526e-07 
       4.560869430406e+01       5.367461008572e-02       2.083528129617e+03       4.008019408536e-02       1.225857812682e+04       2.630105457760e+02       5.713563205154e+05       6.148719037237e+02       1.298514546144e-05       2.275404773550e-04       1.351887805345e-03       7.982446921634e-06       5.994771017362e-06       1.606421957920e-03       3.131182005723e-08      -3.131181367199e-08       1.002493742937e-04       6.479964411135e-10       9.393545059383e-08      -1.146012497245e-07       1.398135246639e-07 
       4.528414544086e+01       5.424623772657e-02       2.091668331220e+03       3.966055214210e-02       1.225043792522e+04       2.646789264127e+02       5.670010506450e+05       6.161195984469e+02       1.262722939955e-05       2.228202224056e-04       1.323843322102e-03       7.807776345473e-06       5.829534144131e-06       1.572959396217e-03       3.131181992196e-08      -3.131181340071e-08       1.002546956375e-04       6.594533136579e-10       9.393544998400e-08      -1.146012489805e-07       1.398135237562e-07 
       4.496185644697e+01       5.482391366805e-02       2.099837380832e+03       3.924531642919e-02       1.224226887560e+04       2.663571452935e+02       5.626774046457e+05       6.173676541349e+02       1.227917870197e-05       2.181978869107e-04       1.296380608389e-03       7.637024053865e-06       5.668851752041e-06       1.540194861627e-03       3.131181978380e-08      -3.131181312366e-08       1.002601302556e-04       6.711124747932e-10       9.393544936119e-08      -1.146012482206e-07       1.398135228292e-07 
       4.464181158737e+01       5.540770171950e-02       2.108035378056e+03       3.883444046574e-02       1.223407087838e+04       2.680452517745e+02       5.583851579776e+05       6.186160685057e+02       1.194072144816e-05       2.136714395979e-04       1.269487595792e-03       7.470099324594e-06       5.512598305222e-06       1.508113766287e-03       3.131181964271e-08      -3.131181284071e-08       1.002656805553e-04       6.829774932909e-10       9.393544872512e-08      -1.146012474446e-07       1.398135218825e-07 
       4.432399523661e+01       5.599766636276e-02       2.116262422846e+03       3.842787826502e-02       1.222584383359e+04       2.697432953509e+02       5.541240876772e+05       6.198648392904e+02       1.161159321246e-05       2.092388913312e-04       1.243152466245e-03       7.306913614612e-06       5.360651727940e-06       1.476701827951e-03       3.131181949860e-08      -3.131181255174e-08       1.002713489949e-04       6.950520008507e-10       9.393544807551e-08      -1.146012466521e-07       1.398135209156e-07 
       4.400839187802e+01       5.659387275921e-02       2.124518615511e+03       3.802558432906e-02       1.221758764093e+04       2.714513256559e+02       5.498939723468e+05       6.211139642322e+02       1.129153685757e-05       2.048982942378e-04       1.217363646837e-03       7.147380505651e-06       5.212893309223e-06       1.445945063567e-03       3.131181935143e-08      -3.131181225662e-08       1.002771380848e-04       7.073396932101e-10       9.393544741207e-08      -1.146012458427e-07       1.398135199281e-07 
