#scalar perturbations for mode k = 1.000000000000e-07 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf          
       4.447514788003e+03       8.738510882851e-02      -2.942757426277e-08      -1.973139670500e-19       5.641237672884e-09       6.387139303188e-11       7.403997370956e-16       1.277427864923e-11      -2.207068092364e-08      -3.385122667611e-23       5.994922650921e-01       6.015680174553e-01      -2.942757425842e-08      -2.006976086340e-19       5.724227030964e-09      -2.207068092366e-08      -3.421225325116e-27       1.843596260546e-13      -1.975874848146e-20 
       4.460659060544e+03       8.787436071376e-02      -2.959324978350e-08      -1.988910107145e-19       5.670621368698e-09       6.774021972587e-11       7.571845916948e-16       1.354804398833e-11      -2.219493756679e-08      -3.599865558145e-23       5.994909988919e-01       6.015548465874e-01      -2.959324977909e-08      -2.024219074743e-19       5.757106237455e-09      -2.219493756682e-08      -3.567542379279e-27       1.885478537372e-13      -1.992514502305e-20 
       4.478997038877e+03       8.855921916517e-02      -2.982515701179e-08      -2.011063410127e-19       5.711775502631e-09       7.313055877769e-11       7.822852450432e-16       1.462611179914e-11      -2.236886799167e-08      -3.896126856105e-23       5.994890911590e-01       6.015365068581e-01      -2.982515700729e-08      -2.048438750921e-19       5.803131788413e-09      -2.236886799170e-08      -3.781447012527e-27       1.945302499128e-13      -2.015883958763e-20 
       4.497335017210e+03       8.924674367061e-02      -3.005795915143e-08      -2.033397383832e-19       5.753124954163e-09       7.850271180138e-11       8.093426825460e-16       1.570054240434e-11      -2.254346960011e-08      -4.187969823184e-23       5.994870163296e-01       6.015182043871e-01      -3.005795914683e-08      -2.072849516825e-19       5.849337605076e-09      -2.254346960014e-08      -4.007269605500e-27       2.006783995137e-13      -2.039434566703e-20 
       4.515672995542e+03       8.993693474465e-02      -3.029165615209e-08      -2.055915756638e-19       5.794677101026e-09       8.384854815974e-11       8.383484980680e-16       1.676970967649e-11      -2.271874235435e-08      -4.474973571994e-23       5.994847730495e-01       6.014999358056e-01      -3.029165614740e-08      -2.097452113282e-19       5.895723678130e-09      -2.271874235438e-08      -4.245624031210e-27       2.069962469121e-13      -2.063167013363e-20 
       4.534010973875e+03       9.062979291190e-02      -3.052624796268e-08      -2.078621436155e-19       5.836437139162e-09       8.916236765897e-11       8.692915393039e-16       1.783247357683e-11      -2.289468621609e-08      -4.756868427242e-23       5.994823605990e-01       6.014816979288e-01      -3.052624795789e-08      -2.122247281075e-19       5.942290007357e-09      -2.289468621612e-08      -4.497153220280e-27       2.134878156642e-13      -2.087081985622e-20 
       4.552348952208e+03       9.132531870712e-02      -3.076173453130e-08      -2.101516540492e-19       5.878408159714e-09       9.444076460044e-11       9.021587194291e-16       1.888815296564e-11      -2.307130114639e-08      -5.033528720307e-23       5.994797787050e-01       6.014634876120e-01      -3.076173452640e-08      -2.147235760938e-19       5.989036558936e-09      -2.307130114642e-08      -4.762530416848e-27       2.201572098721e-13      -2.111180170042e-20 
       4.570686930541e+03       9.202351267541e-02      -3.099811580506e-08      -2.124602645261e-19       5.920591821748e-09       9.968189562298e-11       9.369358562924e-16       1.993637917068e-11      -2.324858710558e-08      -5.304925466181e-23       5.994770273051e-01       6.014453016796e-01      -3.099811580004e-08      -2.172418293512e-19       6.035963278480e-09      -2.324858710561e-08      -5.042460480951e-27       2.270086155841e-13      -2.135462252877e-20 
       4.589024908873e+03       9.272437537236e-02      -3.123539173005e-08      -2.147881097280e-19       5.962989227232e-09       1.048845773413e-10       9.736082738244e-16       2.097691551491e-11      -2.342654405324e-08      -5.571065352138e-23       5.994741063293e-01       6.014271369037e-01      -3.123539172491e-08      -2.197795619342e-19       6.083070151163e-09      -2.342654405327e-08      -5.337681242041e-27       2.340463021706e-13      -2.159928920059e-20 
       4.616917310382e+03       9.379551831140e-02      -3.159800791848e-08      -2.183659504320e-19       6.027887814265e-09       1.127226000005e-10       1.032987542994e-15       2.254452004764e-11      -2.369850620060e-08      -5.965864649228e-23       5.994693387255e-01       6.013995417669e-01      -3.159800791315e-08      -2.236770132654e-19       6.155065940730e-09      -2.369850620063e-08      -5.817781786156e-27       2.451177239038e-13      -2.197498608065e-20 
       4.644809711890e+03       9.487283869898e-02      -3.196269355537e-08      -2.219889587369e-19       6.093284414215e-09       1.204681406470e-10       1.096663298887e-15       2.409362817791e-11      -2.397202043440e-08      -6.348720086184e-23       5.994641769186e-01       6.013719753970e-01      -3.196269354983e-08      -2.276199618261e-19       6.227478574183e-09      -2.397202043444e-08      -6.337930936749e-27       2.566459058397e-13      -2.235499328795e-20 
       4.672702113398e+03       9.595633863499e-02      -3.232944843897e-08      -2.256574752266e-19       6.159179452461e-09       1.281208090699e-10       1.164581643261e-15       2.562416186350e-11      -2.424708660334e-08      -6.719868174101e-23       5.994586214461e-01       6.013444274422e-01      -3.232944843322e-08      -2.316086681704e-19       6.300307971925e-09      -2.424708660338e-08      -6.901211044275e-27       2.686470249666e-13      -2.273933491002e-20 
       4.700594514907e+03       9.704602027986e-02      -3.269827236175e-08      -2.293717928798e-19       6.225572016433e-09       1.356815196531e-10       1.236688736011e-15       2.713630398124e-11      -2.452370455177e-08      -7.079630873007e-23       5.994526723367e-01       6.013168871415e-01      -3.269827235577e-08      -2.356433928061e-19       6.373553903477e-09      -2.452370455181e-08      -7.510922057567e-27       2.811377429230e-13      -2.312803501589e-20 
       4.728486916415e+03       9.814188585589e-02      -3.306916511076e-08      -2.331321826259e-19       6.292460760883e-09       1.431517623075e-10       1.312931551956e-15       2.863035251326e-11      -2.480187411998e-08      -7.428345984244e-23       5.994463265973e-01       6.012893409938e-01      -3.306916510454e-08      -2.397243961686e-19       6.447216233040e-09      -2.480187412002e-08      -8.170595524830e-27       2.941352184516e-13      -2.352111766298e-20 
       4.756379317924e+03       9.924393764892e-02      -3.344212646741e-08      -2.369389134187e-19       6.359844484172e-09       1.505330327941e-10       1.393258294365e-15       3.010660661182e-11      -2.508159514402e-08      -7.766325448474e-23       5.994395851301e-01       6.012617798267e-01      -3.344212646094e-08      -2.438519386469e-19       6.521294980591e-09      -2.508159514407e-08      -8.884009363505e-27       3.076571189141e-13      -2.391860687557e-20 
       4.784271719432e+03       1.003521780095e-01      -3.381715620743e-08      -2.407922547063e-19       6.427722033705e-09       1.578267641196e-10       1.477618327727e-15       3.156535287822e-11      -2.536286745570e-08      -8.093869238542e-23       5.994324445344e-01       6.012341904791e-01      -3.381715620070e-08      -2.480262806216e-19       6.595790165469e-09      -2.536286745575e-08      -9.655203493362e-27       3.217216342116e-13      -2.432052666788e-20 
       4.846340859380e+03       1.028405732992e-01      -3.465913381910e-08      -2.495357103500e-19       6.580535299775e-09       1.737514737015e-10       1.679569795028e-15       3.475029479782e-11      -2.599435067966e-08      -8.786885060239e-23       5.994151134381e-01       6.011726384159e-01      -3.465913381174e-08      -2.574847333647e-19       6.763058690785e-09      -2.599435067971e-08      -1.160103950464e-26       3.550624527053e-13      -2.523094479831e-20 
       4.908409999328e+03       1.053596542375e-01      -3.551135024836e-08      -2.585141473164e-19       6.735771643855e-09       1.892678349185e-10       1.900721509220e-15       3.785356704490e-11      -2.663351301737e-08      -9.433044365206e-23       5.993957696914e-01       6.011107652843e-01      -3.551135024032e-08      -2.671790943560e-19       6.932388050180e-09      -2.663351301743e-08      -1.390795407406e-26       3.914005211975e-13      -2.616368818253e-20 
       4.970479139276e+03       1.079094504241e-01      -3.637380269602e-08      -2.677304022207e-19       6.893415562685e-09       2.043930387403e-10       2.140570664087e-15       4.087860781340e-11      -2.728035236944e-08      -1.003544191822e-22       5.993743775440e-01       6.010484434005e-01      -3.637380268723e-08      -2.771122310376e-19       7.103777240810e-09      -2.728035236950e-08      -1.663725343725e-26       4.309662176545e-13      -2.711901792388e-20 
       5.032548279224e+03       1.104899932905e-01      -3.724648819924e-08      -2.771873063114e-19       7.053452254098e-09       2.191434728757e-10       2.398638935831e-15       4.382869464517e-11      -2.793486651376e-08      -1.059694135297e-22       5.993508931096e-01       6.009855434855e-01      -3.724648818965e-08      -2.872870097583e-19       7.277225354129e-09      -2.793486651383e-08      -1.985980073517e-26       4.740048039045e-13      -2.809719547456e-20 
       5.094617419172e+03       1.131013161905e-01      -3.812940362245e-08      -2.868876986206e-19       7.215867923823e-09       2.335344277852e-10       2.674470871861e-15       4.670688563232e-11      -2.859705309866e-08      -1.112017503685e-22       5.993252683390e-01       6.009219381338e-01      -3.812940361199e-08      -2.977062958457e-19       7.452731602851e-09      -2.859705309874e-08      -2.365734422141e-26       5.207773933236e-13      -2.909848304979e-20 
       5.156686559120e+03       1.157434544924e-01      -3.902254565033e-08      -2.968344240501e-19       7.380649528235e-09       2.475802177897e-10       2.967631976535e-15       4.951604363907e-11      -2.926690963768e-08      -1.160758257893e-22       5.992974453487e-01       6.008574955296e-01      -3.902254563894e-08      -3.083729536466e-19       7.630295161851e-09      -2.926690963776e-08      -2.812395224011e-26       5.715619428495e-13      -3.012314255203e-20 
       5.279678921829e+03       1.210701303216e-01      -4.082253617295e-08      -3.172830670023e-19       7.714110686349e-09       2.744453677413e-10       3.598119421035e-15       5.488907364288e-11      -3.061690256738e-08      -1.247637626371e-22       5.992355733530e-01       6.007268146790e-01      -4.082253615955e-08      -3.302513061129e-19       7.988217584874e-09      -3.061690256748e-08      -3.939330828912e-26       6.852304913149e-13      -3.222366970972e-20 
       5.402671284537e+03       1.265182697429e-01      -4.266263781788e-08      -3.387322785666e-19       8.056721700258e-09       3.001043953291e-10       4.292006344031e-15       6.002087917672e-11      -3.199697884139e-08      -1.322921669130e-22       5.991642793901e-01       6.005913034737e-01      -4.266263780224e-08      -3.531344672534e-19       8.354206298968e-09      -3.199697884151e-08      -5.477025606825e-26       8.183637844876e-13      -3.441905711538e-20 
       5.525663647245e+03       1.320882279320e-01      -4.454281764350e-08      -3.612042534651e-19       8.408399347936e-09       3.246435795346e-10       5.046508872639e-15       6.492871603712e-11      -3.340711375363e-08      -1.387984886370e-22       5.990829358516e-01       6.004499081698e-01      -4.454281762538e-08      -3.770446814124e-19       8.728252853781e-09      -3.340711375376e-08      -7.560569465763e-26       9.737984712052e-13      -3.671125651842e-20 
       5.648656009954e+03       1.377804008268e-01      -4.646303904651e-08      -3.847212043796e-19       8.769067170878e-09       3.481403355271e-10       5.859053308706e-15       6.962806725821e-11      -3.484727985173e-08      -1.444021185714e-22       5.989908417957e-01       6.003015523673e-01      -4.646303902567e-08      -4.020041713948e-19       9.110348258804e-09      -3.484727985188e-08      -1.036532186734e-25       1.154726022414e-12      -3.910223547099e-20 
       5.771648372662e+03       1.435952287969e-01      -4.842326143709e-08      -4.093053542041e-19       9.138654451927e-09       3.706643600350e-10       6.727250701545e-15       7.413287218588e-11      -3.631744669347e-08      -1.492071608136e-22       5.988872240804e-01       6.001451307122e-01      -4.842326141330e-08      -4.280351366224e-19       9.500482848519e-09      -3.631744669363e-08      -1.411762022852e-25       1.364734854605e-12      -4.159397386523e-20 
       5.894640735371e+03       1.495332005579e-01      -5.042343990904e-08      -4.349789254844e-19       9.517095280332e-09       3.922786297807e-10       7.648876949795e-15       7.845572616485e-11      -3.781758059932e-08      -1.533045925829e-22       5.987712395247e-01       5.999795049146e-01      -5.042343988206e-08      -4.551597510441e-19       9.898646143923e-09      -3.781758059950e-08      -1.910778368291e-25       1.607852888781e-12      -4.418843654661e-20 
       6.078125016657e+03       1.586217468624e-01      -5.348153355996e-08      -4.753526051410e-19       1.009798957710e-08       4.229548462843e-10       9.118644905867e-15       8.459096951753e-11      -4.011115092095e-08      -1.582715580107e-22       5.985732363121e-01       5.997127619655e-01      -5.348153352778e-08      -4.977058657590e-19       1.050753813918e-08      -4.011115092117e-08      -2.968111236137e-25       2.041982051851e-12      -4.825403690399e-20 
       6.261609297944e+03       1.679876133026e-01      -5.662825490333e-08      -5.182738961103e-19       1.069825774226e-08       4.519028494664e-10       1.069637265664e-14       9.038057021539e-11      -4.247119201957e-08      -1.620646752964e-22       5.983423695723e-01       5.994188524781e-01      -5.662825486541e-08      -5.428086546684e-19       1.113423126721e-08      -4.247119201981e-08      -4.552455028588e-25       2.577231149995e-12      -5.255886181855e-20 
       6.445093579230e+03       1.776331550937e-01      -5.986339002103e-08      -5.638160434693e-19       1.131771555030e-08       4.792764535065e-10       1.237626469339e-14       9.585529109502e-11      -4.489754345704e-08      -1.648733009199e-22       5.980750112165e-01       5.990934979840e-01      -5.986338997684e-08      -5.905413445711e-19       1.177867880227e-08      -4.489754345732e-08      -6.898621492745e-25       3.234010734154e-12      -5.710912254290e-20 
       6.628577860517e+03       1.875610839830e-01      -6.318669375010e-08      -6.120514658199e-19       1.195617744712e-08       5.052236871663e-10       1.415303669723e-14       1.010447379094e-10      -4.739002136165e-08      -1.668594165274e-22       5.977672034185e-01       5.987321820919e-01      -6.318669369910e-08      -6.409769660637e-19       1.244082830424e-08      -4.739002136196e-08      -1.033534537893e-24       4.036382123905e-12      -6.191087619329e-20 
       6.812062141804e+03       1.977745104858e-01      -6.659788621063e-08      -6.630508488399e-19       1.261343766032e-08       5.299039978003e-10       1.602190165069e-14       1.059808001300e-10      -4.994841582396e-08      -1.681687732019e-22       5.974146568443e-01       5.983301322840e-01      -6.659788615229e-08      -6.941883253631e-19       1.312061820925e-08      -4.994841582429e-08      -1.532067837539e-24       5.012686677691e-12      -6.696999857797e-20 
       6.995546423090e+03       2.082769898711e-01      -7.009664938114e-08      -7.168821517444e-19       1.328925772370e-08       5.535044952558e-10       1.797861224348e-14       1.107008997269e-10      -5.257248832837e-08      -1.689404550181e-22       5.970127498987e-01       5.978823066861e-01      -7.009664931491e-08      -7.502479727628e-19       1.381797999983e-08      -5.257248832873e-08      -2.248189981816e-24       6.196284397846e-12      -7.229216666775e-20 
       7.179030704377e+03       2.190725721458e-01      -7.368262344664e-08      -7.736113987778e-19       1.398338204050e-08       5.762221719956e-10       2.001955583671e-14       1.152444351930e-10      -5.526196901416e-08      -1.693009736273e-22       5.965565283671e-01       5.973833845826e-01      -7.368262337197e-08      -8.092281697689e-19       1.453283738519e-08      -5.526196901455e-08      -3.267213065824e-24       7.626422097363e-12      -7.788283606095e-20 
       7.321367605229e+03       2.276519722156e-01      -7.652423347254e-08      -8.196577983259e-19       1.453431321616e-08       5.933307650231e-10       2.165893926609e-14       1.186661538992e-10      -5.739317664693e-08      -1.693562463343e-22       5.961618480766e-01       5.969575911688e-01      -7.652423339095e-08      -8.570391465931e-19       1.509938033786e-08      -5.739317664735e-08      -4.338352134964e-24       8.934759388961e-12      -8.240801695587e-20 
       7.463704506082e+03       2.364129069382e-01      -7.941787212499e-08      -8.675233741697e-19       1.509608089434e-08       6.100015811380e-10       2.334609067813e-14       1.220003172309e-10      -5.956340575629e-08      -1.692322427751e-22       5.957286928044e-01       5.964949353482e-01      -7.941787203613e-08      -9.066843832003e-19       1.567635825426e-08      -5.956340575673e-08      -5.729765420520e-24       1.044385785880e-11      -8.710022762490e-20 
       7.606041406934e+03       2.453580099415e-01      -8.236331016414e-08      -9.172446779494e-19       1.566866248668e-08       6.262047943116e-10       2.507987251698e-14       1.252409599826e-10      -6.177248441263e-08      -1.689299578613e-22       5.952543350014e-01       5.959925709656e-01      -8.236331006768e-08      -9.581971713221e-19       1.626372129847e-08      -6.177248441309e-08      -7.528420869059e-24       1.218183272062e-11      -9.196167903479e-20 
       7.748378307786e+03       2.544901713558e-01      -8.536029793549e-08      -9.688583216722e-19       1.625203614197e-08       6.419095784455e-10       2.685904307019e-14       1.283819169349e-10      -6.402022537532e-08      -1.684506976143e-22       5.947359283163e-01       5.954475435588e-01      -8.536029783109e-08      -1.011610646620e-18       1.686141949706e-08      -6.402022537581e-08      -9.842404422051e-24       1.418052554350e-11      -9.699445563069e-20 
       7.890715208639e+03       2.638125577989e-01      -8.840856411376e-08      -1.022399661146e-18       1.684614809214e-08       6.571055012842e-10       2.868225380693e-14       1.314211016370e-10      -6.630642515070e-08      -1.678048808827e-22       5.941705133114e-01       5.948567939745e-01      -8.840856400107e-08      -1.066957771440e-18       1.746938958429e-08      -6.630642515121e-08      -1.280553250647e-23       1.647598115202e-11      -1.022005075821e-19 
       8.033052109491e+03       2.733286335879e-01      -9.150781442026e-08      -1.077902797985e-18       1.745092286093e-08       6.717999283097e-10       3.054812452316e-14       1.343599871853e-10      -6.863086303000e-08      -1.670078894903e-22       5.935550210573e-01       5.942171616720e-01      -9.150781429895e-08      -1.124271314726e-18       1.808756285068e-08      -6.863086303053e-08      -1.658301873295e-23       1.910899828841e-11      -1.075816440165e-19 
       8.175389010343e+03       2.830421832388e-01      -9.465773043389e-08      -1.135401171285e-18       1.806628520159e-08       6.860063102182e-10       3.245530452812e-14       1.372012637194e-10      -7.099330019769e-08      -1.660704010307e-22       5.928862756033e-01       5.935253870835e-01      -9.465773030360e-08      -1.183583840595e-18       1.871587640683e-08      -7.099330019824e-08      -2.137802860639e-23       2.212575352694e-11      -1.131395217485e-19 
       8.327880779611e+03       2.936725418104e-01      -9.808819949104e-08      -1.199253135240e-18       1.873720811729e-08       7.007006643806e-10       3.454289411656e-14       1.401401347256e-10      -7.356615216850e-08      -1.649198099238e-22       5.921070079965e-01       5.927225930255e-01      -9.808819935076e-08      -1.249382693020e-18       1.940019290805e-08      -7.356615216908e-08      -2.792780987688e-23       2.584299956510e-11      -1.192917135110e-19 
       8.480372548878e+03       3.045398487496e-01      -1.015759704084e-07      -1.265473443305e-18       1.942008193688e-08       7.148692455718e-10       3.667481444372e-14       1.429738511485e-10      -7.618198054437e-08      -1.636310135957e-22       5.912587114835e-01       5.918518706308e-01      -1.015759702577e-07      -1.317552560369e-18       2.009597855368e-08      -7.618198054497e-08      -3.630720748089e-23       3.013368234040e-11      -1.256500729847e-19 
       8.632864318146e+03       3.156501769715e-01      -1.051205503543e-07      -1.334101790870e-18       2.011477468806e-08       7.285329257565e-10       3.884952785876e-14       1.457065873814e-10      -7.884041570195e-08      -1.622233358435e-22       5.903371304928e-01       5.909088847673e-01      -1.051205501928e-07      -1.388132603459e-18       2.080312052948e-08      -7.884041570257e-08      -4.697840863682e-23       3.508085534004e-11      -1.322159479086e-19 
       8.785356087413e+03       3.270101642963e-01      -1.087214084254e-07      -1.405177328618e-18       2.082114391016e-08       7.417137644337e-10       4.106555126024e-14       1.483427553242e-10      -8.154105946411e-08      -1.607148737698e-22       5.893379128982e-01       5.898892104484e-01      -1.087214082528e-07      -1.461161607430e-18       2.152149662285e-08      -8.154105946474e-08      -6.050888429705e-23       4.077909042660e-11      -1.389904152639e-19 
       8.937847856681e+03       3.386270563740e-01      -1.123779744080e-07      -1.478738770370e-18       2.153904572225e-08       7.544325703006e-10       4.332146749454e-14       1.508865167166e-10      -8.428348417086e-08      -1.591149852555e-22       5.882566267986e-01       5.887883491699e-01      -1.123779742237e-07      -1.536677954510e-18       2.225098207717e-08      -8.428348417150e-08      -7.759232174002e-23       4.733602193187e-11      -1.459742581002e-19 
       9.090339625948e+03       3.505087523482e-01      -1.160896376528e-07      -1.554824436351e-18       2.226833178757e-08       7.667081201498e-10       4.561592108451e-14       1.533416269174e-10      -8.706723183570e-08      -1.574284148066e-22       5.870887802651e-01       5.876017479457e-01      -1.160896374566e-07      -1.614719605750e-18       2.299144583302e-08      -8.706723183636e-08      -9.907238681654e-23       5.487392889238e-11      -1.531679406559e-19 
       9.242831395216e+03       3.626638534344e-01      -1.198557458838e-07      -1.633472206312e-18       2.300884180218e-08       7.785578617845e-10       4.794760765147e-14       1.557115754873e-10      -8.989181325200e-08      -1.556648425870e-22       5.858298432250e-01       5.863248205066e-01      -1.198557456752e-07      -1.695324075339e-18       2.374274364314e-08      -8.989181325266e-08      -1.259710357841e-22       6.353139992639e-11      -1.605715888430e-19 
       9.490888013988e+03       3.830450072573e-01      -1.260965349277e-07      -1.766977576738e-18       2.423694409535e-08       7.969670223342e-10       5.181684709412e-14       1.593934080187e-10      -9.457240545654e-08      -1.526593268043e-22       5.835756122737e-01       5.840428255062e-01      -1.260965346982e-07      -1.832013044230e-18       2.498760093103e-08      -9.457240545720e-08      -1.846155628754e-22       8.042066842017e-11      -1.730629959272e-19 
       9.738944632761e+03       4.042196141793e-01      -1.324763021044e-07      -1.907519025331e-18       2.549346762322e-08       8.143597393580e-10       5.577614033546e-14       1.628719518783e-10      -9.935723129459e-08      -1.495165090838e-22       5.810488982556e-01       5.814900339099e-01      -1.324763018528e-07      -1.975737645750e-18       2.625994926306e-08      -9.935723129524e-08      -2.677797675649e-22       1.014900346591e-10      -1.861060940654e-19 
       9.987001251533e+03       4.262389687318e-01      -1.389915090940e-07      -2.055250287687e-18       2.677752144780e-08       8.307954212328e-10       5.982063402486e-14       1.661590887421e-10      -1.042436370281e-07      -1.462580376911e-22       5.782307194521e-01       5.786472885741e-01      -1.389915088193e-07      -2.126650179886e-18       2.755895242814e-08      -1.042436370287e-07      -3.845458984439e-22       1.277036204568e-10      -1.996947344153e-19 
       1.023505787031e+04       4.491614712486e-01      -1.456383180675e-07      -2.210320631793e-18       2.808812924017e-08       8.463272096398e-10       6.394574394037e-14       1.692654469470e-10      -1.092287442871e-07      -1.428979232890e-22       5.751029670487e-01       5.754963269443e-01      -1.456383177687e-07      -2.284898457034e-18       2.888368307755e-08      -1.092287442876e-07      -5.469626268842e-22       1.602266960150e-10      -2.138197970829e-19 
       1.048311448908e+04       4.730534656722e-01      -1.524126051936e-07      -2.372874444763e-18       2.942421855175e-08       8.610028206207e-10       6.814712554146e-14       1.722005697021e-10      -1.143094601999e-07      -1.394509616743e-22       5.716488689837e-01       5.720202421548e-01      -1.524126048695e-07      -2.450625384011e-18       3.023311275572e-08      -1.143094602003e-07      -7.708454998069e-22       2.004559781246e-10      -2.284688318992e-19 
       1.073117110785e+04       4.979901711737e-01      -1.593099837228e-07      -2.543050803961e-18       3.078461218595e-08       8.748653351912e-10       7.242065046906e-14       1.749730732112e-10      -1.194824947064e-07      -1.359324303667e-22       5.678535108118e-01       5.682040016686e-01      -1.593099833726e-07      -2.623968544963e-18       3.160610399264e-08      -1.194824947066e-07      -1.076732170149e-21       2.500501998524e-10      -2.436257756911e-19 
       1.099937436886e+04       5.262262466324e-01      -1.669007077121e-07      -2.735778824883e-18       3.228136219143e-08       8.889837903335e-10       7.711789460601e-14       1.777967649242e-10      -1.251755384059e-07      -1.320617095952e-22       5.633515581026e-01       5.636805944032e-01      -1.669007073323e-07      -2.820111732175e-18       3.311568045373e-08      -1.251755384058e-07      -1.530401090370e-21       3.164758862427e-10      -2.605623120988e-19 
       1.126757762987e+04       5.559055649604e-01      -1.746238554851e-07      -2.937734100959e-18       3.380325973347e-08       9.022418023925e-10       8.189015019631e-14       1.804483680640e-10      -1.309678999963e-07      -1.281318680512e-22       5.584242729325e-01       5.587329125039e-01      -1.746238550745e-07      -3.025471138716e-18       3.464961923362e-08      -1.309678999957e-07      -2.153890649514e-21       3.990393083766e-10      -2.780393778019e-19 
       1.153578089087e+04       5.871674301527e-01      -1.824731865522e-07      -3.149068056195e-18       3.534836704309e-08       9.146799043493e-10       8.673290428501e-14       1.829359892278e-10      -1.368548991126e-07      -1.241503776958e-22       5.530648571335e-01       5.533540611138e-01      -1.824731861097e-07      -3.240196286673e-18       3.620601994921e-08      -1.368548991114e-07      -3.002410410015e-21       5.011186672065e-10      -2.960213883055e-19 
       1.180398415188e+04       6.201704013882e-01      -1.904424056479e-07      -3.369922578764e-18       3.691458648638e-08       9.263350187113e-10       9.164184667398e-14       1.852670129174e-10      -1.428318143084e-07      -1.201249115203e-22       5.472724283430e-01       5.475430759080e-01      -1.904424051722e-07      -3.464427172567e-18       3.778281901871e-08      -1.428318143063e-07      -4.146011456062e-21       6.266007628584e-10      -3.144673911902e-19 
       1.207218741289e+04       6.550947861446e-01      -1.985252955844e-07      -3.600429587452e-18       3.849966222775e-08       9.372410098575e-10       9.661285319482e-14       1.874482120093e-10      -1.488939826952e-07      -1.160631633888e-22       5.410528632802e-01       5.413057649480e-01      -1.985252950743e-07      -3.698293847997e-18       3.937779183098e-08      -1.488939826918e-07      -5.672421400050e-21       7.798937476537e-10      -3.333311327129e-19 
       1.234039067390e+04       6.921454922452e-01      -2.067158704439e-07      -3.840710682844e-18       4.010117881719e-08       9.474292494083e-10       1.016419707743e-13       1.894858608282e-10      -1.550369148375e-07      -1.119714986697e-22       5.344195596931e-01       5.346554693289e-01      -2.067158698981e-07      -3.941916086640e-18       4.098855185059e-08      -1.550369148323e-07      -7.690038118539e-21       9.659130622237e-10      -3.525611138720e-19 
       1.260859393490e+04       7.315553052247e-01      -2.150085485062e-07      -4.090876906375e-18       4.171656412593e-08       9.569291042174e-10       1.067254052177e-13       1.913858327454e-10      -1.612564244476e-07      -1.078551913221e-22       5.273940672895e-01       5.276136929438e-01      -2.150085479237e-07      -4.195403159786e-18       4.261255400051e-08      -1.612564244401e-07      -1.033088731862e-20       1.190037558139e-09      -3.721007708924e-19 
       1.296736083139e+04       7.884262414609e-01      -2.262524775372e-07      -4.441144866877e-18       4.389435513838e-08       9.686084815471e-10       1.136039591931e-13       1.937217095628e-10      -1.696893727508e-07      -1.023202743584e-22       5.174367922872e-01       5.176356810551e-01      -2.262524769037e-07      -4.550078648873e-18       4.480093601063e-08      -1.696893727388e-07      -1.511720104145e-20       1.559495186416e-09      -3.986148725176e-19 
       1.332612772787e+04       8.507321105740e-01      -2.376606625028e-07      -4.809490096598e-18       4.608523915193e-08       9.791683911447e-10       1.205648712571e-13       1.958336929192e-10      -1.782455131338e-07      -9.676626753721e-23       5.069292114276e-01       5.071085045267e-01      -2.376606618161e-07      -4.922788283381e-18       4.700139314796e-08      -1.782455131153e-07      -2.176286619016e-20       2.022030146091e-09      -4.254133839577e-19 
       1.368489462435e+04       9.193474876285e-01      -2.492269323305e-07      -5.196090660167e-18       4.828191219074e-08       9.886697994887e-10       1.276002443762e-13       1.977339761111e-10      -1.869202172988e-07      -9.120914821656e-23       4.959949985304e-01       4.961557979698e-01      -2.492269315886e-07      -5.313706726126e-18       4.920667741977e-08      -1.869202172710e-07      -3.081601156104e-20       2.592413569009e-09      -4.523235040083e-19 
       1.406460401181e+04       1.000000000000e+00      -2.616385419537e-07      -5.625306507317e-18       5.060463290843e-08       9.976396544230e-10       1.351191133980e-13       1.995279488048e-10      -1.962289265700e-07      -8.534385173446e-23       4.841226903756e-01       4.842650946776e-01      -2.616385411510e-07      -5.747438581208e-18       5.153752551965e-08      -1.962289265282e-07      -4.371747559765e-20       3.329234166644e-09      -4.807177179408e-19 
