# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2201       1.844870640060e-11       7.733128195057e-13      -4.661014003409e-13       5.011157280134e-15       2.292592136764e-16       3.091997702979e-17       6.851519131661e-18 
 2202       1.838185234814e-11       7.745119115751e-13      -4.708977857541e-13       5.004286673809e-15       2.287877536837e-16       3.056247744372e-17       6.878446258154e-18 
 2203       1.831564357382e-11       7.756752771785e-13      -4.758243216772e-13       4.997427958922e-15       2.283174060120e-16       3.020753769533e-17       6.905454631019e-18 
 2204       1.825008535378e-11       7.768020990185e-13      -4.808774687545e-13       4.990581363194e-15       2.278481676113e-16       2.985518609633e-17       6.932533724597e-18 
 2205       1.818518297785e-11       7.778915571032e-13      -4.860536738587e-13       4.983747114996e-15       2.273800354065e-16       2.950545103885e-17       6.959672974626e-18 
 2206       1.812094174952e-11       7.789428287427e-13      -4.913493700753e-13       4.976925443349e-15       2.269130062980e-16       2.915836099551e-17       6.986861778201e-18 
 2207       1.805736698600e-11       7.799550885462e-13      -4.967609766867e-13       4.970116577929e-15       2.264470771612e-16       2.881394451952e-17       7.014089493726e-18 
 2208       1.799446401820e-11       7.809275084194e-13      -5.022848991560e-13       4.963320749063e-15       2.259822448470e-16       2.847223024476e-17       7.041345440874e-18 
 2209       1.793223819076e-11       7.818592575612e-13      -5.079175291110e-13       4.956538187733e-15       2.255185061811e-16       2.813324688584e-17       7.068618900538e-18 
 2210       1.787069486207e-11       7.827495024608e-13      -5.136552443286e-13       4.949769125576e-15       2.250558579645e-16       2.779702323821e-17       7.095899114794e-18 
 2211       1.780983940424e-11       7.835974068949e-13      -5.194944087187e-13       4.943013794883e-15       2.245942969732e-16       2.746358817823e-17       7.123175286853e-18 
 2212       1.774967720318e-11       7.844021319245e-13      -5.254313723080e-13       4.936272428600e-15       2.241338199583e-16       2.713297066324e-17       7.150436581015e-18 
 2213       1.769021365857e-11       7.851628358924e-13      -5.314624712242e-13       4.929545260331e-15       2.236744236458e-16       2.680519973166e-17       7.177672122630e-18 
 2214       1.763145418386e-11       7.858786744196e-13      -5.375840276803e-13       4.922832524336e-15       2.232161047369e-16       2.648030450307e-17       7.204870998051e-18 
 2215       1.757340420634e-11       7.865488004029e-13      -5.437923499582e-13       4.916134455533e-15       2.227588599074e-16       2.615831417830e-17       7.232022254592e-18 
 2216       1.751606916709e-11       7.871723640118e-13      -5.500837323932e-13       4.909451289499e-15       2.223026858083e-16       2.583925803947e-17       7.259114900483e-18 
 2217       1.745945452104e-11       7.877485126854e-13      -5.564544553574e-13       4.902783262469e-15       2.218475790652e-16       2.552316545012e-17       7.286137904824e-18 
 2218       1.740356573695e-11       7.882763911294e-13      -5.629007852447e-13       4.896130611338e-15       2.213935362788e-16       2.521006585528e-17       7.313080197546e-18 
 2219       1.734840829745e-11       7.887551413136e-13      -5.694189744538e-13       4.889493573661e-15       2.209405540244e-16       2.489998878155e-17       7.339930669363e-18 
 2220       1.729398769905e-11       7.891839024684e-13      -5.760052613730e-13       4.882872387654e-15       2.204886288522e-16       2.459296383715e-17       7.366678171730e-18 
 2221       1.724030785291e-11       7.895619600551e-13      -5.826559544386e-13       4.876267257926e-15       2.200377574931e-16       2.428901584987e-17       7.393304650921e-18 
 2222       1.718736627573e-11       7.898891937542e-13      -5.893676849484e-13       4.869678252418e-15       2.195879374780e-16       2.398815024555e-17       7.419764500881e-18 
 2223       1.713515886721e-11       7.901656324243e-13      -5.961371558831e-13       4.863105404788e-15       2.191391665230e-16       2.369036757334e-17       7.446005074196e-18 
 2224       1.708368150635e-11       7.903913053973e-13      -6.029610579685e-13       4.856548748612e-15       2.186914423228e-16       2.339566835914e-17       7.471973535393e-18 
 2225       1.703293005145e-11       7.905662424798e-13      -6.098360696620e-13       4.850008317391e-15       2.182447625516e-16       2.310405310555e-17       7.497616860740e-18 
 2226       1.698290034005e-11       7.906904739532e-13      -6.167588571387e-13       4.843484144545e-15       2.177991248623e-16       2.281552229179e-17       7.522881838027e-18 
 2227       1.693358818893e-11       7.907640305746e-13      -6.237260742770e-13       4.836976263416e-15       2.173545268868e-16       2.253007637375e-17       7.547715066358e-18 
 2228       1.688498939408e-11       7.907869435778e-13      -6.307343626455e-13       4.830484707268e-15       2.169109662363e-16       2.224771578388e-17       7.572062955943e-18 
 2229       1.683709973066e-11       7.907592446731e-13      -6.377803514882e-13       4.824009509284e-15       2.164684405006e-16       2.196844093118e-17       7.595871727882e-18 
 2230       1.678991495299e-11       7.906809660489e-13      -6.448606577114e-13       4.817550702569e-15       2.160269472486e-16       2.169225220116e-17       7.619087413959e-18 
 2231       1.674343079453e-11       7.905521403719e-13      -6.519718858692e-13       4.811108320148e-15       2.155864840279e-16       2.141914995583e-17       7.641655856426e-18 
 2232       1.669764296782e-11       7.903728007879e-13      -6.591106281497e-13       4.804682394967e-15       2.151470483651e-16       2.114913453362e-17       7.663522707799e-18 
 2233       1.665254716450e-11       7.901429809221e-13      -6.662734643615e-13       4.798272959890e-15       2.147086377657e-16       2.088220624937e-17       7.684633430639e-18 
 2234       1.660813905524e-11       7.898627148806e-13      -6.734569619192e-13       4.791880047704e-15       2.142712497137e-16       2.061836539428e-17       7.704933297349e-18 
 2235       1.656441428977e-11       7.895320372502e-13      -6.806576758299e-13       4.785503691114e-15       2.138348816721e-16       2.035761223591e-17       7.724367389958e-18 
 2236       1.652136849679e-11       7.891509830995e-13      -6.878721486791e-13       4.779143922744e-15       2.133995310826e-16       2.009994701808e-17       7.742880599911e-18 
 2237       1.647899728400e-11       7.887195879796e-13      -6.950969106170e-13       4.772800775138e-15       2.129651953656e-16       1.984536996091e-17       7.760417627861e-18 
 2238       1.643729623802e-11       7.882378879245e-13      -7.023284793441e-13       4.766474280761e-15       2.125318719201e-16       1.959388126072e-17       7.776922983454e-18 
 2239       1.639626092443e-11       7.877059194523e-13      -7.095633600980e-13       4.760164471994e-15       2.120995581238e-16       1.934548109000e-17       7.792340985123e-18 
 2240       1.635588688768e-11       7.871237195650e-13      -7.167980456389e-13       4.753871381139e-15       2.116682513330e-16       1.910016959744e-17       7.806615759872e-18 
 2241       1.631616965112e-11       7.864913257501e-13      -7.240290162358e-13       4.747595040415e-15       2.112379488827e-16       1.885794690781e-17       7.819691243067e-18 
 2242       1.627710471691e-11       7.858087759807e-13      -7.312527396529e-13       4.741335481961e-15       2.108086480862e-16       1.861881312197e-17       7.831511178230e-18 
 2243       1.623868756607e-11       7.850761087163e-13      -7.384656711355e-13       4.735092737835e-15       2.103803462356e-16       1.838276831683e-17       7.842019116819e-18 
 2244       1.620091365841e-11       7.842933629037e-13      -7.456642533958e-13       4.728866840009e-15       2.099530406014e-16       1.814981254529e-17       7.851158418025e-18 
 2245       1.616377843248e-11       7.834605779771e-13      -7.528449165995e-13       4.722657820379e-15       2.095267284324e-16       1.791994583623e-17       7.858872248558e-18 
 2246       1.612727730561e-11       7.825777938594e-13      -7.600040783515e-13       4.716465710754e-15       2.091014069562e-16       1.769316819448e-17       7.865103582437e-18 
 2247       1.609140567384e-11       7.816450509627e-13      -7.671381436822e-13       4.710290542862e-15       2.086770733785e-16       1.746947960074e-17       7.869795200776e-18 
 2248       1.605615891190e-11       7.806623901885e-13      -7.742435050336e-13       4.704132348349e-15       2.082537248835e-16       1.724888001160e-17       7.872889691579e-18 
 2249       1.602153237318e-11       7.796298529292e-13      -7.813165422450e-13       4.697991158778e-15       2.078313586338e-16       1.703136935947e-17       7.874329449525e-18 
 2250       1.598752138974e-11       7.785474810679e-13      -7.883536225399e-13       4.691867005629e-15       2.074099717701e-16       1.681694755253e-17       7.874056675756e-18 
 2251       1.595412127224e-11       7.774153169799e-13      -7.953511005110e-13       4.685759920298e-15       2.069895614117e-16       1.660561447474e-17       7.872013377673e-18 
 2252       1.592132730991e-11       7.762334035327e-13      -8.023053181073e-13       4.679669934099e-15       2.065701246561e-16       1.639736998577e-17       7.868141368715e-18 
 2253       1.588913477060e-11       7.750017840869e-13      -8.092126046197e-13       4.673597078262e-15       2.061516585787e-16       1.619221392097e-17       7.862382268159e-18 
 2254       1.585753890064e-11       7.737205024970e-13      -8.160692766670e-13       4.667541383933e-15       2.057341602336e-16       1.599014609133e-17       7.854677500899e-18 
 2255       1.582653492493e-11       7.723896031120e-13      -8.228716381822e-13       4.661502882175e-15       2.053176266527e-16       1.579116628346e-17       7.844968297244e-18 
 2256       1.579611804682e-11       7.710091307761e-13      -8.296159803985e-13       4.655481603966e-15       2.049020548463e-16       1.559527425954e-17       7.833195692701e-18 
 2257       1.576628344813e-11       7.695791308291e-13      -8.362985818357e-13       4.649477580200e-15       2.044874418026e-16       1.540246975729e-17       7.819300527766e-18 
 2258       1.573702628914e-11       7.680996491074e-13      -8.429157082855e-13       4.643490841687e-15       2.040737844881e-16       1.521275248992e-17       7.803223447716e-18 
 2259       1.570834170853e-11       7.665707319447e-13      -8.494636127986e-13       4.637521419151e-15       2.036610798472e-16       1.502612214612e-17       7.784904902393e-18 
 2260       1.568022414450e-11       7.649925260479e-13      -8.559388964605e-13       4.631569319277e-15       2.032493249815e-16       1.484257813660e-17       7.764303508733e-18 
 2261       1.565266529346e-11       7.633655788326e-13      -8.623395933043e-13       4.625634452662e-15       2.028385176887e-16       1.466211883207e-17       7.741451268764e-18 
 2262       1.562565613806e-11       7.616905400347e-13      -8.686640923985e-13       4.619716705395e-15       2.024286559271e-16       1.448474232026e-17       7.716398708885e-18 
 2263       1.559918762481e-11       7.599680620145e-13      -8.749107776890e-13       4.613815962969e-15       2.020197376367e-16       1.431044665883e-17       7.689196549825e-18 
 2264       1.557325066407e-11       7.581987997595e-13      -8.810780279940e-13       4.607932110283e-15       2.016117607393e-16       1.413922987534e-17       7.659895706869e-18 
 2265       1.554783612999e-11       7.563834108880e-13      -8.871642169981e-13       4.602065031638e-15       2.012047231383e-16       1.397108996716e-17       7.628547290075e-18 
 2266       1.552293486044e-11       7.545225556513e-13      -8.931677132474e-13       4.596214610740e-15       2.007986227189e-16       1.380602490151e-17       7.595202604496e-18 
 2267       1.549853765702e-11       7.526168969374e-13      -8.990868801434e-13       4.590380730694e-15       2.003934573479e-16       1.364403261534e-17       7.559913150399e-18 
 2268       1.547463528498e-11       7.506671002737e-13      -9.049200759382e-13       4.584563274010e-15       1.999892248738e-16       1.348511101534e-17       7.522730623487e-18 
 2269       1.545121847318e-11       7.486738338301e-13      -9.106656537287e-13       4.578762122595e-15       1.995859231264e-16       1.332925797785e-17       7.483706915117e-18 
 2270       1.542827791408e-11       7.466377684218e-13      -9.163219614513e-13       4.572977157758e-15       1.991835499175e-16       1.317647134888e-17       7.442894112524e-18 
 2271       1.540580426367e-11       7.445595775128e-13      -9.218873418763e-13       4.567208260207e-15       1.987821030403e-16       1.302674894402e-17       7.400344499038e-18 
 2272       1.538378814143e-11       7.424399372183e-13      -9.273601326027e-13       4.561455310047e-15       1.983815802692e-16       1.288008854839e-17       7.356110554305e-18 
 2273       1.536222013030e-11       7.402795263084e-13      -9.327386660526e-13       4.555718186784e-15       1.979819793607e-16       1.273648791665e-17       7.310244954511e-18 
 2274       1.534109077664e-11       7.380790262103e-13      -9.380212694658e-13       4.549996769316e-15       1.975832980523e-16       1.259594477291e-17       7.262800572596e-18 
 2275       1.532039059016e-11       7.358391210122e-13      -9.432062648943e-13       4.544290935942e-15       1.971855340632e-16       1.245845681071e-17       7.213830478481e-18 
 2276       1.530011004391e-11       7.335604974657e-13      -9.482919691969e-13       4.538600564353e-15       1.967886850938e-16       1.232402169297e-17       7.163387939283e-18 
 2277       1.528023957425e-11       7.312438449888e-13      -9.532766940339e-13       4.532925531636e-15       1.963927488262e-16       1.219263705196e-17       7.111526419540e-18 
 2278       1.526076958076e-11       7.288898556695e-13      -9.581587458616e-13       4.527265714272e-15       1.959977229237e-16       1.206430048923e-17       7.058299581426e-18 
 2279       1.524169042623e-11       7.264992242682e-13      -9.629364259265e-13       4.521620988134e-15       1.956036050308e-16       1.193900957561e-17       7.003761284978e-18 
 2280       1.522299243662e-11       7.240726482210e-13      -9.676080302605e-13       4.515991228490e-15       1.952103927737e-16       1.181676185113e-17       6.947965588311e-18 
 2281       1.520466590101e-11       7.216108276425e-13      -9.721718496750e-13       4.510376309997e-15       1.948180837597e-16       1.169755482500e-17       6.890966747841e-18 
 2282       1.518670107156e-11       7.191144653293e-13      -9.766261697554e-13       4.504776106705e-15       1.944266755772e-16       1.158138597554e-17       6.832819218504e-18 
 2283       1.516908816347e-11       7.165842667624e-13      -9.809692708563e-13       4.499190492052e-15       1.940361657961e-16       1.146825275018e-17       6.773577653978e-18 
 2284       1.515181735494e-11       7.140209401107e-13      -9.851994280951e-13       4.493619338868e-15       1.936465519675e-16       1.135815256540e-17       6.713296906902e-18 
 2285       1.513487878712e-11       7.114251962337e-13      -9.893149113474e-13       4.488062519369e-15       1.932578316237e-16       1.125108280667e-17       6.652032029098e-18 
 2286       1.511826256408e-11       7.087977486847e-13      -9.933139852412e-13       4.482519905162e-15       1.928700022780e-16       1.114704082842e-17       6.589838271788e-18 
 2287       1.510195875276e-11       7.061393137139e-13      -9.971949091514e-13       4.476991367239e-15       1.924830614250e-16       1.104602395400e-17       6.526771085820e-18 
 2288       1.508595738293e-11       7.034506102709e-13      -1.000955937194e-12       4.471476775980e-15       1.920970065404e-16       1.094802947566e-17       6.462886121883e-18 
 2289       1.507024844716e-11       7.007323600084e-13      -1.004595318223e-12       4.465976001148e-15       1.917118350811e-16       1.085305465445e-17       6.398239230729e-18 
 2290       1.505482190075e-11       6.979852872849e-13      -1.008111295821e-12       4.460488911895e-15       1.913275444849e-16       1.076109672025e-17       6.332886463396e-18 
 2291       1.503966766172e-11       6.952101191676e-13      -1.011502108296e-12       4.455015376754e-15       1.909441321708e-16       1.067215287166e-17       6.266884071426e-18 
 2292       1.502477561075e-11       6.924075854356e-13      -1.014765988676e-12       4.449555263643e-15       1.905615955386e-16       1.058622027601e-17       6.200288507084e-18 
 2293       1.501013559116e-11       6.895784185828e-13      -1.017901164705e-12       4.444108439862e-15       1.901799319694e-16       1.050329606929e-17       6.133156423581e-18 
 2294       1.499573740883e-11       6.867233538210e-13      -1.020905858835e-12       4.438674772095e-15       1.897991388250e-16       1.042337735611e-17       6.065544675296e-18 
 2295       1.498157083218e-11       6.838431290830e-13      -1.023778288219e-12       4.433254126404e-15       1.894192134484e-16       1.034646120968e-17       5.997510317990e-18 
 2296       1.496762559216e-11       6.809384850253e-13      -1.026516664712e-12       4.427846368235e-15       1.890401531633e-16       1.027254467172e-17       5.929110609032e-18 
 2297       1.495389138213e-11       6.780101650314e-13      -1.029119194860e-12       4.422451362411e-15       1.886619552745e-16       1.020162475248e-17       5.860403007620e-18 
 2298       1.494035785792e-11       6.750589152148e-13      -1.031584079894e-12       4.417068973136e-15       1.882846170674e-16       1.013369843065e-17       5.791445174996e-18 
 2299       1.492701503421e-11       6.720854943160e-13      -1.033909905206e-12       4.411699059061e-15       1.879081359653e-16       1.006876001142e-17       5.722292589933e-18 
 2300       1.491385447695e-11       6.690907034573e-13      -1.036096811476e-12       4.406341458461e-15       1.875325100000e-16       1.000679318225e-17       5.652991378153e-18 
 2301       1.490086811847e-11       6.660753565834e-13      -1.038145330987e-12       4.400996003961e-15       1.871577373439e-16       9.947778906423e-18       5.583585437681e-18 
 2302       1.488804786167e-11       6.630402705879e-13      -1.040055998834e-12       4.395662527461e-15       1.867838161533e-16       9.891698060272e-18       5.514118819605e-18 
 2303       1.487538557993e-11       6.599862653167e-13      -1.041829352923e-12       4.390340860134e-15       1.864107445687e-16       9.838531433063e-18       5.444635728245e-18 
 2304       1.486287311712e-11       6.569141635709e-13      -1.043465933978e-12       4.385030832421e-15       1.860385207146e-16       9.788259726907e-18       5.375180521314e-18 
 2305       1.485050228757e-11       6.538247911103e-13      -1.044966285541e-12       4.379732274036e-15       1.856671426993e-16       9.740863556653e-18       5.305797710088e-18 
 2306       1.483826487599e-11       6.507189766565e-13      -1.046330953979e-12       4.374445013962e-15       1.852966086152e-16       9.696323449784e-18       5.236531959570e-18 
 2307       1.482615263750e-11       6.475975518963e-13      -1.047560488483e-12       4.369168880451e-15       1.849269165388e-16       9.654619846320e-18       5.167428088658e-18 
 2308       1.481415729754e-11       6.444613514847e-13      -1.048655441076e-12       4.363903701023e-15       1.845580645302e-16       9.615733098712e-18       5.098531070312e-18 
 2309       1.480227055187e-11       6.413112130484e-13      -1.049616366613e-12       4.358649302462e-15       1.841900506336e-16       9.579643471740e-18       5.029886031716e-18 
 2310       1.479048406656e-11       6.381479771887e-13      -1.050443822788e-12       4.353405510823e-15       1.838228728771e-16       9.546331142414e-18       4.961538254450e-18 
 2311       1.477878947788e-11       6.349724874852e-13      -1.051138370133e-12       4.348172151424e-15       1.834565292724e-16       9.515776199869e-18       4.893533174652e-18 
 2312       1.476717839235e-11       6.317855904986e-13      -1.051700572023e-12       4.342949048845e-15       1.830910178154e-16       9.487958645264e-18       4.825916383186e-18 
 2313       1.475564238667e-11       6.285881357744e-13      -1.052130994683e-12       4.337736026935e-15       1.827263364856e-16       9.462858391680e-18       4.758733625808e-18 
 2314       1.474417300767e-11       6.253809758455e-13      -1.052430207184e-12       4.332532908801e-15       1.823624832464e-16       9.440455264016e-18       4.692030803333e-18 
 2315       1.473276177234e-11       6.221649662361e-13      -1.052598781454e-12       4.327339516814e-15       1.819994560447e-16       9.420728998892e-18       4.625853971799e-18 
 2316       1.472140016771e-11       6.189409654646e-13      -1.052637292277e-12       4.322155672605e-15       1.816372528115e-16       9.403659244541e-18       4.560249342637e-18 
 2317       1.471007965089e-11       6.157098350469e-13      -1.052546317298e-12       4.316981197067e-15       1.812758714613e-16       9.389225560710e-18       4.495263282835e-18 
 2318       1.469879164900e-11       6.124724394995e-13      -1.052326437026e-12       4.311815910351e-15       1.809153098924e-16       9.377407418560e-18       4.430942315101e-18 
 2319       1.468752755917e-11       6.092296463431e-13      -1.051978234835e-12       4.306659631865e-15       1.805555659868e-16       9.368184200558e-18       4.367333118038e-18 
 2320       1.467627874844e-11       6.059823261054e-13      -1.051502296974e-12       4.301512180278e-15       1.801966376101e-16       9.361535200380e-18       4.304482526301e-18 
 2321       1.466503655383e-11       6.027313523247e-13      -1.050899212563e-12       4.296373373513e-15       1.798385226115e-16       9.357439622807e-18       4.242437530770e-18 
 2322       1.465379228221e-11       5.994776015530e-13      -1.050169573599e-12       4.291243028750e-15       1.794812188239e-16       9.355876583626e-18       4.181245278710e-18 
 2323       1.464253721032e-11       5.962219533592e-13      -1.049313974962e-12       4.286120962423e-15       1.791247240639e-16       9.356825109520e-18       4.120953073946e-18 
 2324       1.463126258473e-11       5.929652903323e-13      -1.048333014416e-12       4.281006990223e-15       1.787690361315e-16       9.360264137976e-18       4.061608377019e-18 
 2325       1.461995962179e-11       5.897084980850e-13      -1.047227292612e-12       4.275900927091e-15       1.784141528102e-16       9.366172517175e-18       4.003258805361e-18 
 2326       1.460861950764e-11       5.864524652563e-13      -1.045997413093e-12       4.270802587221e-15       1.780600718673e-16       9.374529005896e-18       3.945952133456e-18 
 2327       1.459723339812e-11       5.831980835153e-13      -1.044643982294e-12       4.265711784061e-15       1.777067910533e-16       9.385312273408e-18       3.889736293008e-18 
 2328       1.458579241876e-11       5.799462475642e-13      -1.043167609552e-12       4.260628330308e-15       1.773543081025e-16       9.398500899372e-18       3.834659373109e-18 
 2329       1.457428766479e-11       5.766978551417e-13      -1.041568907101e-12       4.255552037909e-15       1.770026207324e-16       9.414073373739e-18       3.780769620402e-18 
 2330       1.456271020103e-11       5.734538070259e-13      -1.039848490084e-12       4.250482718059e-15       1.766517266440e-16       9.432008096646e-18       3.728115439249e-18 
 2331       1.455105106193e-11       5.702150070380e-13      -1.038006976548e-12       4.245420181204e-15       1.763016235220e-16       9.452283378314e-18       3.676745391897e-18 
 2332       1.453930125147e-11       5.669823620451e-13      -1.036044987455e-12       4.240364237035e-15       1.759523090341e-16       9.474877438949e-18       3.626708198644e-18 
 2333       1.452745174320e-11       5.637567819638e-13      -1.033963146680e-12       4.235314694490e-15       1.756037808316e-16       9.499768408635e-18       3.578052738008e-18 
 2334       1.451549348016e-11       5.605391797633e-13      -1.031762081017e-12       4.230271361753e-15       1.752560365492e-16       9.526934327236e-18       3.530828046889e-18 
 2335       1.450341737483e-11       5.573304714683e-13      -1.029442420181e-12       4.225234046252e-15       1.749090738048e-16       9.556353144293e-18       3.485083320736e-18 
 2336       1.449121430916e-11       5.541315761630e-13      -1.027004796813e-12       4.220202554661e-15       1.745628901997e-16       9.588002718920e-18       3.440867913718e-18 
 2337       1.447887513448e-11       5.509434159938e-13      -1.024449846483e-12       4.215176692894e-15       1.742174833184e-16       9.621860819704e-18       3.398231338884e-18 
 2338       1.446639167190e-11       5.477668489565e-13      -1.021778417659e-12       4.210156276473e-15       1.738728508650e-16       9.657904325548e-18       3.357201188728e-18 
 2339       1.445375972025e-11       5.446024667927e-13      -1.018992203063e-12       4.205141161687e-15       1.735289910720e-16       9.696106822926e-18       3.317716745437e-18 
 2340       1.444097606688e-11       5.414507958344e-13      -1.016093112274e-12       4.200131214623e-15       1.731859022939e-16       9.736440993378e-18       3.279694955227e-18 
 2341       1.442803748901e-11       5.383123641068e-13      -1.013083062134e-12       4.195126300822e-15       1.728435828710e-16       9.778879411078e-18       3.243052469883e-18 
 2342       1.441494075365e-11       5.351877013300e-13      -1.009963976751e-12       4.190126285276e-15       1.725020311299e-16       9.823394542716e-18       3.207705646439e-18 
 2343       1.440168261768e-11       5.320773389212e-13      -1.006737787507e-12       4.185131032429e-15       1.721612453830e-16       9.869958747377e-18       3.173570546859e-18 
 2344       1.438825982775e-11       5.289818099959e-13      -1.003406433069e-12       4.180140406177e-15       1.718212239286e-16       9.918544276422e-18       3.140562937721e-18 
 2345       1.437466912033e-11       5.259016493698e-13      -9.999718593942e-13       4.175154269865e-15       1.714819650512e-16       9.969123273368e-18       3.108598289894e-18 
 2346       1.436090722167e-11       5.228373935609e-13      -9.964360197408e-13       4.170172486286e-15       1.711434670208e-16       1.002166777377e-17       3.077591778228e-18 
 2347       1.434697084779e-11       5.197895807910e-13      -9.928008746729e-13       4.165194917686e-15       1.708057280936e-16       1.007614970510e-17       3.047458281226e-18 
 2348       1.433285670451e-11       5.167587509873e-13      -9.890683920705e-13       4.160221425755e-15       1.704687465117e-16       1.013254088662e-17       3.018112380734e-18 
 2349       1.431856148736e-11       5.137454457846e-13      -9.852405471369e-13       4.155251871635e-15       1.701325205028e-16       1.019081302928e-17       2.989468361618e-18 
 2350       1.430408188165e-11       5.107502085267e-13      -9.813193224069e-13       4.150286115910e-15       1.697970482807e-16       1.025093773560e-17       2.961440211448e-18 
 2351       1.428941456242e-11       5.077735842683e-13      -9.773067077546e-13       4.145324018616e-15       1.694623280449e-16       1.031288649950e-17       2.933941620177e-18 
 2352       1.427455619443e-11       5.048161197768e-13      -9.732047004016e-13       4.140365439230e-15       1.691283579806e-16       1.037663070626e-17       2.906885979828e-18 
 2353       1.425950343216e-11       5.018783635341e-13      -9.690153049247e-13       4.135410236678e-15       1.687951362591e-16       1.044214163233e-17       2.880186384170e-18 
 2354       1.424425291978e-11       4.989608657380e-13      -9.647405332645e-13       4.130458269328e-15       1.684626610372e-16       1.050939044527e-17       2.853755628403e-18 
 2355       1.422880129117e-11       4.960641783046e-13      -9.603824047328e-13       4.125509394993e-15       1.681309304574e-16       1.057834820357e-17       2.827506208839e-18 
 2356       1.421314516988e-11       4.931888548696e-13      -9.559429460208e-13       4.120563470928e-15       1.677999426483e-16       1.064898585657e-17       2.801350322585e-18 
 2357       1.419728116914e-11       4.903354507901e-13      -9.514241912073e-13       4.115620353834e-15       1.674696957237e-16       1.072127424435e-17       2.775199867222e-18 
 2358       1.418120589184e-11       4.875045231465e-13      -9.468281817664e-13       4.110679899850e-15       1.671401877835e-16       1.079518409757e-17       2.748966440490e-18 
 2359       1.416491593053e-11       4.846966307443e-13      -9.421569665759e-13       4.105741964559e-15       1.668114169130e-16       1.087068603737e-17       2.722561339966e-18 
 2360       1.414840786737e-11       4.819123341157e-13      -9.374126019248e-13       4.100806402985e-15       1.664833811834e-16       1.094775057528e-17       2.695895562750e-18 
 2361       1.413167827419e-11       4.791521955215e-13      -9.325971515218e-13       4.095873069590e-15       1.661560786514e-16       1.102634811304e-17       2.668879805144e-18 
 2362       1.411472371241e-11       4.764167789527e-13      -9.277126865029e-13       4.090941818277e-15       1.658295073593e-16       1.110644894253e-17       2.641424462335e-18 
 2363       1.409754073308e-11       4.737066501326e-13      -9.227612854398e-13       4.086012502388e-15       1.655036653351e-16       1.118802324564e-17       2.613439628076e-18 
 2364       1.408012587681e-11       4.710223765181e-13      -9.177450343475e-13       4.081084974703e-15       1.651785505921e-16       1.127104109413e-17       2.584835094368e-18 
 2365       1.406247567385e-11       4.683645273020e-13      -9.126660266927e-13       4.076159087440e-15       1.648541611296e-16       1.135547244952e-17       2.555520351141e-18 
 2366       1.404458664400e-11       4.657336734141e-13      -9.075263634016e-13       4.071234692254e-15       1.645304949322e-16       1.144128716299e-17       2.525404585939e-18 
 2367       1.402645529661e-11       4.631303875237e-13      -9.023281528677e-13       4.066311640235e-15       1.642075499699e-16       1.152845497525e-17       2.494396683596e-18 
 2368       1.400807813061e-11       4.605552440408e-13      -8.970735109603e-13       4.061389781911e-15       1.638853241984e-16       1.161694551640e-17       2.462405225926e-18 
 2369       1.398945163447e-11       4.580088191182e-13      -8.917645610322e-13       4.056468967243e-15       1.635638155588e-16       1.170672830583e-17       2.429338491394e-18 
 2370       1.397057228619e-11       4.554916906530e-13      -8.864034339276e-13       4.051549045629e-15       1.632430219778e-16       1.179777275210e-17       2.395104454809e-18 
 2371       1.395143655330e-11       4.530044382887e-13      -8.809922679905e-13       4.046629865899e-15       1.629229413674e-16       1.189004815281e-17       2.359610786999e-18 
 2372       1.393204089284e-11       4.505476434165e-13      -8.755332090722e-13       4.041711276317e-15       1.626035716251e-16       1.198352369450e-17       2.322764854491e-18 
 2373       1.391238175135e-11       4.481218891775e-13      -8.700284105397e-13       4.036793124578e-15       1.622849106338e-16       1.207816845251e-17       2.284473719202e-18 
 2374       1.389245556486e-11       4.457277604645e-13      -8.644800332837e-13       4.031875257812e-15       1.619669562617e-16       1.217395139087e-17       2.244644138109e-18 
 2375       1.387225875888e-11       4.433658439232e-13      -8.588902457262e-13       4.026957522578e-15       1.616497063626e-16       1.227084136217e-17       2.203182562941e-18 
 2376       1.385178774842e-11       4.410367279545e-13      -8.532612238292e-13       4.022039764867e-15       1.613331587754e-16       1.236880710746e-17       2.159995139854e-18 
 2377       1.383103985858e-11       4.387409084783e-13      -8.475951131152e-13       4.017121848381e-15       1.610173114493e-16       1.246781790758e-17       2.115016492107e-18 
 2378       1.381001609283e-11       4.364785055872e-13      -8.418939144593e-13       4.012203709495e-15       1.607021628187e-16       1.256784554187e-17       2.068296262456e-18 
 2379       1.378871838179e-11       4.342495451510e-13      -8.361595976100e-13       4.007285302636e-15       1.603877114301e-16       1.266886234128e-17       2.019913103191e-18 
 2380       1.376714866414e-11       4.320540528957e-13      -8.303941391190e-13       4.002366582025e-15       1.600739558183e-16       1.277084053790e-17       1.969945941846e-18 
