#scalar perturbations for mode k = 1.105063066835e-04 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       2.454515378082e+02       7.645577159417e-04      -1.895056731321e-04      -3.437040079109e-11       6.307440845423e-07       1.566791512766e-06       9.748935538158e-11       3.133583028559e-07      -1.421292721389e-04      -3.370023999952e-11       6.011721856621e-01       6.465364166381e-01      -1.895023284592e-04      -7.778884396940e-11       2.745717468939e-05      -1.421315723923e-04      -1.087724151722e-25      -1.892070295662e-04      -7.755227237926e-11       2.733960718054e-05      -1.977435423391e-18      -7.691476077874e-13 
       2.454818065499e+02       7.646809870539e-04      -1.895480805581e-04      -3.438096759016e-11       6.322053678211e-07       1.566842334663e-06       9.749348162673e-11       3.133684673432e-07      -1.421610777287e-04      -3.371013676820e-11       6.011695386253e-01       6.465329657793e-01      -1.895447341326e-04      -7.781650765091e-11       2.746371488064e-05      -1.421633790023e-04      -1.088857297388e-25      -1.892492156986e-04      -7.757975116414e-11       2.734607284593e-05      -1.975659249257e-18      -7.693756998007e-13 
       2.455120752916e+02       7.648042653160e-04      -1.895904919910e-04      -3.439154037770e-11       6.336595915864e-07       1.566908439813e-06       9.749887031388e-11       3.133816884800e-07      -1.421928863236e-04      -3.372002676412e-11       6.011669101860e-01       6.465295156865e-01      -1.895871438121e-04      -7.784417766894e-11       2.747025581056e-05      -1.421951886178e-04      -1.089991483111e-25      -1.892914057301e-04      -7.760723617322e-11       2.735253921463e-05      -1.973880075014e-18      -7.696555464971e-13 
       2.455423440333e+02       7.649275507279e-04      -1.896329074305e-04      -3.440211902659e-11       6.351068636488e-07       1.566989648840e-06       9.750551723733e-11       3.133979303912e-07      -1.422246979236e-04      -3.372991025677e-11       6.011643000731e-01       6.465260663546e-01      -1.896295574976e-04      -7.787185402408e-11       2.747679747913e-05      -1.422270012386e-04      -1.091126709725e-25      -1.893335996614e-04      -7.763472740742e-11       2.735900628675e-05      -1.972097898001e-18      -7.699098495309e-13 
       2.455726127750e+02       7.650508432897e-04      -1.896753268764e-04      -3.441270341544e-11       6.365472895032e-07       1.567085786243e-06       9.751341819788e-11       3.134171579764e-07      -1.422565125284e-04      -3.373978750335e-11       6.011617080211e-01       6.465226177781e-01      -1.896719751889e-04      -7.789953671692e-11       2.748333988633e-05      -1.422588168645e-04      -1.092262978055e-25      -1.893757974934e-04      -7.766222486768e-11       2.736547406237e-05      -1.970312715730e-18      -7.701643749492e-13 
       2.456495783940e+02       7.653643767428e-04      -1.897832066535e-04      -3.443964189875e-11       6.401797623891e-07       1.567396352550e-06       9.753912882905e-11       3.134792714989e-07      -1.423374224131e-04      -3.376487624645e-11       6.011551967388e-01       6.465138523024e-01      -1.897798505010e-04      -7.796995522941e-11       2.749997887055e-05      -1.423397293469e-04      -1.095156913473e-25      -1.894831132932e-04      -7.773217188122e-11       2.738192312057e-05      -1.965759907833e-18      -7.707786963744e-13 
       2.457265440129e+02       7.656779564236e-04      -1.898911123309e-04      -3.446661497883e-11       6.437702822518e-07       1.567799595082e-06       9.757285137956e-11       3.135599202598e-07      -1.424183517231e-04      -3.378992992753e-11       6.011487964049e-01       6.465050915865e-01      -1.898877517091e-04      -7.804041473302e-11       2.751662262995e-05      -1.424206612567e-04      -1.098057603058e-25      -1.895904543346e-04      -7.780215917381e-11       2.739837673051e-05      -1.961187613503e-18      -7.714459357826e-13 
       2.458035096319e+02       7.659915823321e-04      -1.899990439061e-04      -3.449362100076e-11       6.473204706542e-07       1.568292818142e-06       9.761451506814e-11       3.136585651195e-07      -1.424993004567e-04      -3.381495204274e-11       6.011425029352e-01       6.464963355354e-01      -1.899956788105e-04      -7.811091523838e-11       2.753327116423e-05      -1.425016125919e-04      -1.100965060626e-25      -1.896978206376e-04      -7.787218676466e-11       2.741483489503e-05      -1.956595786288e-18      -7.720888832060e-13 
       2.458804752509e+02       7.663052544683e-04      -1.901070013768e-04      -3.452065847372e-11       6.508318856411e-07       1.568873432455e-06       9.766404867294e-11       3.137746882236e-07      -1.425802686120e-04      -3.383994573603e-11       6.011363124273e-01       6.464875840787e-01      -1.901036318029e-04      -7.818145675614e-11       2.754992447310e-05      -1.425825833507e-04      -1.103879299980e-25      -1.898052122108e-04      -7.794225466849e-11       2.743129761536e-05      -1.951984380949e-18      -7.727589711398e-13 
       2.459574408699e+02       7.666189728323e-04      -1.902149847403e-04      -3.454772605059e-11       6.543060257485e-07       1.569538948438e-06       9.772138070196e-11       3.139077916556e-07      -1.426612561871e-04      -3.386491384325e-11       6.011302211878e-01       6.464788372112e-01      -1.902116106836e-04      -7.825203929689e-11       2.756658255629e-05      -1.426635735313e-04      -1.106800334899e-25      -1.899126290323e-04      -7.801236288721e-11       2.744776488827e-05      -1.947353353865e-18      -7.733534261530e-13 
       2.461148439451e+02       7.672607050058e-04      -1.904359030965e-04      -3.460317086468e-11       6.613009892910e-07       1.571154345347e-06       9.786261213872e-11       3.142308715007e-07      -1.428269450621e-04      -3.391590731747e-11       6.011180582047e-01       6.464609631995e-01      -1.904325198583e-04      -7.839651606316e-11       2.760066501614e-05      -1.428292677408e-04      -1.112795387434e-25      -1.901323866533e-04      -7.815586736981e-11       2.748145641670e-05      -1.937821117864e-18      -7.747005350037e-13 
       2.462722470204e+02       7.679026305255e-04      -1.906569297169e-04      -3.465872743852e-11       6.681578070270e-07       1.573095363909e-06       9.803554411148e-11       3.146190756539e-07      -1.429927151359e-04      -3.396682345753e-11       6.011062667414e-01       6.464431083165e-01      -1.906535372784e-04      -7.854116454140e-11       2.763476744081e-05      -1.429950431571e-04      -1.118819038170e-25      -1.903522496087e-04      -7.829954049877e-11       2.751516694724e-05      -1.928206260949e-18      -7.760279940017e-13 
       2.464296500956e+02       7.685447493916e-04      -1.908780645798e-04      -3.471438826634e-11       6.748874318922e-07       1.575343837018e-06       9.823956040566e-11       3.150687706953e-07      -1.431585663924e-04      -3.401767793030e-11       6.010948198313e-01       6.464252724166e-01      -1.908746629222e-04      -7.868598482194e-11       2.766888982790e-05      -1.431608997640e-04      -1.124871405789e-25      -1.905722177829e-04      -7.844338232033e-11       2.754889646289e-05      -1.918508408397e-18      -7.773358781936e-13 
       2.465870531709e+02       7.691870616040e-04      -1.910993076635e-04      -3.477014711983e-11       6.815000925343e-07       1.577882813139e-06       9.847404796540e-11       3.155765663195e-07      -1.433244988152e-04      -3.406848368327e-11       6.010836922595e-01       6.464074552672e-01      -1.910958967683e-04      -7.883097699517e-11       2.770303217500e-05      -1.433268375453e-04      -1.130952609455e-25      -1.907922911137e-04      -7.858739290272e-11       2.758264495437e-05      -1.908727181686e-18      -7.787009800455e-13 
       2.467444562461e+02       7.698295671630e-04      -1.913206589465e-04      -3.482599883420e-11       6.880053388033e-07       1.580696480218e-06       9.873839990829e-11       3.161393001173e-07      -1.434905123883e-04      -3.411925140655e-11       6.010728604421e-01       6.463896565465e-01      -1.913172387948e-04      -7.897614115148e-11       2.773719447974e-05      -1.434928564849e-04      -1.137062768754e-25      -1.910124695932e-04      -7.873157233649e-11       2.761641242030e-05      -1.898862200525e-18      -7.799954018536e-13 
       2.469018593214e+02       7.704722660685e-04      -1.915421184070e-04      -3.488193914440e-11       6.944120844010e-07       1.583770094381e-06       9.903201782777e-11       3.167540233154e-07      -1.436566070954e-04      -3.416998988559e-11       6.010623023125e-01       6.463718758405e-01      -1.915386889801e-04      -7.912147738122e-11       2.777137673977e-05      -1.436589565664e-04      -1.143202003673e-25      -1.912327532688e-04      -7.887592073502e-11       2.765019886733e-05      -1.888913083795e-18      -7.813724919892e-13 
       2.471875528050e+02       7.716392867097e-04      -1.919443533322e-04      -3.498368861655e-11       7.058156448557e-07       1.589968862102e-06       9.963781021297e-11       3.179937774840e-07      -1.439582834940e-04      -3.426203021588e-11       6.010437717640e-01       6.463396474073e-01      -1.919409070224e-04      -7.938570890297e-11       2.783347001329e-05      -1.439606427404e-04      -1.154419655640e-25      -1.916328469092e-04      -7.913835151981e-11       2.771157129365e-05      -1.870638814911e-18      -7.837763220169e-13 
       2.474732462887e+02       7.728069443095e-04      -1.923469444378e-04      -3.508570259657e-11       7.169670843312e-07       1.596904545445e-06       1.003346753112e-10       3.193809147331e-07      -1.442602270309e-04      -3.435403001173e-11       6.010259642178e-01       6.463074746511e-01      -1.923434811833e-04      -7.965050813815e-11       2.789562900634e-05      -1.442625960788e-04      -1.165734214391e-25      -1.920332876343e-04      -7.940134002803e-11       2.777300632616e-05      -1.852083823776e-18      -7.862001183299e-13 
       2.477589397723e+02       7.739752388685e-04      -1.927498915966e-04      -3.518796961660e-11       7.279065283848e-07       1.604511125054e-06       1.011193589381e-10       3.209022311975e-07      -1.445624376104e-04      -3.444601237186e-11       6.010087833821e-01       6.462753578866e-01      -1.927464113351e-04      -7.991587562654e-11       2.795785370572e-05      -1.445648164862e-04      -1.177146408160e-25      -1.924340745659e-04      -7.966488645635e-11       2.783450383681e-05      -1.833245821047e-18      -7.886184676326e-13 
       2.480446332560e+02       7.751441703873e-04      -1.931531946804e-04      -3.529048163837e-11       7.386695712667e-07       1.612730205874e-06       1.019887794997e-10       3.225460478713e-07      -1.448649151368e-04      -3.453799331069e-11       6.009921436765e-01       6.462432967399e-01      -1.931496973499e-04      -8.018181190781e-11       2.802014409820e-05      -1.448673038667e-04      -1.188656969899e-25      -1.928352072284e-04      -7.992899116749e-11       2.789606375601e-05      -1.814122494075e-18      -7.910314759819e-13 
       2.483303267396e+02       7.763137388662e-04      -1.935568535609e-04      -3.539323316569e-11       7.492878226699e-07       1.621510102185e-06       1.029400382245e-10       3.243020276154e-07      -1.451676595137e-04      -3.462998364136e-11       6.009759685003e-01       6.462112897804e-01      -1.935533390990e-04      -8.044831752148e-11       2.808250017060e-05      -1.451700581240e-04      -1.200266637266e-25      -1.932366857310e-04      -8.019365476641e-11       2.795768609892e-05      -1.794711508499e-18      -7.934645199095e-13 
       2.486160202233e+02       7.774839443059e-04      -1.939608681109e-04      -3.549622053572e-11       7.597893930921e-07       1.630805025444e-06       1.039704252922e-10       3.261610127254e-07      -1.454706706457e-04      -3.472199047837e-11       6.009601892158e-01       6.461793347537e-01      -1.939573364551e-04      -8.071539300689e-11       2.814492191007e-05      -1.454730791628e-04      -1.211976152641e-25      -1.936385106551e-04      -8.045887805470e-11       2.801937094944e-05      -1.775010516402e-18      -7.959175568677e-13 
       2.489017137069e+02       7.786547867068e-04      -1.943652382039e-04      -3.559944136980e-11       7.701993281726e-07       1.640574356875e-06       1.050774223040e-10       3.281148794498e-07      -1.457739484383e-04      -3.481401839781e-11       6.009447466642e-01       6.461474314181e-01      -1.943616892917e-04      -8.098303890321e-11       2.820740930407e-05      -1.457763668883e-04      -1.223786263166e-25      -1.940406816358e-04      -8.072466144009e-11       2.808111825441e-05      -1.755017171910e-18      -7.983653708991e-13 
       2.493450923964e+02       7.804731233237e-04      -1.949934994394e-04      -3.576009300659e-11       7.862250541577e-07       1.656591970178e-06       1.069417188936e-10       3.313184027584e-07      -1.462451447171e-04      -3.495688763250e-11       6.009213283284e-01       6.460980231456e-01      -1.949899236221e-04      -8.139953965479e-11       2.830451587187e-05      -1.462475786346e-04      -1.242315792820e-25      -1.946655097663e-04      -8.113825059125e-11       2.817706969066e-05      -1.723404274264e-18      -8.021588088295e-13 
       2.497884710859e+02       7.822929940731e-04      -1.956226162258e-04      -3.592130139051e-11       8.021558892389e-07       1.673550047560e-06       1.089771590797e-10       3.347100188531e-07      -1.467169826670e-04      -3.509981840120e-11       6.008984278227e-01       6.460487385721e-01      -1.956190133520e-04      -8.181741756061e-11       2.840178049212e-05      -1.467194321154e-04      -1.261092253096e-25      -1.952911692062e-04      -8.155319127112e-11       2.827317123244e-05      -1.691072646710e-18      -8.059504982006e-13 
