#scalar perturbations for mode k = 1.105063066833e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       4.013154148644e+03       7.164829040097e-02      -5.489525171193e-01      -6.844110528016e-02       9.752306734351e-03       1.389901020540e-03      -5.442194588041e-04       1.836344265750e-04      -1.430772290347e+02      -7.636550019814e-05       3.889068718768e-01       3.889075002834e-01      -4.971207961462e-01      -6.799976870618e-02      -1.068348429832e-02      -1.456941694894e+02      -8.030416098086e-07      -2.114095593781e+01      -5.342906256346e-02       1.338598768087e-02       2.704070967277e-05      -4.152413735381e-02 
       4.025239336554e+03       7.205469635576e-02      -5.380215048875e-01      -6.865292132944e-02       5.659156034976e-03       1.459479108742e-03      -4.970792209267e-04       1.833086461209e-04      -1.438965242180e+02      -7.593728714959e-05       3.888961651911e-01       3.888966568010e-01      -4.936809086502e-01      -6.816554957361e-02      -1.229961255165e-02      -1.465143751286e+02      -8.260973650076e-07      -2.131479459228e+01      -5.348085273936e-02       1.321306270250e-02       2.762277860637e-05      -4.174709125258e-02 
       4.037324524463e+03       7.246225005352e-02      -5.268222324644e-01      -6.885444116471e-02       1.400469521276e-03       1.522561654955e-03      -4.471299539639e-04       1.869034875023e-04      -1.447181213280e+02      -7.551351952822e-05       3.888855144394e-01       3.888858706988e-01      -4.906602530870e-01      -6.832791319875e-02      -1.369288402944e-02      -1.473368772640e+02      -8.497381196548e-07      -2.149031403057e+01      -5.353201287855e-02       1.304314681313e-02       2.821527410991e-05      -4.197016299475e-02 
       4.049409712373e+03       7.287095155318e-02      -5.155229713987e-01      -6.904539106487e-02      -2.952705024578e-03       1.578811356781e-03      -3.950181091523e-04       1.944191996861e-04      -1.455420202628e+02      -7.509444458610e-05       3.888749176646e-01       3.888751420908e-01      -4.881097859137e-01      -6.848737052357e-02      -1.484000553431e-02      -1.481616758416e+02      -8.739767424975e-07      -2.166752157714e+01      -5.358256299035e-02       1.287617298620e-02       2.881834264254e-05      -4.219334924909e-02 
       4.061494900283e+03       7.328080091449e-02      -5.042950827668e-01      -6.922566189799e-02      -7.327404733227e-03       1.627975164271e-03      -3.414007867990e-04       2.057994024927e-04      -1.463682209180e+02      -7.468040532034e-05       3.888643729915e-01       3.888644710766e-01      -4.860718290581e-01      -6.864448082976e-02      -1.572217007137e-02      -1.489887708085e+02      -8.988263414628e-07      -2.184642431975e+01      -5.363252257588e-02       1.271207586925e-02       2.943213208873e-05      -4.241664672752e-02 
       4.073810999284e+03       7.369966227951e-02      -5.161044116647e-01      -6.870872328323e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.472125923405e+02      -7.426414672138e-05       3.888487142803e-01       3.888491708645e-01      -5.149809937077e-01      -6.872947703874e-02       0.000000000000e+00      -1.498340481702e+02      -9.247972318110e-07      -2.203050937046e+01      -5.368284535167e-02       1.254775549597e-02       3.006894465227e-05      -4.264440474340e-02 
       4.075456223546e+03       7.375570540290e-02      -5.161499374732e-01      -6.873373645224e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.473255805012e+02      -7.420902809279e-05       3.888473328054e-01       3.888477882427e-01      -5.149800721823e-01      -6.875533554924e-02       0.000000000000e+00      -1.499471569114e+02      -9.283196266479e-07      -2.205524460606e+01      -5.368952101347e-02       1.252603729930e-02       3.015496450996e-05      -4.267490367267e-02 
       4.077101447807e+03       7.381176980193e-02      -5.161973471766e-01      -6.875871732004e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.474386111332e+02      -7.415402460859e-05       3.888459518099e-01       3.888464061037e-01      -5.149791449020e-01      -6.878119411555e-02       0.000000000000e+00      -1.500603080281e+02      -9.318538540988e-07      -2.208001139801e+01      -5.369618656270e-02       1.250436960808e-02       3.024118962470e-05      -4.270540360078e-02 
       4.083996459733e+03       7.404696293534e-02      -5.164175342040e-01      -6.886305469075e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.479127441989e+02      -7.392473439242e-05       3.888400856696e-01       3.888405352078e-01      -5.149745338299e-01      -6.888958776139e-02       0.000000000000e+00      -1.505349450691e+02      -9.467863383577e-07      -2.218412723228e+01      -5.372402015014e-02       1.241406917750e-02       3.060451393849e-05      -4.283306039863e-02 
       4.090891471658e+03       7.428252976539e-02      -5.166776694939e-01      -6.896672408354e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.483876091354e+02      -7.369761859136e-05       3.888341914572e-01       3.888346362995e-01      -5.149695339460e-01      -6.899799191010e-02       0.000000000000e+00      -1.510103123429e+02      -9.619256990809e-07      -2.228878826334e+01      -5.375168317160e-02       1.232462610594e-02       3.097133279400e-05      -4.296065512118e-02 
       4.097786483584e+03       7.451847030374e-02      -5.169846923123e-01      -6.906961711510e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.488632180037e+02      -7.347288820884e-05       3.888283005877e-01       3.888287407935e-01      -5.149643947843e-01      -6.910639840883e-02       0.000000000000e+00      -1.514864218973e+02      -9.772777706322e-07      -2.239400458036e+01      -5.377917582582e-02       1.223604426957e-02       3.134177005023e-05      -4.308825410087e-02 
       4.104681495510e+03       7.475478456216e-02      -5.173463476180e-01      -6.917161983419e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.493395750468e+02      -7.325076894514e-05       3.888224234782e-01       3.888228591062e-01      -5.149591996063e-01      -6.921480453779e-02       0.000000000000e+00      -1.519632779811e+02      -9.928463595580e-07      -2.249978049583e+01      -5.380650030888e-02       1.214831787928e-02       3.171588864474e-05      -4.321588048789e-02 
       4.119053608079e+03       7.524856455264e-02      -5.183155094299e-01      -6.938082471422e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.503349120070e+02      -7.279765266576e-05       3.888102261711e-01       3.888106524414e-01      -5.149482650104e-01      -6.944076489752e-02       0.000000000000e+00      -1.529596499610e+02      -1.026009541858e-06      -2.272206941469e+01      -5.386293229288e-02       1.196815355240e-02       3.250776747603e-05      -4.348204436244e-02 
       4.133425720647e+03       7.574396844746e-02      -5.196576318793e-01      -6.958437412407e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.513335029417e+02      -7.236001318049e-05       3.887980977403e-01       3.887985148962e-01      -5.149371697356e-01      -6.966672081175e-02       0.000000000000e+00      -1.539592690361e+02      -1.060150964123e-06      -2.294680718972e+01      -5.391867508638e-02       1.179156776401e-02       3.331607360659e-05      -4.374834355057e-02 
       4.147797833216e+03       7.624099635702e-02      -5.214938722946e-01      -6.978091796725e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.523353475545e+02      -7.194161052046e-05       3.887860368325e-01       3.887864451099e-01      -5.149259094439e-01      -6.989267238799e-02       0.000000000000e+00      -1.549621351440e+02      -1.095295136502e-06      -2.317400309114e+01      -5.397375546035e-02       1.161847011095e-02       3.414106274185e-05      -4.401476777227e-02 
       4.159244592677e+03       7.663801925605e-02      -5.234068826004e-01      -6.993158666251e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.531356004183e+02      -7.162508194898e-05       3.887764783916e-01       3.887768797617e-01      -5.149168207395e-01      -7.007262990007e-02       0.000000000000e+00      -1.557631970064e+02      -1.124018891818e-06      -2.335671881098e+01      -5.401716695891e-02       1.148304563492e-02       3.481021281856e-05      -4.422703475290e-02 
       4.170691352137e+03       7.703607246548e-02      -5.258100517178e-01      -7.007652802370e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.539379167200e+02      -7.132688942560e-05       3.887669609463e-01       3.887673555505e-01      -5.149076192382e-01      -7.025258490430e-02       0.000000000000e+00      -1.565663184591e+02      -1.153408109186e-06      -2.354100405364e+01      -5.406018824079e-02       1.134973218205e-02       3.549025257243e-05      -4.443937627002e-02 
       4.182138111597e+03       7.743515604355e-02      -5.287923114804e-01      -7.021561019949e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.547422961941e+02      -7.105068329037e-05       3.887574834729e-01       3.887578714491e-01      -5.148982991770e-01      -7.043253759206e-02       0.000000000000e+00      -1.573714994607e+02      -1.183476209372e-06      -2.372686311233e+01      -5.410283201084e-02       1.121848654964e-02       3.618132125471e-05      -4.465179036135e-02 
       4.193584871058e+03       7.783527004925e-02      -5.324406888148e-01      -7.034925454384e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.555487385360e+02      -7.080064709292e-05       3.887480460796e-01       3.887484275624e-01      -5.148888635820e-01      -7.061248782885e-02       0.000000000000e+00      -1.581787399746e+02      -1.214236745550e-06      -2.391430010616e+01      -5.414511054098e-02       1.108926691360e-02       3.688355744590e-05      -4.486427415563e-02 
       4.209241037762e+03       7.838418973799e-02      -5.386414024674e-01      -7.052560049439e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.566550799180e+02      -7.050908377895e-05       3.887352017832e-01       3.887355745968e-01      -5.148757639745e-01      -7.085860881613e-02       0.000000000000e+00      -1.592861681662e+02      -1.257453863295e-06      -2.417322658150e+01      -5.420236537569e-02       1.091573944630e-02       3.786233579545e-05      -4.515498969230e-02 
       4.224897204466e+03       7.893503732194e-02      -5.463295646152e-01      -7.070027518118e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.577652786368e+02      -7.028751504156e-05       3.887224297010e-01       3.887227940831e-01      -5.148624350663e-01      -7.110472547048e-02       0.000000000000e+00      -1.603974489509e+02      -1.302026854904e-06      -2.443512185418e+01      -5.425898794012e-02       1.074582738056e-02       3.886259894853e-05      -4.544581253378e-02 
       4.240553371171e+03       7.948781295902e-02      -5.554461009323e-01      -7.088274943131e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.588793334129e+02      -7.014890786777e-05       3.887097287393e-01       3.887100849197e-01      -5.148488754760e-01      -7.135083754816e-02       0.000000000000e+00      -1.615125822354e+02      -1.347993437511e-06      -2.469999557312e+01      -5.431500766051e-02       1.057942941681e-02       3.988473045630e-05      -4.573674471095e-02 
       4.256209537875e+03       8.004251680987e-02      -5.657121528369e-01      -7.108416230522e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.599972427743e+02      -7.010428252032e-05       3.886970978161e-01       3.886974460170e-01      -5.148350879048e-01      -7.159694449844e-02       0.000000000000e+00      -1.626315679210e+02      -1.395391821516e-06      -2.496785680374e+01      -5.437045251788e-02       1.041644879009e-02       4.092911176462e-05      -4.602778462127e-02 
       4.271865704579e+03       8.059914903795e-02      -5.766276687260e-01      -7.131390760160e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.611190051026e+02      -7.016063671537e-05       3.886845355969e-01       3.886848760332e-01      -5.148210789352e-01      -7.184304547458e-02       0.000000000000e+00      -1.637544058983e+02      -1.444260679121e-06      -2.523871405343e+01      -5.442534909859e-02       1.025679308634e-02       4.199612115705e-05      -4.631892701932e-02 
       4.287521871284e+03       8.115770980953e-02      -5.875478386110e-01      -7.157594309533e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.622446186993e+02      -7.031939178578e-05       3.886720402472e-01       3.886723731270e-01      -5.148068573910e-01      -7.208913944727e-02       0.000000000000e+00      -1.648810960429e+02      -1.494639422156e-06      -2.551257537494e+01      -5.447972288014e-02       1.010037324762e-02       4.308613876802e-05      -4.661016556909e-02 
       4.299317477759e+03       8.157981238641e-02      -5.953785858841e-01      -7.179300010415e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.630952168011e+02      -7.050378907410e-05       3.886626690766e-01       3.886629963967e-01      -5.147960101786e-01      -7.227454521564e-02       0.000000000000e+00      -1.657325067915e+02      -1.533617858672e-06      -2.572089588914e+01      -5.452035884347e-02       9.984607944844e-03       4.392281734413e-05      -4.682965345721e-02 
       4.311113084235e+03       8.200300984274e-02      -6.026035569349e-01      -7.202302940797e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.639479993070e+02      -7.073921970003e-05       3.886533329950e-01       3.886536548667e-01      -5.147850478619e-01      -7.245994609489e-02       0.000000000000e+00      -1.665861040146e+02      -1.573495465451e-06      -2.593092939663e+01      -5.456072309806e-02       9.870591184571e-03       4.477297513232e-05      -4.704920259999e-02 
       4.320141650768e+03       8.232767247809e-02      -6.076169947220e-01      -7.220496184287e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.646022097117e+02      -7.095087605239e-05       3.886462098074e-01       3.886465275825e-01      -5.147765781473e-01      -7.260185184608e-02       0.000000000000e+00      -1.672409397128e+02      -1.604635484044e-06      -2.609285172521e+01      -5.459144022182e-02       9.784483658425e-03       4.543288041301e-05      -4.721727638295e-02 
       4.329170217302e+03       8.265297664157e-02      -6.121300372632e-01      -7.238960456477e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.652576992849e+02      -7.118644074737e-05       3.886391069177e-01       3.886394206589e-01      -5.147680489226e-01      -7.274375423803e-02       0.000000000000e+00      -1.678970563171e+02      -1.636320101175e-06      -2.625578055297e+01      -5.462200774246e-02       9.699366383887e-03       4.610084110289e-05      -4.738537712016e-02 
       4.338198783835e+03       8.297892236719e-02      -6.161220591590e-01      -7.257500273074e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.659144677994e+02      -7.144290846666e-05       3.886320221393e-01       3.886323319080e-01      -5.147594460631e-01      -7.288565374288e-02       0.000000000000e+00      -1.685544537951e+02      -1.668557523152e-06      -2.641971713766e+01      -5.465242983193e-02       9.615224387939e-03       4.677693284550e-05      -4.755350340753e-02 
       4.347227350369e+03       8.330550968939e-02      -6.195940975565e-01      -7.275953238806e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.665725150524e+02      -7.171726806061e-05       3.886249566738e-01       3.886252625304e-01      -5.147507818586e-01      -7.302754984880e-02       0.000000000000e+00      -1.692131321129e+02      -1.701356066519e-06      -2.658466270100e+01      -5.468271057499e-02       9.532042951885e-03       4.746123186812e-05      -4.772165388422e-02 
       4.377017327951e+03       8.438764400666e-02      -6.276714540382e-01      -7.334954789955e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.687528267084e+02      -7.271595141493e-05       3.886017694794e-01       3.886020628424e-01      -5.147216866090e-01      -7.349571786740e-02       0.000000000000e+00      -1.713955422801e+02      -1.813661188336e-06      -2.713607565751e+01      -5.478166780515e-02       9.264223118523e-03       4.977824692347e-05      -4.827661613274e-02 
       4.397962753740e+03       8.515267902409e-02      -6.308082024860e-01      -7.374153530798e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.702941421341e+02      -7.346726235924e-05       3.885855775440e-01       3.885858624884e-01      -5.147007481057e-01      -7.382486849595e-02       0.000000000000e+00      -1.729383496626e+02      -1.896502630915e-06      -2.753038202723e+01      -5.485042325789e-02       9.081815890125e-03       5.146283471856e-05      -4.866693174768e-02 
       4.418908179528e+03       8.592116836351e-02      -6.324436405379e-01      -7.411581927415e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.718423356357e+02      -7.423186296212e-05       3.885694737443e-01       3.885697505580e-01      -5.146793929482e-01      -7.415400328971e-02       0.000000000000e+00      -1.744880493096e+02      -1.982676071283e-06      -2.793015784543e+01      -5.491855177854e-02       8.904087235351e-03       5.319439012209e-05      -4.905733936425e-02 
       4.439853605316e+03       8.669311249023e-02      -6.330233307499e-01      -7.447565697941e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.733974068099e+02      -7.499355103330e-05       3.885534553538e-01       3.885537243129e-01      -5.146576068409e-01      -7.448312255192e-02       0.000000000000e+00      -1.760446408207e+02      -2.072297850711e-06      -2.833541509204e+01      -5.498609557777e-02       8.730878280615e-03       5.497393556154e-05      -4.944783040175e-02 
       4.460799031105e+03       8.746851188000e-02      -6.329009110701e-01      -7.482580084344e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.749593555336e+02      -7.574174926579e-05       3.885375188158e-01       3.885377801851e-01      -5.146353702740e-01      -7.481222670731e-02       0.000000000000e+00      -1.776081238018e+02      -2.165487284834e-06      -2.874616487964e+01      -5.505309440880e-02       8.562037257094e-03       5.680250217190e-05      -4.983839392687e-02 
       4.481744456893e+03       8.824736701923e-02      -6.322902419130e-01      -7.516895519275e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.765281818561e+02      -7.646970219680e-05       3.885216610755e-01       3.885219151092e-01      -5.146126706954e-01      -7.514131583906e-02       0.000000000000e+00      -1.791784978613e+02      -2.262367006497e-06      -2.916241753144e+01      -5.511958576810e-02       8.397418787569e-03       5.868113393280e-05      -5.022901845695e-02 
       4.502689882681e+03       8.902967840520e-02      -6.313549623682e-01      -7.550697629795e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.781038859324e+02      -7.717315454873e-05       3.885058799976e-01       3.885061269398e-01      -5.145895043879e-01      -7.547038963445e-02       0.000000000000e+00      -1.807557626030e+02      -2.363063218602e-06      -2.958418262633e+01      -5.518560502092e-02       8.236883464024e-03       6.061089035549e-05      -5.061969293233e-02 
       4.525876707269e+03       8.989973744484e-02      -6.301067550456e-01      -7.587716152351e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.798562296644e+02      -7.792051998177e-05       3.884884960649e-01       3.884887354296e-01      -5.145633036364e-01      -7.583466001363e-02       0.000000000000e+00      -1.825098483332e+02      -2.479143212135e-06      -3.005752089128e+01      -5.525817857550e-02       8.063769948203e-03       6.280807802701e-05      -5.105222003773e-02 
       4.549063531856e+03       9.077403335444e-02      -6.287182480823e-01      -7.624459668651e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.816170025185e+02      -7.863335456349e-05       3.884711974525e-01       3.884714295145e-01      -5.145364989778e-01      -7.619891152435e-02       0.000000000000e+00      -1.842723773693e+02      -2.600241048648e-06      -3.053763645619e+01      -5.533025673663e-02       7.895322975422e-03       6.507071850974e-05      -5.148478172123e-02 
       4.572250356443e+03       9.165256685692e-02      -6.272476806237e-01      -7.661053121018e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.833862048553e+02      -7.931116105273e-05       3.884539817500e-01       3.884542067721e-01      -5.145090914583e-01      -7.656314336350e-02       0.000000000000e+00      -1.860433491453e+02      -2.726543966778e-06      -3.102453947558e+01      -5.540187909489e-02       7.731376762542e-03       6.740031701810e-05      -5.191736444987e-02 
       4.595437181030e+03       9.253533869271e-02      -6.257355353597e-01      -7.697564500951e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.851638370315e+02      -7.995411403585e-05       3.884368442143e-01       3.884370624482e-01      -5.144810638461e-01      -7.692735541446e-02       0.000000000000e+00      -1.878227630822e+02      -2.858245152345e-06      -3.151823921396e+01      -5.547308252159e-02       7.571773068512e-03       6.979840337126e-05      -5.234995525573e-02 
       4.618624005617e+03       9.342234962015e-02      -6.242063019174e-01      -7.734011180518e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.869498993864e+02      -8.056277061912e-05       3.884197807743e-01       3.884199924609e-01      -5.144524043600e-01      -7.729154731929e-02       0.000000000000e+00      -1.896106185888e+02      -2.995543836773e-06      -3.201874411890e+01      -5.554390133004e-02       7.416360713954e-03       7.226653172795e-05      -5.278254156516e-02 
       4.660109180513e+03       9.501994274098e-02      -6.214754690448e-01      -7.799114000111e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.901665043679e+02      -8.156888875208e-05       3.883894258515e-01       3.883896263935e-01      -5.143995319575e-01      -7.794309641139e-02       0.000000000000e+00      -1.928304573751e+02      -3.255817901705e-06      -3.293123568080e+01      -5.566974564078e-02       7.148313532596e-03       7.686224299427e-05      -5.355647392719e-02 
       4.701594355408e+03       9.663111283938e-02      -6.187876252906e-01      -7.864156534929e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.934100979489e+02      -8.247313022740e-05       3.883592737730e-01       3.883594638553e-01      -5.143445424612e-01      -7.859457698961e-02       0.000000000000e+00      -1.960773131695e+02      -3.535901101914e-06      -3.386557419305e+01      -5.579462370574e-02       6.892447316077e-03       8.169650318065e-05      -5.433028902124e-02 
       4.743079530303e+03       9.825586471035e-02      -6.161634343897e-01      -7.929169271823e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.966806813394e+02      -8.328128322422e-05       3.883293037443e-01       3.883294840023e-01      -5.142873816980e-01      -7.924598593006e-02       0.000000000000e+00      -1.993511822203e+02      -3.837086574585e-06      -3.482179221713e+01      -5.591867971208e-02       6.648040481132e-03       8.677878957716e-05      -5.510391839931e-02 
       4.784564705198e+03       9.989420335299e-02      -6.136107446509e-01      -7.994166590369e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.999782553832e+02      -8.399921995216e-05       3.882994931957e-01       3.882996642193e-01      -5.142279779073e-01      -7.989732061270e-02       0.000000000000e+00      -2.026520606006e+02      -4.160741003974e-06      -3.579991646987e+01      -5.604203729916e-02       6.414428436047e-03       9.211886139588e-05      -5.587730252111e-02 
       4.826049880093e+03       1.015461339775e-01      -6.111315538764e-01      -8.059155670573e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.033028205671e+02      -8.463259108952e-05       3.882698195308e-01       3.882699818686e-01      -5.141662557587e-01      -8.054857836145e-02       0.000000000000e+00      -2.059799442107e+02      -4.508306134797e-06      -3.679996885000e+01      -5.616480206473e-02       6.190996659775e-03       9.772675285247e-05      -5.665038686571e-02 
       4.882183334463e+03       1.038030038076e-01      -6.078926219586e-01      -8.147083386361e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.078442485014e+02      -8.536442551452e-05       3.882298484821e-01       3.882299998728e-01      -5.140789294746e-01      -8.142966482873e-02       0.000000000000e+00      -2.105258768747e+02      -5.019372418328e-06      -3.818807736089e+01      -5.633012953230e-02       5.903867380950e-03       1.057594771777e-04      -5.769586911831e-02 
       4.938316788833e+03       1.060847828771e-01      -6.047821589245e-01      -8.235003053852e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.124350932954e+02      -8.596348978527e-05       3.881900347207e-01       3.881901760136e-01      -5.139870428693e-01      -8.231059698979e-02       0.000000000000e+00      -2.151212335957e+02      -5.581003009938e-06      -3.961640073210e+01      -5.649471577174e-02       5.633040862638e-03       1.143277389159e-04      -5.874058229728e-02 
       4.994450243203e+03       1.083914860864e-01      -6.017940241930e-01      -8.322914721866e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.170753531784e+02      -8.644108768818e-05       3.881503240543e-01       3.881504560223e-01      -5.138903961812e-01      -8.319136692920e-02       0.000000000000e+00      -2.197660025259e+02      -6.197487581481e-06      -4.108496446410e+01      -5.665869837216e-02       5.377346112768e-03       1.234588537271e-04      -5.978442170830e-02 
       5.050583697573e+03       1.107231291621e-01      -5.989217909561e-01      -8.410817582782e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.217650253248e+02      -8.680759815760e-05       3.881106624694e-01       3.881107858169e-01      -5.137887815509e-01      -8.407196635595e-02       0.000000000000e+00      -2.244601711158e+02      -6.873419668784e-06      -4.259378745018e+01      -5.682217884517e-02       5.135718646620e-03       1.331811195656e-04      -6.082729074263e-02 
       5.106717151943e+03       1.130797286931e-01      -5.961591483066e-01      -8.498710477512e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.265041058862e+02      -8.707255753386e-05       3.880709960619e-01       3.880711114322e-01      -5.136819830255e-01      -8.495238659156e-02       0.000000000000e+00      -2.292037260786e+02      -7.613712915947e-06      -4.414288378128e+01      -5.698522775103e-02       4.907188449224e-03       1.435238314236e-04      -6.186909922593e-02 
       5.162850606314e+03       1.154613021692e-01      -5.935000435162e-01      -8.586592105208e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.312925900070e+02      -8.724472032376e-05       3.880312709424e-01       3.880313789235e-01      -5.135697762392e-01      -8.583261857444e-02       0.000000000000e+00      -2.339966533464e+02      -8.423620280773e-06      -4.573226415793e+01      -5.714788874050e-02       4.690870729134e-03       1.545173131148e-04      -6.290976471536e-02 
       5.259996447349e+03       1.196419718332e-01      -5.891260446256e-01      -8.738651404330e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.396963652020e+02      -8.734670197596e-05       3.879622246243e-01       3.879623210634e-01      -5.133621226933e-01      -8.735549529597e-02       0.000000000000e+00      -2.424080175305e+02      -1.000646543369e-05      -4.857809274291e+01      -5.742853013919e-02       4.343016443764e-03       1.751734324775e-04      -6.470785737956e-02 
       5.357142288384e+03       1.238975981005e-01      -5.850173916598e-01      -8.890665573329e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.482480516118e+02      -8.723160119166e-05       3.878925602698e-01       3.878926465566e-01      -5.131363023045e-01      -8.887772775982e-02       0.000000000000e+00      -2.509671259721e+02      -1.184665210580e-05      -5.154464036270e+01      -5.770803959156e-02       4.025623565015e-03       1.980437633248e-04      -6.650198211763e-02 
       5.454288129420e+03       1.282282929837e-01      -5.811489379880e-01      -9.042627129091e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.569476034523e+02      -8.693136979783e-05       3.878219954860e-01       3.878220728218e-01      -5.128909713732e-01      -9.039926021502e-02       0.000000000000e+00      -2.596738867442e+02      -1.397972764108e-05      -5.463195169745e+01      -5.798625986984e-02       3.735481610144e-03       2.233090131164e-04      -6.829186165634e-02 
       5.551433970455e+03       1.326341786333e-01      -5.774978108140e-01      -9.194528381120e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.657949664478e+02      -8.647365001946e-05       3.877502449738e-01       3.877503143997e-01      -5.126247082444e-01      -9.192003282490e-02       0.000000000000e+00      -2.685281986371e+02      -1.644533427271e-05      -5.784008802868e+01      -5.826294313152e-02       3.469794505084e-03       2.511606405134e-04      -7.007727262371e-02 
       5.648579811491e+03       1.371153880647e-01      -5.740431593920e-01      -9.346361376832e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.747900778065e+02      -8.588238668934e-05       3.876770199044e-01       3.876770823260e-01      -5.123360144756e-01      -9.343998129641e-02       0.000000000000e+00      -2.775299503299e+02      -1.928758749034e-05      -6.116913373832e+01      -5.853778015796e-02       3.226114555453e-03       2.818013816268e-04      -7.185803683986e-02 
