# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:(.)p_prime_scf        17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf               22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       2.791781992617e+07       9.697399221179e-13       1.660142172113e-02       1.681703244374e+09       1.415315658734e+04       5.069577824418e-04       3.951252911454e+11       9.584778428831e-03       1.671495227034e+18       5.293700212361e+13       2.892409366213e+14       1.156288397165e+18       2.828125802137e+18       3.947739824030e-08      -3.947739824030e-08       1.608548048107e-32       1.000000000000e-04       2.376455220379e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.828125802137e+18       9.425945413996e+17      -2.271186282902e+20       8.278659269111e-05       2.795427666096e-01 
       2.772375360286e+07       9.833635235616e-13       1.671762816113e-02       1.658405019454e+09       1.415315647113e+04       5.105064834787e-04       3.923786368616e+11       9.651869448428e-03       1.625501056218e+18       5.184070864283e+13       2.832509307564e+14       1.124471060692e+18       2.750307208550e+18       3.947739824030e-08      -3.947739824030e-08       1.642563943876e-32       1.000000000000e-04       2.426710089798e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.750307208550e+18       9.166573723034e+17      -2.193338108959e+20       8.294802545328e-05       2.789998738092e-01 
       2.753103630067e+07       9.971785171725e-13       1.683464799680e-02       1.635429571683e+09       1.415315635411e+04       5.140800253745e-04       3.896510755073e+11       9.719430071015e-03       1.580772496937e+18       5.076711873923e+13       2.773849743023e+14       1.093529234906e+18       2.674629883936e+18       3.947739824030e-08      -3.947739824030e-08       1.677299167851e-32       1.000000000000e-04       2.478027692230e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.674629883936e+18       8.914339106144e+17      -2.118158299229e+20       8.310945888473e-05       2.784590983338e-01 
       2.733965864208e+07       1.011187591696e-12       1.695248692158e-02       1.612772429225e+09       1.415315623627e+04       5.176785820146e-04       3.869424743610e+11       9.787463583334e-03       1.537274723638e+18       4.971576223542e+13       2.716404982707e+14       1.063438828570e+18       2.601034908468e+18       3.947739824030e-08      -3.947739824030e-08       1.712768931414e-32       1.000000000000e-04       2.530430500980e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.601034908468e+18       8.669045174026e+17      -2.045555391312e+20       8.327089299159e-05       2.779204279524e-01 
       2.714961131479e+07       1.025393473650e-12       1.707115066711e-02       1.590429182196e+09       1.415315611761e+04       5.213023285014e-04       3.842527016238e+11       9.855973295126e-03       1.494973869051e+18       4.868617869111e+13       2.660149868753e+14       1.034176413364e+18       2.529464983581e+18       3.947739824030e-08      -3.947739824030e-08       1.748988767615e-32       1.000000000000e-04       2.583941464581e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.529464983581e+18       8.430500941385e+17      -1.975441057832e+20       8.343232778005e-05       2.773838505296e-01 
       2.696088507120e+07       1.039798927854e-12       1.719064500685e-02       1.568395481810e+09       1.415315599812e+04       5.249514411633e-04       3.815816264131e+11       9.924962539296e-03       1.453836997829e+18       4.767791720147e+13       2.605059764303e+14       1.005719205638e+18       2.459864387361e+18       3.947739824030e-08      -3.947739824030e-08       1.785974537971e-32       1.000000000000e-04       2.638584016848e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.459864387361e+18       8.198520678223e+17      -1.907729998975e+20       8.359376325634e-05       2.768493540242e-01 
       2.677347072801e+07       1.054406757967e-12       1.731097575612e-02       1.546667039528e+09       1.415315587779e+04       5.286260975627e-04       3.789291187561e+11       9.994434672068e-03       1.413832080897e+18       4.669053619961e+13       2.551110542715e+14       9.780450486733e+17       2.392178931161e+18       3.947739824030e-08      -3.947739824030e-08       1.823742439411e-32       1.000000000000e-04       2.694382087140e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.392178931161e+18       7.972923765234e+17      -1.842339838722e+20       8.375519942676e-05       2.763169264886e-01 
       2.658735916576e+07       1.069219807035e-12       1.743214876660e-02       1.525239626227e+09       1.415315575661e+04       5.323264765051e-04       3.762950495832e+11       1.006439307316e-02       1.374927970517e+18       4.572360326323e+13       2.498278576992e+14       9.511323954353e+17       2.326355917414e+18       3.947739824030e-08      -3.947739824030e-08       1.862309011375e-32       1.000000000000e-04       2.751360110835e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.326355917414e+18       7.753534553176e+17      -1.779191024621e+20       8.391663629763e-05       2.757865560676e-01 
       2.640254132837e+07       1.084240958043e-12       1.755416993547e-02       1.504109071377e+09       1.415315563459e+04       5.360527580475e-04       3.736792907224e+11       1.013484114592e-02       1.337094376038e+18       4.477669492525e+13       2.446540729440e+14       9.249602917931e+17       2.262344098599e+18       3.947739824030e-08      -3.947739824030e-08       1.901691143048e-32       1.000000000000e-04       2.809543040035e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.262344098599e+18       7.540182226105e+17      -1.718206731014e+20       8.407807387538e-05       2.752582309980e-01 
       2.621900822272e+07       1.099473134475e-12       1.767704519625e-02       1.483271262226e+09       1.415315551172e+04       5.398051235075e-04       3.710817148923e+11       1.020578231755e-02       1.300301840309e+18       4.384939648831e+13       2.395874341532e+14       8.995083602062e+17       2.200093637346e+18       3.947739824030e-08      -3.947739824030e-08       1.941906080763e-32       1.000000000000e-04       2.868956354490e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.200093637346e+18       7.332700668383e+17      -1.659312765563e+20       8.423951216644e-05       2.747319396071e-01 
       2.603675091821e+07       1.114919300886e-12       1.780078052980e-02       1.462722143001e+09       1.415315538798e+04       5.435837554716e-04       3.685021956967e+11       1.027722003921e-02       1.264521716744e+18       4.294130184320e+13       2.346257223986e+14       8.747567838583e+17       2.139556067627e+18       3.947739824030e-08      -3.947739824030e-08       1.982971435550e-32       1.000000000000e-04       2.929626072755e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.139556067627e+18       7.130928335341e+17      -1.602437478995e+20       8.440095117734e-05       2.742076703125e-01 
       2.585576054629e+07       1.130582463475e-12       1.792538195514e-02       1.442457714121e+09       1.415315526338e+04       5.473888378046e-04       3.659406076176e+11       1.034915778619e-02       1.229726147021e+18       4.205201329099e+13       2.297667647045e+14       8.506862912282e+17       2.080684257027e+18       3.947739824030e-08      -3.947739824030e-08       2.024905190848e-32       1.000000000000e-04       2.991578763588e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.080684257027e+18       6.934708127497e+17      -1.547511677933e+20       8.456239091463e-05       2.736854116206e-01 
       2.567602830010e+07       1.146465670674e-12       1.805085553315e-02       1.422474031414e+09       1.415315513791e+04       5.512205556585e-04       3.633968260098e+11       1.042159905815e-02       1.195888039388e+18       4.118114136885e+13       2.250084330965e+14       8.272781410848e+17       2.023432370047e+18       3.947739824030e-08      -3.947739824030e-08       2.067725710380e-32       1.000000000000e-04       3.054841557579e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.023432370047e+18       6.743887268241e+17      -1.494468540713e+20       8.472383138494e-05       2.731651521262e-01 
       2.549754543397e+07       1.162572013737e-12       1.817720737017e-02       1.402767205353e+09       1.415315501155e+04       5.550790954809e-04       3.608707270943e+11       1.049454737921e-02       1.162981047570e+18       4.032830467947e+13       2.203486436690e+14       8.045141078953e+17       1.967755832414e+18       3.947739824030e-08      -3.947739824030e-08       2.111451746196e-32       1.000000000000e-04       3.119442159034e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.967755832414e+18       6.558317184885e+17      -1.443243536092e+20       8.488527259495e-05       2.726468805117e-01 
       2.532030326304e+07       1.178904627347e-12       1.830444360894e-02       1.383333400298e+09       1.415315488432e+04       5.589646450250e-04       3.583621879529e+11       1.056800629814e-02       1.130979550259e+18       3.949312972408e+13       2.157853556729e+14       7.823764676351e+17       1.913611296379e+18       3.947739824030e-08      -3.947739824030e-08       2.156102446881e-32       1.000000000000e-04       3.185408858107e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.913611296379e+18       6.377853392980e+17      -1.393774344740e+20       8.504671455140e-05       2.721305855459e-01 
       2.514429316281e+07       1.195466690219e-12       1.843257044493e-02       1.364168833748e+09       1.415315475619e+04       5.628773933580e-04       3.558710865215e+11       1.064197938857e-02       1.099858631161e+18       3.867525073883e+13       2.113165706218e+14       7.608479839873e+17       1.860956606969e+18       3.947739824030e-08      -3.947739824030e-08       2.201697365946e-32       1.000000000000e-04       3.252770543186e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.860956606969e+18       6.202355383826e+17      -1.346000783424e+20       8.520815726108e-05       2.716162560834e-01 
       2.496950656874e+07       1.212261425726e-12       1.856159410636e-02       1.345269775607e+09       1.415315462717e+04       5.668175308705e-04       3.533973015846e+11       1.071647024912e-02       1.069594059598e+18       3.787430953461e+13       2.069403314168e+14       7.399118949233e+17       1.809750769162e+18       3.947739824030e-08      -3.947739824030e-08       2.248256470385e-32       1.000000000000e-04       3.321556713547e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.809750769162e+18       6.031686515070e+17      -1.299864731785e+20       8.536960073086e-05       2.711038810640e-01 
       2.479593497582e+07       1.229292102520e-12       1.869152087420e-02       1.326632547457e+09       1.415315449724e+04       5.707852492861e-04       3.509407127695e+11       1.079148250360e-02       1.040162271643e+18       3.708995534020e+13       2.026547214893e+14       7.195518996513e+17       1.759953915971e+18       3.947739824030e-08      -3.947739824030e-08       2.295800149420e-32       1.000000000000e-04       3.391797492268e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.759953915971e+18       5.865713904316e+17      -1.255310061636e+20       8.553104496763e-05       2.705934495115e-01 
       2.462356993816e+07       1.246562035173e-12       1.882235706762e-02       1.308253521840e+09       1.415315436640e+04       5.747807416701e-04       3.485012005399e+11       1.086701980118e-02       1.011540351773e+18       3.632184464863e+13       1.984578639616e+14       6.997521459249e+17       1.711527277407e+18       3.947739824030e-08      -3.947739824030e-08       2.344349223431e-32       1.000000000000e-04       3.463523639421e-25       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.711527277407e+18       5.704308325661e+17      -1.212282568674e+20       8.569248997838e-05       2.700849505332e-01 
